symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HCLTECH,Technology,Information Technology Services,1853.42,3.12,749.44,1860.16,147.31,0.36,63.24,1756.39,1528.45,2525381.7,4802079.0,1.9,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",3.04,9.16,33.84,-4.55,-6.14,-3.64,7.59,15.3,37.48,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.57,Breakout Watch,87.01,1499.29,1795.22,19.74,100.0,80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range | Above upper band on elevated volume,23.0,15.74,31.48,14.29,8.34,5.73,8.43,2.61,2.6,9441.0,5756.0,22448.0,21400.0,21.2315,17.0459,4.9998,4.39,0.006,369445.39,34.0,IT / Technology,22.0,7.0,20.0,17.0,11.0,77.0,1.0,"Strong ROE, Cash covers debt",,10.0,87.0,"Strong ROE for an asset-light business, Strong operating margin",40.55,0.0,,78.53,High Conviction,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range | Above upper band on elevated volume"
TAKE,Healthcare,Health Information Services,15.03,-3.41,12.75,35.8,17.88,58.02,25.97,16.97,19.61,91937.15,96462.0,1.05,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-12.82,-23.67,-25.63,-4.55,-6.14,-3.64,-8.27,-17.53,-21.99,0.0,,85.0,Accumulation Zone,72.81,16.24,19.8,21.96,0.0,80.0% of closes stayed inside the range | Range width 22.0% | Currently 0.0% through the range,,,,,,,,,,,,,,38.4286,0.8957,7.8274,,0.419,236.01,-0.32,Pharma / Healthcare,0.0,0.0,0.0,0.0,5.0,5.0,0.14,,,0.0,5.0,,30.1,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 22.0% | Currently 0.0% through the range"
TALBROAUTO,Consumer Cyclical,Auto Parts,288.71,-3.34,73.26,394.02,294.11,26.73,37.03,312.08,316.25,89852.2,130408.0,1.45,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-14.43,-9.38,-21.62,-4.55,-6.14,-3.64,-9.88,-3.24,-17.98,0.0,,73.23,Breakdown Risk,35.0,298.17,356.54,19.58,0.0,80.0% of closes stayed inside the range | Range width 19.6% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,22.1251,,3.336,18.0,0.431,2477.46,48.52,Automobile,0.0,0.0,0.0,0.0,8.0,8.0,0.21,,,0.0,8.0,,23.73,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 19.6% | Currently 0.0% through the range | Below lower band on elevated volume"
TANLA,Technology,Software - Application,645.94,-1.86,464.61,1242.06,39.03,47.99,42.1,680.63,823.34,3457592.4,760594.0,0.22,Bearish,8.0,Weak but watchable RSI,-3.83,-21.4,-27.39,-4.55,-6.14,-3.64,0.72,-15.26,-23.75,0.0,,77.93,Accumulation Zone,69.16,658.02,907.63,37.93,0.0,80.0% of closes stayed inside the range | Range width 37.9% | Currently 0.0% through the range,,,,,,,,,,,,,,13.5453,12.162,2.901,2.2,0.75,7186.86,20.1,IT / Technology,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,27.27,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 37.9% | Currently 0.0% through the range"
TARACHAND,Industrials,Farm & Heavy Construction Machinery,54.81,1.84,7.55,104.03,626.45,47.31,25.32,75.2,76.52,308521.15,299522.0,0.97,Bearish,9.0,"Oversold RSI, Positive day move",-28.67,-27.49,-37.17,-4.55,-6.14,-3.64,-24.12,-21.35,-33.53,0.0,,70.32,Accumulation Zone,70.46,67.59,88.29,30.63,0.0,80.0% of closes stayed inside the range | Range width 30.6% | Currently 0.0% through the range,,,,,,,,,,,,,,13.6215,,2.547,41.0,-0.325,380.09,90.46,Capital Goods / Infra,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,21.76,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 30.6% | Currently 0.0% through the range"
TARC,Real Estate,Real Estate - Development,164.75,-5.36,33.55,269.95,391.06,38.97,31.16,203.2,200.77,1130518.5,523089.0,0.46,Bearish,8.0,Weak but watchable RSI,-22.85,-37.51,-25.01,-4.55,-6.14,-3.64,-18.3,-31.37,-21.37,0.0,,75.44,Accumulation Zone,68.68,178.23,251.54,41.13,0.0,80.0% of closes stayed inside the range | Range width 41.1% | Currently 0.0% through the range,,,,,,,,,,,,,,,1.6747,3.2412,,0.268,3479.19,15.69,Cement / Realty,0.0,0.0,0.0,0.0,2.0,2.0,0.07,,,0.0,2.0,,27.68,20.0,"Below 200 DMA, Sharp daily fall, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 41.1% | Currently 0.0% through the range"
TARMAT,Industrials,Engineering & Construction,68.37,-3.95,46.05,153.9,48.47,55.58,26.06,78.57,84.25,25623.05,33749.0,1.32,Bearish,14.0,"Oversold RSI, Volume expansion",-17.42,-17.41,-15.43,-4.55,-6.14,-3.64,-12.87,-11.27,-11.79,0.0,,70.32,Breakdown Risk,35.0,75.69,93.72,23.82,0.0,80.0% of closes stayed inside the range | Range width 23.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,20.6254,,0.7835,,0.584,146.3,21.69,Capital Goods / Infra,0.0,0.0,0.0,0.0,8.0,8.0,0.14,,,0.0,8.0,,21.76,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 23.8% | Currently 0.0% through the range | Below lower band on elevated volume"
TASTYBITE,Consumer Defensive,Packaged Foods,9741.34,-1.62,7948.28,19763.22,22.56,50.71,29.01,10850.13,11444.43,1845.3,1810.0,0.98,Bearish,9.0,"Oversold RSI, Near 52W low zone",-9.67,-24.83,-4.31,-4.55,-6.14,-3.64,-5.12,-18.69,-0.67,0.0,,71.49,Accumulation Zone,69.71,9954.15,13503.33,35.66,0.0,80.0% of closes stayed inside the range | Range width 35.7% | Currently 0.0% through the range,,,,,,,,,,,,,,71.7552,,8.1088,10.0,0.125,2584.73,38.69,FMCG / Consumer,0.0,0.0,0.0,0.0,2.0,2.0,0.21,,,0.0,2.0,,21.48,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 35.7% | Currently 0.0% through the range"
TOTAL,Industrials,Integrated Freight & Logistics,67.48,-1.32,65.87,196.82,2.45,65.72,35.47,74.04,92.92,10407.4,33599.0,3.23,Bearish,31.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion",-12.03,-22.1,-40.19,-4.55,-6.14,-3.64,-7.48,-15.96,-36.55,0.0,,70.32,Breakdown Risk,35.0,70.92,104.65,47.56,0.0,80.0% of closes stayed inside the range | Range width 47.6% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,14.6522,,1.0131,1.77,0.031,114.13,6.85,Capital Goods / Infra,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,21.76,17.0,"Below 200 DMA, Far from 52W high, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 47.6% | Currently 0.0% through the range | Below lower band on elevated volume"
TATACHEM,Basic Materials,Chemicals,951.92,-3.66,827.38,1295.63,15.05,26.53,34.04,1050.72,1049.41,1103582.3,1867534.0,1.69,Bearish,23.0,"Weak but watchable RSI, Near 52W low zone, Volume expansion",-11.14,-17.36,-7.67,-4.55,-6.14,-3.64,-6.59,-11.22,-4.03,0.0,,70.35,Breakdown Risk,35.0,1002.58,1100.14,9.73,0.0,80.0% of closes stayed inside the range | Range width 9.7% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,,21.0896,0.7878,1.71,0.586,16705.64,62.02,Chemicals,0.0,0.0,0.0,0.0,5.0,5.0,0.14,,,0.0,5.0,,22.87,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 9.7% | Currently 0.0% through the range | Below lower band on elevated volume"
SURYODAY,Financial Services,Banks - Regional,128.35,-3.02,89.77,215.94,42.98,40.56,33.87,142.47,175.0,231484.35,204517.0,0.88,Bearish,8.0,Weak but watchable RSI,-14.08,-23.22,-28.71,-4.55,-6.14,-3.64,-9.53,-17.08,-25.07,0.0,,74.3,Accumulation Zone,68.73,135.39,190.56,40.75,0.0,80.0% of closes stayed inside the range | Range width 40.7% | Currently 0.0% through the range,,,,,,,,,,,,,,8.551,4.3762,0.7889,96.0,0.505,1639.73,0.0,Banking,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,22.97,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 40.7% | Currently 0.0% through the range"
SURYALAXMI,Consumer Cyclical,Textile Manufacturing,76.38,-5.49,43.45,108.8,75.79,29.8,34.35,84.65,81.96,71870.85,26172.0,0.36,Bearish,8.0,Weak but watchable RSI,-18.84,-13.61,-12.06,-4.55,-6.14,-3.64,-14.29,-7.47,-8.42,0.0,,73.23,Accumulation Zone,72.97,80.11,95.31,18.98,0.0,80.8% of closes stayed inside the range | Range width 19.0% | Currently 0.0% through the range,,,,,,,,,,,,,,27.2535,,0.4006,,0.76,109.16,38.38,Consumer Discretionary,0.0,0.0,0.0,0.0,8.0,8.0,0.14,,,0.0,8.0,,23.73,20.0,"Below 200 DMA, Sharp daily fall, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.8% of closes stayed inside the range | Range width 19.0% | Currently 0.0% through the range"
SURANASOL,Technology,Solar,41.44,-3.13,14.7,65.38,181.9,36.62,29.3,49.49,44.01,98970.1,163105.0,1.65,Bearish,14.0,"Oversold RSI, Volume expansion",-16.52,-30.13,8.71,-4.55,-6.14,-3.64,-11.97,-23.99,12.35,10.0,Positive 6M return,50.9,Accumulation Zone,66.03,37.23,56.49,51.75,21.88,80.8% of closes stayed inside the range | Range width 51.8% | Currently 21.9% through the range,,,,,,,,,,,,,,643.75,,2.2181,,0.848,126.71,14.65,IT / Technology,0.0,0.0,0.0,0.0,4.0,4.0,0.14,,Very high PE,0.0,4.0,,27.27,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Volume expansion, Positive 6M return, 80.8% of closes stayed inside the range | Range width 51.8% | Currently 21.9% through the range"
SURAJEST,Real Estate,Real Estate - Development,557.15,-4.8,255.48,845.93,118.08,34.14,34.54,631.8,585.01,77837.4,77049.0,0.99,Bearish,8.0,Weak but watchable RSI,-10.8,-30.13,-12.77,-4.55,-6.14,-3.64,-6.25,-23.99,-9.13,0.0,,75.44,Accumulation Zone,69.74,592.69,794.5,34.05,0.0,80.0% of closes stayed inside the range | Range width 34.1% | Currently 0.0% through the range,,,,,,,,,,,,,,10.0091,7.0205,0.9274,,0.942,952.59,47.69,Cement / Realty,0.0,0.0,0.0,0.0,13.0,13.0,0.14,,,0.0,13.0,,27.68,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 34.1% | Currently 0.0% through the range"
SUPRAJIT,Consumer Cyclical,Auto Parts,422.44,-1.66,309.25,628.88,36.6,32.83,32.26,471.03,476.63,57841.1,98992.0,1.71,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-15.48,-15.22,-20.22,-4.55,-6.14,-3.64,-10.93,-9.08,-16.58,0.0,,73.23,Breakdown Risk,35.0,449.44,528.19,17.52,0.0,80.0% of closes stayed inside the range | Range width 17.5% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,37.1234,19.6979,4.8271,69.0,0.298,6930.99,43.8,Automobile,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,23.73,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 17.5% | Currently 0.0% through the range | Below lower band on elevated volume"
SUNTV,Media Entertainment & Publication,Unknown,643.63,0.15,363.24,873.27,77.19,26.3,31.82,696.23,705.93,289452.95,513581.0,1.77,Bearish,23.0,"Weak but watchable RSI, Volume expansion, Positive day move",-7.26,-13.93,-16.38,-4.55,-6.14,-3.64,-2.71,-7.79,-12.74,0.0,,100.0,Breakdown Risk,35.0,665.85,797.49,19.77,0.0,80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,,,,,,,,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.05,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 19.8% | Currently 0.0% through the range | Below lower band on elevated volume"
SUNTECK,Real Estate,Real Estate - Development,477.94,-2.93,268.56,694.86,77.96,31.22,37.76,514.44,522.94,225781.8,228573.0,1.01,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-3.68,-13.79,-15.85,-4.55,-6.14,-3.64,0.87,-7.65,-12.21,0.0,,75.44,Accumulation Zone,73.14,499.04,590.86,18.4,0.0,80.0% of closes stayed inside the range | Range width 18.4% | Currently 0.0% through the range,,,,,,,,,,,,,,21.0454,13.9627,1.2423,49.0,0.741,4493.37,54.31,Cement / Realty,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,27.68,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 18.4% | Currently 0.0% through the range"
SUNDRMFAST,Consumer Cyclical,Auto Parts,1041.38,-1.51,804.33,1482.13,29.47,29.74,38.57,1141.7,1236.16,88953.05,36989.0,0.42,Bearish,8.0,Weak but watchable RSI,-8.44,-26.22,-23.88,-4.55,-6.14,-3.64,-3.89,-20.08,-20.24,0.0,,73.23,Accumulation Zone,70.04,1057.31,1396.05,32.04,0.0,80.0% of closes stayed inside the range | Range width 32.0% | Currently 0.0% through the range,,,,,,,,,,,,,,41.2797,28.8115,5.8983,70.0,0.176,25215.4,57.84,Automobile,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,23.73,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 32.0% | Currently 0.0% through the range"
SVPGLOB,Consumer Cyclical,Textile Manufacturing,4.76,-4.42,4.73,43.55,0.63,89.07,32.59,5.66,6.61,162883.05,135127.0,0.83,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-30.71,-29.17,-39.82,-4.55,-6.14,-3.64,-26.16,-23.03,-36.18,0.0,,73.23,Accumulation Zone,72.84,5.13,7.39,44.05,0.0,82.5% of closes stayed inside the range | Range width 44.1% | Currently 0.0% through the range,,,,,,,,,,,,,,0.7038,,-0.0462,,1.29,47.18,-251.07,Consumer Discretionary,0.0,0.0,0.0,0.0,8.0,8.0,0.14,,,0.0,8.0,,23.73,17.0,"Below 200 DMA, Far from 52W high, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 82.5% of closes stayed inside the range | Range width 44.1% | Currently 0.0% through the range"
TOUCHWOOD,Communication Services,Advertising Agencies,144.76,-2.14,74.83,226.29,93.44,36.03,46.07,146.13,149.2,12187.7,1788.0,0.15,Bearish,12.0,RSI recovering,-0.13,-11.36,-0.02,-4.55,-6.14,-3.64,4.42,-5.22,3.62,0.0,,77.36,Lower Range Watch,67.92,135.94,164.8,21.23,30.56,80.0% of closes stayed inside the range | Range width 21.2% | Currently 30.6% through the range,,,,,,,,,,,,,,16.582,,1.4815,,0.091,67.25,100.0,Telecom,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,22.44,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 21.2% | Currently 30.6% through the range"
TPLPLASTEH,Consumer Cyclical,Packaging & Containers,93.26,-2.87,24.91,133.28,274.44,30.02,35.74,101.64,96.79,177396.8,183057.0,1.03,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-12.57,-7.66,-5.33,-4.55,-6.14,-3.64,-8.02,-1.52,-1.69,0.0,,73.23,Accumulation Zone,73.37,96.75,113.05,16.84,0.0,80.0% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range,,,,,,,,,,,,,,20.0,,3.3986,1.77,0.212,572.54,18.91,Consumer Discretionary,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,23.73,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 0.0% through the range"
TEGA,Industrials,Specialty Industrial Machinery,1591.61,1.39,509.69,2326.64,212.27,31.59,45.52,1738.44,1676.45,75088.15,48540.0,0.65,Bearish,17.0,"RSI recovering, Positive day move",-4.16,-16.18,-11.17,-4.55,-6.14,-3.64,0.39,-10.04,-7.53,0.0,,70.32,Accumulation Zone,73.3,1589.02,1941.11,22.16,0.73,80.0% of closes stayed inside the range | Range width 22.2% | Currently 0.7% through the range,,,,,,,,,,,,,,444.6917,18.8703,3.6866,12.0,0.4,12461.43,49.93,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,Very high PE,0.0,7.0,,21.76,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 22.2% | Currently 0.7% through the range"
TEJASNET,Technology,Communication Equipment,1057.85,-3.83,508.17,1489.65,108.17,28.99,28.49,1268.56,1204.42,625433.85,620969.0,0.99,Bearish,4.0,Oversold RSI,-18.67,-10.75,-21.75,-4.55,-6.14,-3.64,-14.12,-4.61,-18.11,0.0,,77.93,Accumulation Zone,71.98,1174.78,1333.5,13.51,0.0,80.0% of closes stayed inside the range | Range width 13.5% | Currently 0.0% through the range,,,,,,,,,,,,,,,,3.3364,42.0,-0.088,9776.56,29.34,IT / Technology,0.0,0.0,0.0,0.0,4.0,4.0,0.14,,,0.0,4.0,,27.27,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 13.5% | Currently 0.0% through the range"
TEXINFRA,Real Estate,Real Estate Services,119.73,-5.77,47.32,159.24,153.02,24.82,36.99,130.1,122.44,762040.95,718888.0,0.94,Bearish,8.0,Weak but watchable RSI,-19.14,-0.02,-13.11,-4.55,-6.14,-3.64,-14.59,6.12,-9.47,0.0,,75.44,Accumulation Zone,69.17,115.66,140.53,21.5,16.36,80.0% of closes stayed inside the range | Range width 21.5% | Currently 16.4% through the range,,,,,,,,,,,,,,154.7361,,1.2675,14.0,0.216,1419.66,94.79,Cement / Realty,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,Very high PE,0.0,6.0,,27.68,17.0,"Below 200 DMA, Sharp daily fall, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 21.5% | Currently 16.4% through the range"
TECHNOE,Industrials,Engineering & Construction,1390.45,-5.83,248.45,1810.8,459.66,23.21,37.26,1521.08,1405.43,272522.75,317879.0,1.17,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-2.8,-18.64,-4.04,-4.55,-6.14,-3.64,1.75,-12.5,-0.4,0.0,,70.32,Accumulation Zone,73.58,1460.62,1686.14,15.44,0.0,80.0% of closes stayed inside the range | Range width 15.4% | Currently 0.0% through the range,,,,,,,,,,,,,,27.6341,17.6203,2.868,90.0,0.778,11926.52,21.38,Capital Goods / Infra,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,21.76,17.0,"Below 200 DMA, Sharp daily fall, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 15.4% | Currently 0.0% through the range"
TEXMOPIPES,Industrials,Building Products & Equipment,62.88,-4.12,42.05,107.9,49.54,41.72,40.22,66.77,74.43,40535.7,31945.0,0.79,Bearish,8.0,Weak but watchable RSI,-10.24,-13.87,-13.99,-4.55,-6.14,-3.64,-5.69,-7.73,-10.35,0.0,,70.32,Accumulation Zone,71.96,64.07,76.4,19.25,0.0,80.0% of closes stayed inside the range | Range width 19.2% | Currently 0.0% through the range,,,,,,,,,,,,,,8.9439,,0.6607,,0.19,135.0,30.94,Capital Goods / Infra,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,21.76,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 0.0% through the range"
TATVA,Basic Materials,Specialty Chemicals,852.5,-1.39,787.72,2638.71,8.22,67.69,46.03,865.17,1016.64,24731.4,16277.0,0.66,Bearish,20.0,"RSI recovering, Near 52W low with stable RSI",-5.5,-15.51,-25.75,-4.55,-6.14,-3.64,-0.95,-9.37,-22.11,0.0,,70.35,Accumulation Zone,74.24,842.29,1025.57,21.76,5.57,80.8% of closes stayed inside the range | Range width 21.8% | Currently 5.6% through the range,,,,,,,,,,,,,,72.996,39.8858,4.8798,12.0,0.307,3812.9,56.57,Chemicals,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,22.87,17.0,"Below 200 DMA, Far from 52W high, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Near 52W low with stable RSI, 80.8% of closes stayed inside the range | Range width 21.8% | Currently 5.6% through the range"
TATAELXSI,Technology,Software - Application,5828.95,-6.82,5449.48,8850.55,6.96,34.14,19.99,6686.91,6988.51,243614.05,1431569.0,5.88,Bearish,24.0,"Oversold RSI, Near 52W low zone, Strong volume expansion",-18.02,-21.82,-13.75,-4.55,-6.14,-3.64,-13.47,-15.68,-10.11,0.0,,77.93,Breakdown Risk,35.0,6440.92,7589.67,17.84,0.0,80.0% of closes stayed inside the range | Range width 17.8% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,34.6009,25.6323,7.5481,2.06,0.314,22957.39,33.08,IT / Technology,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,27.27,25.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 17.8% | Currently 0.0% through the range | Below lower band on elevated volume"
THOMASCOOK,Consumer Cyclical,Travel Services,173.72,-4.56,51.36,261.3,238.22,33.52,28.88,199.78,206.81,628392.95,542791.0,0.86,Bearish,4.0,Oversold RSI,-17.92,-8.06,-29.85,-4.55,-6.14,-3.64,-13.37,-1.92,-26.21,0.0,,73.23,Accumulation Zone,71.06,188.49,225.55,19.66,0.0,80.0% of closes stayed inside the range | Range width 19.7% | Currently 0.0% through the range,,,,,,,,,,,,,,23.5206,16.8109,1.9834,46.0,-0.26,5100.34,13.54,Consumer Discretionary,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,23.73,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 0.0% through the range"
THEJO,Industrials,Specialty Industrial Machinery,1901.09,-3.21,928.49,3685.78,104.75,48.42,33.01,2130.08,2621.1,5113.75,4498.0,0.88,Bearish,8.0,Weak but watchable RSI,-13.66,-22.14,-41.3,-4.55,-6.14,-3.64,-9.11,-16.0,-37.66,0.0,,70.32,Accumulation Zone,68.33,2057.5,2952.02,43.48,0.0,80.0% of closes stayed inside the range | Range width 43.5% | Currently 0.0% through the range,,,,,,,,,,,,,,39.8492,,6.3068,24.0,0.544,2235.23,80.53,Capital Goods / Infra,0.0,0.0,0.0,0.0,4.0,4.0,0.21,,,0.0,4.0,,21.76,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 43.5% | Currently 0.0% through the range"
TGBHOTELS,Consumer Cyclical,Lodging,13.98,0.87,7.7,20.3,81.56,31.13,46.2,14.63,15.39,41753.3,26001.0,0.62,Bearish,17.0,"RSI recovering, Positive day move",-7.36,-10.5,-16.44,-4.55,-6.14,-3.64,-2.81,-4.36,-12.8,0.0,,73.23,Accumulation Zone,75.37,14.09,16.29,15.58,0.0,80.8% of closes stayed inside the range | Range width 15.6% | Currently 0.0% through the range,,,,,,,,,,,,,,18.4314,,0.3565,,0.276,27.53,57.29,Consumer Discretionary,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,23.73,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Positive day move, 80.8% of closes stayed inside the range | Range width 15.6% | Currently 0.0% through the range"
TFL,Financial Services,Mortgage Finance,21.25,-2.03,7.75,40.6,174.27,47.66,33.51,24.34,24.71,10714.55,610.0,0.06,Bearish,8.0,Weak but watchable RSI,-17.95,-37.52,-19.17,-4.55,-6.14,-3.64,-13.4,-31.38,-15.53,0.0,,74.3,Accumulation Zone,66.2,22.33,35.2,57.63,0.0,80.0% of closes stayed inside the range | Range width 57.6% | Currently 0.0% through the range,,,,,,,,,,,,,,,,2.4322,,0.254,68.67,65.25,Financial Services,0.0,0.0,0.0,0.0,4.0,4.0,0.07,,,0.0,4.0,,22.97,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 57.6% | Currently 0.0% through the range"
