symbol,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons
INDUSTOWER,Indus Towers Limited,Communication Services,Telecom Services,Telecom,99132.44,True,13.8708,True,12.3018,True,2.3955,True,51.79,True,18.91,True,9.73,True,31.21,True,21.78,True,55.94,True,4.6,True,0.6,True,1.845,True,1.319,True,7355.8,True,21432.4,True,3776.82,True,15512.9,True,3.72,True,0.046,True,22.0,2.0,10.0,17.0,15.0,66.0,1.0,Strong ROE,,4.0,70.0,"General quality ROE, General low-debt support"
SANOFICONR,Sanofi Consumer Healthcare India Limited,Healthcare,Drug Manufacturers - General,Pharma / Healthcare,9302.43,True,34.9636,True,30.1225,True,26.7037,True,5.979,True,87.95,True,37.63,True,36.49,True,28.01,True,74.14,True,6.7,True,13.3,True,2.028,True,1.652,True,490.6,True,20.8,True,391.66,True,266.5,True,1.86,True,0.242,True,25.0,7.0,20.0,17.0,8.0,77.0,1.0,"Strong ROE, Cash covers debt",,4.0,81.0,"General quality ROE, General low-debt support"
RANEHOLDIN,Rane Holdings Limited,Consumer Cyclical,Auto Parts,Automobile,2282.17,True,27.0274,True,,False,1.9779,True,71.619,True,,False,,False,3.31,True,1.38,True,31.5,True,18.4,True,-26.4,True,,False,,False,62.8,True,1020.99,True,,False,,False,2.94,True,0.415,True,0.0,8.0,4.0,0.0,10.0,22.0,0.57,,Earnings contraction,2.0,24.0,General low-debt support
GALAPREC,Gala Precision Engineering Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,1295.97,True,35.7188,True,,False,4.4183,True,13.04,True,,False,,False,12.06,True,11.37,True,58.76,True,19.5,True,24.5,True,,False,,False,11.45,True,38.14,True,,False,,False,,False,0.015,True,6.0,16.0,9.0,0.0,4.0,35.0,0.5,,,5.0,40.0,Strong order-book-driven revenue growth
MPHASIS,Mphasis Limited,Technology,Information Technology Services,IT / Technology,43895.55,True,22.9879,True,18.1333,True,3.8724,True,24.675,True,17.74,True,9.04,True,14.78,True,11.56,True,44.45,True,17.5,True,10.7,True,1.459,True,1.265,True,3358.86,True,2797.79,True,394.12,True,1426.41,True,2.7,True,0.489,True,14.0,13.0,14.0,17.0,11.0,69.0,1.0,Cash covers debt,,0.0,69.0,
ITCHOTELS,ITC Hotels Limited,Consumer Cyclical,Resorts & Casinos,Consumer Discretionary,33078.13,True,38.3575,True,27.1694,True,2.8374,True,0.634,True,,False,,False,20.09,True,20.28,True,61.83,True,14.8,True,35.9,True,,False,,False,1591.7,True,74.19,True,,False,,False,63.0,True,,False,11.0,15.0,12.0,0.0,11.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support
JSWDULUX,JSW Dulux Limited,Basic Materials,Specialty Chemicals,Chemicals,14521.89,True,7.4019,True,32.1614,True,5.9234,True,3.226,True,,False,,False,9.81,True,53.73,True,40.56,True,-3.0,True,48.9,True,,False,,False,309.7,True,79.1,True,,False,,False,1.57,True,0.179,True,6.0,10.0,12.0,0.0,9.0,37.0,0.57,Cash covers debt,Revenue contraction,2.0,39.0,General low-debt support
EIHAHOTELS,EIH Associated Hotels Limited,Consumer Cyclical,Lodging,Consumer Discretionary,1849.42,True,21.0472,True,,False,3.07,True,0.712,True,,False,,False,4.11,True,23.07,True,68.28,True,-4.0,True,11.9,True,,False,,False,215.53,True,4.29,True,,False,,False,1.15,True,-0.046,True,6.0,5.0,12.0,0.0,7.0,30.0,0.57,Cash covers debt,Revenue contraction,2.0,32.0,General low-debt support
PRECOT,Precot Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,791.58,True,15.4811,True,,False,1.6466,True,72.242,True,,False,,False,16.87,True,5.53,True,44.66,True,19.1,True,135.4,True,,False,,False,10.57,True,347.29,True,,False,,False,61.0,True,0.283,True,3.0,18.0,4.0,0.0,12.0,37.0,0.57,,,2.0,39.0,General low-debt support
SINDHUTRAD,Sindhu Trade Links Limited,Industrials,Conglomerates,Capital Goods / Infra,4554.37,True,68.6667,True,,False,2.8352,True,25.008,True,3.52,True,0.22,True,10.63,True,12.58,True,24.45,True,-21.9,True,,False,5.323,True,2.775,True,146.64,True,559.34,True,,False,,False,,False,0.485,True,8.0,0.0,15.0,0.0,4.0,27.0,0.71,,Revenue contraction,0.0,27.0,
CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,141358.14,True,59.8814,True,43.1999,True,16.6791,True,0.431,True,,False,,False,20.46,True,18.69,True,35.46,True,17.9,True,0.9,True,,False,,False,3907.07,True,36.51,True,,False,,False,1.29,True,0.527,True,11.0,8.0,12.0,0.0,6.0,37.0,0.57,Cash covers debt,,5.0,42.0,Strong order-book-driven revenue growth
RANASUG,Rana Sugars Limited,Consumer Defensive,Confectioners,General,221.6,True,40.0833,True,,False,0.3871,True,53.558,True,,False,,False,-4.42,True,0.34,True,21.93,True,-12.5,True,,False,,False,,False,46.19,True,321.16,True,,False,,False,,False,0.136,True,0.0,0.0,4.0,0.0,6.0,10.0,0.43,,Revenue contraction,2.0,12.0,General low-debt support
MARALOVER,Maral Overseas Limited,Consumer Cyclical,Textile Manufacturing,Consumer Discretionary,246.39,True,11.2852,True,,False,2.2228,True,364.667,True,,False,,False,3.32,True,2.14,True,40.86,True,16.7,True,,False,,False,,False,7.87,True,403.82,True,,False,,False,,False,0.437,True,0.0,8.0,0.0,0.0,10.0,18.0,0.43,,Very high debt,0.0,18.0,
NAHARCAP,Nahar Capital and Financial Services Limited,Financial Services,Capital Markets,Financial Services,414.47,True,3.4795,True,,False,0.2579,True,0.603,True,,False,,False,80.08,True,226.49,True,100.0,True,24.6,True,487.0,True,,False,,False,0.53,True,9.69,True,,False,,False,61.0,True,0.444,True,12.0,18.0,9.0,0.0,12.0,51.0,0.57,,,0.0,51.0,
JINDRILL,Jindal Drilling & Industries Limited,Energy,Oil & Gas Equipment & Services,Energy / Utilities,1723.94,True,8.9924,True,,False,0.947,True,5.119,True,,False,,False,24.89,True,18.83,True,49.05,True,8.4,True,-28.7,True,,False,,False,306.12,True,93.18,True,,False,,False,17.0,True,-0.359,True,11.0,5.0,12.0,0.0,12.0,40.0,0.57,Cash covers debt,Earnings contraction,2.0,42.0,General low-debt support
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,Basic Materials,Agricultural Inputs,General,3200.88,True,116.4387,True,,False,4.5837,True,33.579,True,,False,,False,11.38,True,4.53,True,37.59,True,57.6,True,,False,,False,,False,16.35,True,234.49,True,,False,,False,6.0,True,0.511,True,3.0,10.0,7.0,0.0,4.0,24.0,0.5,,Very high PE,2.0,26.0,General low-debt support
ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,FMCG / Consumer,16615.94,True,88.5169,True,32.1385,True,2.852,True,54.974,True,,False,,False,12.87,True,4.15,True,62.63,True,66.9,True,-7.0,True,,False,,False,114.9,True,3202.8,True,,False,,False,23.0,True,-0.108,True,3.0,10.0,4.0,0.0,9.0,26.0,0.57,,"Earnings contraction, Very high PE",0.0,26.0,
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,Financial Services,Credit Services,Financial Services,153731.87,True,26.5957,True,18.333,True,5.0353,True,695.283,True,,False,,False,56.59,True,40.55,True,99.93,True,34.6,True,43.7,True,,False,,False,10015.91,True,211772.2,True,,False,,False,11.0,True,0.473,True,12.0,20.0,0.0,0.0,11.0,43.0,0.57,,Very high debt,2.0,45.0,"High leverage is structural for this sector, Expensive relative to book value for this sector"
VIDYAWIRES,Vidya Wires Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,1847.66,True,29.5476,True,,False,3.818,True,17.772,True,,False,,False,3.81,True,3.17,True,6.05,True,33.5,True,8.0,True,,False,,False,72.61,True,85.27,True,,False,,False,,False,,False,0.0,15.0,9.0,0.0,6.0,30.0,0.5,,,5.0,35.0,Strong order-book-driven revenue growth
HEROMOTOCO,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,Automobile,105784.63,True,19.4177,True,16.232,True,4.8936,True,3.57,True,,False,,False,11.63,True,10.72,True,31.65,True,34.9,True,-17.2,True,,False,,False,12941.27,True,778.61,True,,False,,False,3.5,True,0.468,True,6.0,10.0,12.0,0.0,13.0,41.0,0.57,Cash covers debt,Earnings contraction,2.0,43.0,General low-debt support
HEXT,Hexaware Technologies Limited,Technology,Information Technology Services,IT / Technology,31986.64,True,24.0399,True,18.8182,True,4.7658,True,10.18,True,21.47,True,11.84,True,13.74,True,9.32,True,40.67,True,17.9,True,-12.5,True,1.432,True,1.121,True,1653.9,True,683.0,True,1471.26,True,1675.4,True,2.72,True,,False,16.0,8.0,16.0,17.0,11.0,68.0,1.0,"Strong ROE, Cash covers debt",Earnings contraction,5.0,73.0,Strong ROE for an asset-light business
CEMPRO,Cemindia Projects Limited,Industrials,Engineering & Construction,Capital Goods / Infra,21705.36,True,36.1,True,22.1511,True,9.0454,True,37.711,True,,False,,False,8.52,True,5.89,True,26.77,True,7.0,True,2.6,True,,False,,False,633.78,True,904.91,True,,False,,False,24.0,True,0.82,True,0.0,2.0,7.0,0.0,7.0,16.0,0.57,,,0.0,16.0,
ATLANTAELE,Atlanta Electricals Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,12811.75,True,57.1365,True,30.5706,True,13.7872,True,5.461,True,,False,,False,14.36,True,10.86,True,29.8,True,48.0,True,,False,,False,,False,99.9,True,50.74,True,,False,,False,,False,,False,6.0,10.0,12.0,0.0,5.0,33.0,0.43,Cash covers debt,,5.0,38.0,Strong order-book-driven revenue growth
MAITHANALL,Maithan Alloys Limited,Basic Materials,Steel,Metals / Mining,2937.65,True,10.1112,True,,False,0.7082,True,5.704,True,,False,,False,15.79,True,13.97,True,29.36,True,-14.7,True,-26.7,True,,False,,False,1759.93,True,237.2,True,,False,,False,1.68,True,0.654,True,8.0,0.0,12.0,0.0,11.0,31.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,33.0,General low-debt support
KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,IT / Technology,2911.23,True,15.2442,True,,False,11.7131,True,65.52,True,,False,,False,31.95,True,21.73,True,45.92,True,8.0,True,13.72,True,,False,,False,27.0,True,162.11,True,,False,,False,,False,-0.013,True,12.0,10.0,4.0,0.0,6.0,32.0,0.5,,,5.0,37.0,Strong operating margin
PPLPHARMA,Piramal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,27581.59,True,,False,51.1073,True,3.3845,True,69.977,True,,False,,False,-1.25,True,-3.41,True,59.41,True,17.4,True,,False,,False,,False,1355.42,True,5711.98,True,,False,,False,8.0,True,0.335,True,0.0,8.0,4.0,0.0,4.0,16.0,0.43,,Negative net margin,2.0,18.0,General low-debt support
STLNETWORK,STL Networks Limited,Communication Services,Telecom Services,Telecom,2097.13,True,,False,,False,2.6189,True,116.754,True,,False,,False,4.79,True,-10.43,True,13.39,True,-9.2,True,,False,,False,,False,84.74,True,934.46,True,,False,,False,,False,,False,0.0,0.0,2.0,0.0,4.0,6.0,0.36,,"Negative net margin, Revenue contraction",0.0,6.0,
ARIHANT,Arihant Foundations & Housing Limited,Real Estate,Real Estate - Development,Cement / Realty,1017.11,True,14.7271,True,,False,2.5127,True,107.575,True,,False,,False,26.79,True,14.13,True,30.79,True,62.6,True,24.7,True,,False,,False,328.95,True,399.5,True,,False,,False,,False,0.325,True,11.0,18.0,2.0,0.0,10.0,41.0,0.5,,,0.0,41.0,
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,14384.13,True,38.4586,True,,False,5.8377,True,10.101,True,,False,,False,8.0,True,8.01,True,49.4,True,12.9,True,-0.1,True,,False,,False,882.96,True,250.09,True,,False,,False,39.0,True,0.297,True,3.0,5.0,12.0,0.0,6.0,26.0,0.57,Cash covers debt,Earnings contraction,0.0,26.0,
HALEOSLABS,Haleos Labs Limited,Healthcare,Biotechnology,IT / Technology,452.77,True,28.6512,True,,False,2.1219,True,48.153,True,,False,,False,6.69,True,4.87,True,39.52,True,-11.6,True,-36.4,True,,False,,False,2.37,True,110.54,True,,False,,False,10.0,True,0.312,True,0.0,0.0,7.0,0.0,10.0,17.0,0.57,,"Revenue contraction, Earnings contraction",0.0,17.0,
CREDITACC,CreditAccess Grameen Limited,Financial Services,Credit Services,Financial Services,22237.61,True,18.4154,True,10.7288,True,2.8345,True,302.872,True,16.36,True,,False,64.59,True,39.81,True,97.99,True,149.5,True,7.15,True,,False,,False,2153.99,True,23751.99,True,,False,,False,,False,0.087,True,16.0,12.0,0.0,0.0,13.0,41.0,0.57,,Very high debt,12.0,53.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business"
21STCENMGM,Twentyfirst Century Management Services Limited,Financial Services,Capital Markets,Financial Services,40.93,True,,False,,False,1.2381,True,,False,,False,,False,94.58,True,0.0,True,0.0,True,190.2,True,295.5,True,,False,,False,3.55,True,0.0,True,,False,,False,,False,0.501,True,6.0,20.0,3.0,0.0,4.0,33.0,0.36,Net cash position,,0.0,33.0,
TATACAP,Tata Capital Limited,Financial Services,Credit Services,Financial Services,148153.5,True,27.4064,True,16.4856,True,3.2304,True,502.931,True,,False,,False,57.05,True,39.68,True,99.92,True,40.3,True,47.2,True,,False,,False,7552.85,True,236917.04,True,,False,,False,16.0,True,,False,12.0,20.0,0.0,0.0,11.0,43.0,0.57,,Very high debt,6.0,49.0,High leverage is structural for this sector
BESTAGRO,Best Agrolife Limited,Basic Materials,Agricultural Inputs,General,656.5,True,22.0357,True,,False,0.8539,True,57.549,True,,False,,False,17.15,True,2.33,True,32.68,True,3.9,True,104.9,True,,False,,False,97.89,True,442.42,True,,False,,False,54.0,True,0.033,True,3.0,12.0,4.0,0.0,10.0,29.0,0.57,,,2.0,31.0,General low-debt support
KFINTECH,KFin Technologies Limited,Technology,Software - Application,IT / Technology,16077.1,True,47.1602,True,33.4332,True,9.59,True,3.314,True,,False,,False,26.55,True,24.4,True,58.88,True,30.1,True,-2.5,True,,False,,False,556.91,True,55.44,True,,False,,False,1.29,True,-0.242,True,12.0,10.0,12.0,0.0,6.0,40.0,0.57,Cash covers debt,Earnings contraction,5.0,45.0,Strong operating margin
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,FMCG / Consumer,6617.02,True,15.7472,True,,False,4.6614,True,41.405,True,,False,,False,3.59,True,1.72,True,5.3,True,7.3,True,71.5,True,,False,,False,680.33,True,589.11,True,,False,,False,,False,-0.097,True,0.0,12.0,10.0,0.0,8.0,30.0,0.5,Cash covers debt,,3.0,33.0,"Low debt, typical of a healthy consumer business"
J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,Banking,16141.13,True,7.0067,True,5.8167,True,0.9783,True,,False,14.61,True,1.25,True,38.03,True,34.22,True,0.0,True,-4.3,True,-11.6,True,,False,,False,8089.4,True,4381.0,True,,False,,False,1.43,True,0.46,True,16.0,0.0,3.0,0.0,14.0,33.0,0.64,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,33.0,
AAKASH,Aakash Exploration Services Limited,Energy,Oil & Gas Equipment & Services,Energy / Utilities,89.91,True,inf,True,,False,1.3755,True,41.927,True,,False,,False,-1.03,True,2.99,True,83.1,True,16.9,True,0.0,True,,False,,False,0.11,True,26.78,True,,False,,False,,False,-0.116,True,0.0,8.0,7.0,0.0,4.0,19.0,0.5,,Very high PE,2.0,21.0,General low-debt support
XPROINDIA,Xpro India Limited,Basic Materials,Specialty Chemicals,Chemicals,2870.43,True,86.1875,True,,False,3.7783,True,40.676,True,,False,,False,5.64,True,6.11,True,29.98,True,20.4,True,,False,,False,,False,297.5,True,324.77,True,,False,,False,16.0,True,-0.539,True,3.0,8.0,7.0,0.0,4.0,22.0,0.5,,Very high PE,2.0,24.0,General low-debt support
UDS,Updater Services Limited,Industrials,Specialty Business Services,Capital Goods / Infra,1281.96,True,14.7033,True,9.8014,True,1.2073,True,4.253,True,,False,,False,4.37,True,2.89,True,18.25,True,9.1,True,2.5,True,,False,,False,324.43,True,44.91,True,,False,,False,2.11,True,0.726,True,0.0,5.0,12.0,0.0,15.0,32.0,0.57,Cash covers debt,,0.0,32.0,
SANDESH,The Sandesh Limited,Communication Services,Publishing,Telecom,776.47,True,7.2357,True,8.7154,True,1.3118,True,,False,,False,,False,19.99,True,12.19,True,27.46,True,329.9,True,71.4,True,,False,,False,655.05,True,0.0,True,,False,,False,49.0,True,0.419,True,10.0,20.0,3.0,0.0,12.0,45.0,0.5,Net cash position,,0.0,45.0,
JARO,Jaro Institute of Technology Management and Research Limited,Consumer Defensive,Education & Training Services,General,1036.46,True,17.5755,True,,False,2.8122,True,2.159,True,,False,,False,18.48,True,19.92,True,99.4,True,16.6,True,41.4,True,,False,,False,94.43,True,7.78,True,,False,,False,1.29,True,,False,11.0,18.0,12.0,0.0,11.0,52.0,0.57,Cash covers debt,,2.0,54.0,General low-debt support
BANARBEADS,Banaras Beads Limited,Consumer Cyclical,Footwear & Accessories,Consumer Discretionary,74.58,True,39.6667,True,,False,1.2938,True,35.612,True,,False,,False,14.5,True,6.65,True,64.44,True,45.9,True,17.4,True,,False,,False,5.37,True,20.53,True,,False,,False,,False,0.451,True,6.0,18.0,7.0,0.0,6.0,37.0,0.5,,,2.0,39.0,General low-debt support
MODIS,Modi's Navnirman Limited,Real Estate,Real Estate - Development,Cement / Realty,690.39,True,22.3179,True,,False,4.4069,True,4.026,True,,False,,False,19.81,True,15.33,True,21.75,True,27.9,True,25.6,True,,False,,False,4.91,True,6.31,True,,False,,False,,False,-0.007,True,10.0,20.0,9.0,0.0,6.0,45.0,0.5,,,2.0,47.0,General low-debt support
CMPDI,Central Mine Planning & Design Institute Limited,Basic Materials,Other Industrial Metals & Mining,Metals / Mining,,False,23.4258,True,,False,6.7115,True,0.064,True,,False,,False,28.57,True,27.38,True,67.58,True,17.6,True,53.8,True,,False,,False,1430.0,True,1.45,True,,False,,False,49.0,True,,False,12.0,18.0,12.0,0.0,6.0,48.0,0.57,Cash covers debt,,2.0,50.0,General low-debt support
MGEL,Mangalam Global Enterprise Limited,Consumer Defensive,Farm Products,General,515.42,True,10.9371,True,,False,2.0721,True,86.568,True,,False,,False,1.85,True,1.36,True,3.17,True,10.9,True,30.0,True,,False,,False,25.53,True,214.71,True,,False,,False,6.0,True,0.146,True,0.0,15.0,4.0,0.0,12.0,31.0,0.57,,,0.0,31.0,
SUNDROP,Sundrop Brands Limited,Consumer Defensive,Packaged Foods,FMCG / Consumer,2500.81,True,89.2867,True,31.4408,True,1.6915,True,0.909,True,,False,,False,3.9,True,1.74,True,35.74,True,15.0,True,125.2,True,,False,,False,56.7,True,13.44,True,,False,,False,,False,0.446,True,0.0,18.0,12.0,0.0,7.0,37.0,0.5,Cash covers debt,Very high PE,3.0,40.0,"Low debt, typical of a healthy consumer business"
WIPRO,Wipro Limited,Technology,Information Technology Services,IT / Technology,165050.59,True,13.2405,True,12.0027,True,2.1301,True,27.398,True,16.13,True,7.26,True,15.7,True,13.92,True,29.04,True,10.6,True,0.9,True,1.672,True,1.575,True,39475.0,True,21282.2,True,10850.81,True,14107.7,True,4.8,True,0.393,True,14.0,5.0,17.0,17.0,15.0,68.0,1.0,Cash covers debt,,0.0,68.0,
SASKEN,Sasken Technologies Limited,Technology,Information Technology Services,IT / Technology,2612.33,True,37.7353,True,29.5565,True,3.0521,True,3.212,True,6.99,True,2.91,True,6.84,True,4.84,True,21.35,True,125.7,True,144.5,True,2.165,True,1.768,True,155.47,True,28.11,True,-20.87,True,-22.83,True,1.51,True,0.618,True,0.0,20.0,20.0,0.0,8.0,48.0,1.0,Cash covers debt,"Negative operating cash flow, Negative free cash flow",0.0,48.0,
AURUM,Aurum PropTech Limited,Real Estate,Real Estate Services,Cement / Realty,1686.51,True,39.2464,True,104.6572,True,2.6755,True,44.065,True,,False,,False,1.83,True,10.42,True,73.88,True,63.5,True,,False,,False,,False,140.96,True,224.76,True,,False,,False,,False,-0.026,True,3.0,10.0,7.0,0.0,6.0,26.0,0.43,,,2.0,28.0,General low-debt support
ROTO,Roto Pumps Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,1184.1,True,42.6395,True,,False,4.9165,True,13.234,True,,False,,False,15.07,True,9.41,True,69.24,True,14.7,True,48.5,True,,False,,False,22.77,True,31.8,True,,False,,False,30.0,True,0.332,True,6.0,15.0,9.0,0.0,6.0,36.0,0.57,,,0.0,36.0,
AURUS,Aurus Gem Corporation Limited,Consumer Cyclical,Luxury Goods,Consumer Discretionary,14.36,True,7.9836,True,,False,0.7741,True,78.961,True,,False,,False,3.17,True,10.38,True,13.69,True,105.7,True,200.0,True,,False,,False,0.46,True,14.35,True,,False,,False,,False,0.417,True,3.0,20.0,4.0,0.0,10.0,37.0,0.5,,,0.0,37.0,
KNAGRI,KN Agri Resources Limited,Consumer Defensive,Farm Products,General,490.13,True,15.4743,True,,False,1.2758,True,8.87,True,,False,,False,3.9,True,1.83,True,10.56,True,34.6,True,41.7,True,,False,,False,5.49,True,34.13,True,,False,,False,,False,-0.267,True,0.0,20.0,9.0,0.0,10.0,39.0,0.5,,,2.0,41.0,General low-debt support
SALSTEEL,S.A.L. Steel Limited,Basic Materials,Steel,Metals / Mining,1190.85,True,62.7939,True,,False,8.1753,True,238.167,True,,False,,False,12.35,True,7.42,True,29.42,True,-31.5,True,,False,,False,,False,0.47,True,349.2,True,,False,,False,,False,1.104,True,6.0,0.0,0.0,0.0,0.0,6.0,0.43,,"Revenue contraction, Very high debt",0.0,6.0,
EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,Chemicals,1204.52,True,16.8905,True,,False,0.7072,True,0.463,True,,False,,False,11.16,True,6.62,True,46.2,True,-5.1,True,-12.7,True,,False,,False,144.9,True,7.88,True,,False,,False,1.43,True,0.441,True,6.0,0.0,12.0,0.0,11.0,29.0,0.57,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,31.0,General low-debt support
