symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
ARVSMART,Real Estate,Real Estate - Development,829.9,8.22,209.2,890.25,296.7,6.78,55.22,766.3,666.68,111938.75,601165.0,5.37,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.71,7.85,13.92,-7.03,-2.08,8.56,7.74,9.93,5.36,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",33.33,Profit Booking Zone,87.09,653.35,824.22,26.15,100.0,80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range,8.41,1.98,32.48,12.59,34.37,62.34,22.29,1.24,0.26,58.65,110.22,30.5,14.57,16.4241,18.9839,4.4771,34.0,0.293,3033.64,70.83,Cement / Realty,13.0,20.0,9.0,17.0,10.0,69.0,1.0,,,2.0,71.0,General low-debt support,42.44,0.0,,64.47,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range"
ASHOKAMET,Basic Materials,Steel,24.39,-0.2,16.05,35.7,51.96,31.68,50.15,21.86,21.94,1022183.4,137260.0,0.13,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",20.38,22.32,34.01,-7.03,-2.08,8.56,27.41,24.4,25.45,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.64,Profit Booking Zone,79.74,19.3,24.35,26.16,100.0,80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range,4.58,3.48,9.45,7.24,31.34,48.84,15.92,4.02,2.57,0.51,16.65,15.9,7.1,1.9811,,0.1998,,1.009,34.12,35.63,Metals / Mining,3.0,20.0,17.0,17.0,10.0,67.0,0.93,,,2.0,69.0,General low-debt support,31.39,3.0,Low volume participation,63.36,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.2% | Currently 100.0% through the range"
63MOONS,Technology,Software - Application,480.93,6.1,138.71,686.32,246.73,29.93,57.89,403.11,401.75,822912.15,392527.0,0.48,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",27.11,29.42,15.3,-7.03,-2.08,8.56,34.14,31.5,6.74,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",7.41,Profit Booking Zone,81.23,330.5,430.53,30.27,100.0,80.0% of closes stayed inside the range | Range width 30.3% | Currently 100.0% through the range,6.65,6.1,15.59,60.33,27.33,1464.33,0.15,6.0,,60.64,5.17,47.16,41.67,,,1.0077,26.0,0.688,3577.54,7.59,IT / Technology,11.0,20.0,17.0,17.0,6.0,71.0,0.86,Cash covers debt,,0.0,71.0,,36.29,3.0,Low volume participation,62.29,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 30.3% | Currently 100.0% through the range"
BBTC,Consumer Defensive,Packaged Foods,2640.46,2.01,765.35,2919.66,245.0,9.56,50.75,2604.49,1943.87,217587.45,145698.0,0.67,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",-5.89,17.38,71.56,-7.03,-2.08,8.56,1.14,19.46,63.0,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",25.0,Profit Booking Zone,76.52,1509.32,2645.06,75.25,99.59,80.0% of closes stayed inside the range | Range width 75.2% | Currently 99.6% through the range,13.75,5.34,16.63,3.77,3.55,137.98,46.7,1.22,0.93,742.31,2161.32,1935.29,1359.24,8.7261,4.1853,1.5488,2.11,0.611,10906.74,42.67,FMCG / Consumer,9.0,12.0,9.0,17.0,15.0,62.0,1.0,,,3.0,65.0,"Low debt, typical of a healthy consumer business",34.42,0.0,,60.41,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 75.2% | Currently 99.6% through the range"
CARTRADE,Consumer Cyclical,Auto & Truck Dealerships,1042.2,6.09,340.15,1074.25,206.39,2.98,60.28,941.81,816.78,236994.3,840286.0,3.55,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",6.38,20.87,46.78,-7.03,-2.08,8.56,13.41,22.95,38.22,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.0,Breakout Watch,87.69,807.43,986.74,22.21,100.0,80.0% of closes stayed inside the range | Range width 22.2% | Currently 100.0% through the range | Above upper band on elevated volume,0.69,0.57,9.04,2.92,34.76,-57.93,5.43,3.33,,22.14,112.48,15.87,12.96,64.8162,37.9885,5.8094,,0.004,14624.44,60.94,Automobile,0.0,10.0,14.0,17.0,5.0,46.0,0.86,,Earnings contraction,2.0,48.0,General low-debt support,29.51,7.0,Earnings contraction,59.98,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 22.2% | Currently 100.0% through the range | Above upper band on elevated volume"
BASF,Basic Materials,Specialty Chemicals,7232.75,2.87,2157.9,8657.12,235.17,16.45,45.31,7146.03,4909.17,66113.55,23967.0,0.36,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong positive day move",0.62,19.7,97.73,-7.03,-2.08,8.56,7.65,21.78,89.17,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.56,Profit Booking Zone,69.09,4290.4,7842.28,82.79,82.84,80.0% of closes stayed inside the range | Range width 82.8% | Currently 82.8% through the range,17.47,7.79,5.47,4.1,0.9,39.81,4.84,1.59,1.04,621.87,156.07,807.24,706.31,26.9725,22.119,4.2096,65.0,0.379,16659.34,16.98,Chemicals,6.0,10.0,18.0,17.0,11.0,62.0,1.0,Cash covers debt,,2.0,64.0,General low-debt support,31.39,3.0,Low volume participation,59.11,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 82.8% | Currently 82.8% through the range"
DYCL,Industrials,Electrical Equipment & Parts,355.91,8.62,65.52,367.74,443.19,3.22,82.01,278.61,253.23,412422.0,2171866.0,5.27,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",31.68,19.3,61.66,-7.03,-2.08,8.56,38.71,21.38,53.1,95.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.73,Breakout Watch,86.01,260.95,300.6,15.2,100.0,80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range | Above upper band on elevated volume,17.65,7.58,9.1,4.92,14.88,21.79,55.74,1.54,1.08,0.23,119.26,1.26,-19.9,23.8086,,5.1676,10.0,0.091,2362.84,19.32,Capital Goods / Infra,6.0,13.0,10.0,9.0,8.0,46.0,1.0,,Negative free cash flow,0.0,46.0,,32.08,4.0,Negative free cash flow,58.66,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range | Above upper band on elevated volume"
CUB,Financial Services,Banks - Regional,126.51,0.5,86.5,148.39,46.24,14.75,64.09,121.28,112.28,11900557.0,24033185.0,2.02,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",4.89,0.33,8.23,-7.03,-2.08,8.56,11.92,2.41,-0.33,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",33.72,Profit Booking Zone,87.32,106.39,125.16,17.64,100.0,80.0% of closes stayed inside the range | Range width 17.6% | Currently 100.0% through the range,12.09,1.43,,35.45,-3.63,8.35,40.14,,,6943.53,3372.16,436.2,267.9,15.7171,11.4831,2.0841,87.0,0.344,22019.26,0.0,Banking,10.0,5.0,10.0,17.0,15.0,57.0,0.79,Cash covers debt,Revenue contraction,0.0,57.0,,40.41,0.0,,58.01,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.6% | Currently 100.0% through the range"
AUSOMENT,Financial Services,Capital Markets,138.54,-10.0,52.43,184.56,164.26,24.94,51.92,114.58,96.4,187899.3,13490.0,0.07,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",31.44,48.79,49.5,-7.03,-2.08,8.56,38.47,50.87,40.94,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.49,Profit Booking Zone,76.58,90.17,138.57,53.68,99.93,80.8% of closes stayed inside the range | Range width 53.7% | Currently 99.9% through the range,7.33,7.03,0.57,0.95,444.62,660.91,2.64,6.62,6.56,0.57,3.3,52.86,52.86,8.1406,,1.2513,68.0,0.449,201.96,1.08,Financial Services,2.0,20.0,17.0,17.0,12.0,68.0,1.0,,,-5.0,63.0,Weak ROE for a leveraged-balance-sheet business,40.41,8.0,"Sharp daily fall, Low volume participation",57.61,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 53.7% | Currently 99.9% through the range"
CAPLIPOINT,Healthcare,Drug Manufacturers - Specialty & Generic,1796.47,0.8,567.62,2145.89,216.49,16.28,41.44,1901.06,1525.2,234707.3,66754.0,0.28,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-5.62,16.27,33.59,-7.03,-2.08,8.56,1.41,18.35,25.03,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",15.0,Profit Booking Zone,67.93,1288.07,1947.7,51.21,77.07,80.0% of closes stayed inside the range | Range width 51.2% | Currently 77.1% through the range,19.74,16.94,29.65,27.21,15.53,21.48,0.09,5.72,4.62,545.77,1.97,318.39,172.57,29.0703,22.7389,5.4482,31.0,0.373,19133.66,59.97,Pharma / Healthcare,23.0,16.0,20.0,17.0,11.0,87.0,1.0,"Strong ROE, Cash covers debt",,4.0,91.0,"General quality ROE, General low-debt support",42.07,3.0,Low volume participation,57.16,Watchlist,"Above 200 DMA, Weak but watchable RSI, Positive day move, Strong ROE, Cash covers debt, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 51.2% | Currently 77.1% through the range"
COHANCE,Healthcare,Drug Manufacturers - Specialty & Generic,1266.9,1.36,390.5,1307.75,224.43,3.12,61.98,1166.67,829.3,341797.4,265885.0,0.78,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",9.32,34.21,92.04,-7.03,-2.08,8.56,16.35,36.29,83.48,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.5,Profit Booking Zone,73.67,643.82,1208.17,87.66,100.0,80.0% of closes stayed inside the range | Range width 87.7% | Currently 100.0% through the range,14.64,13.32,34.27,29.04,-22.32,-26.99,3.17,10.67,8.7,47.23,65.01,384.77,332.89,164.1971,45.7359,4.4093,,0.604,17213.05,70.36,Pharma / Healthcare,21.0,0.0,17.0,17.0,5.0,60.0,0.93,,"Revenue contraction, Earnings contraction, Very high PE",2.0,62.0,General low-debt support,42.07,12.0,"Revenue contraction, Earnings contraction",56.76,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 87.7% | Currently 100.0% through the range"
ARIHANTCAP,Financial Services,Capital Markets,107.53,2.66,32.68,124.23,229.05,13.44,49.19,101.72,75.77,1049638.3,717981.0,0.68,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong positive day move",1.78,36.99,76.89,-7.03,-2.08,8.56,8.81,39.07,68.33,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.14,Profit Booking Zone,73.17,64.84,109.37,68.66,95.88,80.0% of closes stayed inside the range | Range width 68.7% | Currently 95.9% through the range,21.86,9.03,-7.34,57.91,53.41,142.16,30.78,1.77,,24.14,99.28,-29.63,-32.69,21.9917,,1.7942,64.0,0.276,870.21,46.93,Financial Services,16.0,20.0,11.0,0.0,10.0,57.0,0.93,Strong ROE,"Negative operating cash flow, Negative free cash flow",6.0,63.0,Strong ROE for a leveraged-balance-sheet business,40.41,9.0,"Negative operating cash flow, Negative free cash flow",56.61,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong positive day move, Strong ROE, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 68.7% | Currently 95.9% through the range"
BOROLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",437.3,4.65,251.7,459.0,73.74,4.73,54.28,421.8,375.65,235239.25,173882.0,0.74,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",6.59,18.16,23.86,-7.03,-2.08,8.56,13.62,20.24,15.3,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.67,Profit Booking Zone,83.97,327.23,433.4,32.45,100.0,80.8% of closes stayed inside the range | Range width 32.4% | Currently 100.0% through the range,11.36,6.1,9.52,6.99,27.06,26.98,45.29,1.18,0.53,5.39,262.66,48.03,-127.13,40.9232,28.048,3.217,,0.074,2867.83,61.03,Consumer Discretionary,7.0,20.0,9.0,9.0,7.0,52.0,0.93,,Negative free cash flow,2.0,54.0,General low-debt support,29.51,4.0,Negative free cash flow,56.33,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 32.4% | Currently 100.0% through the range"
AARTIPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,627.17,4.45,231.61,715.79,170.79,12.38,53.51,635.61,561.64,147424.95,268076.0,1.82,Bearish,65.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",2.67,2.97,21.44,-7.03,-2.08,8.56,9.7,5.05,12.88,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",25.0,Neutral Range,78.67,569.42,662.48,16.34,62.06,80.0% of closes stayed inside the range | Range width 16.3% | Currently 62.1% through the range,12.34,8.4,17.23,11.95,-6.22,12.1,16.23,1.94,1.01,23.63,285.25,216.35,17.57,37.3147,32.9686,3.5885,48.0,0.232,7623.45,54.19,Pharma / Healthcare,14.0,5.0,15.0,17.0,9.0,60.0,1.0,,Revenue contraction,2.0,62.0,General low-debt support,42.07,0.0,,56.26,Watchlist,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.3% | Currently 62.1% through the range"
DPABHUSHAN,Consumer Cyclical,Luxury Goods,1777.45,2.51,221.13,1927.0,703.81,7.76,55.82,1604.19,1180.56,78661.65,80985.0,1.03,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",9.55,36.47,56.82,-7.03,-2.08,8.56,16.58,38.55,48.26,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.0,Profit Booking Zone,82.36,1217.16,1749.03,43.7,100.0,80.0% of closes stayed inside the range | Range width 43.7% | Currently 100.0% through the range,25.91,11.51,4.15,2.64,18.47,36.51,72.38,1.72,0.12,29.14,172.8,-0.28,-3.95,14.1292,,5.3409,,-0.525,3385.38,10.52,Consumer Discretionary,12.0,18.0,8.0,0.0,8.0,46.0,0.93,Strong ROE,"Negative operating cash flow, Negative free cash flow",4.0,50.0,"General quality ROE, General low-debt support",29.51,9.0,"Negative operating cash flow, Negative free cash flow",56.18,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move, Strong ROE, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.7% | Currently 100.0% through the range"
BALRAMCHIN,Consumer Defensive,Confectioners,619.75,3.43,299.13,682.6,107.18,9.21,52.09,596.71,447.5,1738913.95,986628.0,0.57,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",-4.08,30.75,60.72,-7.03,-2.08,8.56,2.95,32.83,52.16,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",16.18,Profit Booking Zone,76.86,373.61,631.15,68.93,95.57,80.0% of closes stayed inside the range | Range width 68.9% | Currently 95.6% through the range,15.72,8.78,11.46,9.55,19.89,88.08,59.08,1.43,0.08,0.32,2009.15,177.83,-90.94,35.7061,17.5328,3.1964,1.07,0.349,13856.46,26.26,General,14.0,18.0,6.0,9.0,8.0,55.0,1.0,,Negative free cash flow,2.0,57.0,General low-debt support,34.42,4.0,Negative free cash flow,56.11,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 68.9% | Currently 95.6% through the range"
BLS,Consumer Services,Unknown,373.93,1.17,118.62,469.73,215.24,20.39,49.62,393.06,359.91,3165840.65,1588197.0,0.5,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",1.1,5.89,14.78,-7.03,-2.08,8.56,8.13,7.97,6.22,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",100.0,Neutral Range,68.05,314.89,422.06,34.04,55.09,80.0% of closes stayed inside the range | Range width 34.0% | Currently 55.1% through the range,25.92,19.36,19.71,18.66,10.59,55.89,2.53,7.7,7.69,414.12,30.6,349.85,286.0,,,,,,,,General,24.0,15.0,20.0,17.0,0.0,76.0,0.79,"Strong ROE, Cash covers debt",,4.0,80.0,"General quality ROE, General low-debt support",52.0,0.0,,55.8,Watchlist,"Above 200 DMA, RSI recovering, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 34.0% | Currently 55.1% through the range"
CONCORDBIO,Healthcare,Biotechnology,1806.44,1.19,884.07,2631.36,104.33,31.35,42.04,1888.59,1593.9,105420.45,53402.0,0.51,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-10.69,11.15,10.79,-7.03,-2.08,8.56,-3.66,13.23,2.23,35.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance",40.0,Neutral Range,68.08,1425.93,1995.52,39.94,66.81,80.0% of closes stayed inside the range | Range width 39.9% | Currently 66.8% through the range,20.18,18.12,38.7,30.87,20.16,28.33,0.64,6.3,4.84,15.14,9.74,265.47,179.78,50.9845,34.8171,7.6818,51.0,0.355,15494.71,64.56,IT / Technology,23.0,18.0,20.0,17.0,7.0,85.0,1.0,"Strong ROE, Cash covers debt",,10.0,95.0,"Strong ROE for an asset-light business, Strong operating margin",42.07,0.0,,55.31,Watchlist,"Above 200 DMA, Weak but watchable RSI, Positive day move, Strong ROE, Cash covers debt, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 39.9% | Currently 66.8% through the range"
ANGELONE,Financial Services,Capital Markets,276.17,2.4,93.76,374.0,194.55,26.16,53.7,255.81,261.63,40158597.5,20458860.0,0.51,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",13.18,33.9,1.75,-7.03,-2.08,8.56,20.21,35.98,-6.81,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",19.77,Profit Booking Zone,81.78,207.42,262.58,26.6,100.0,80.0% of closes stayed inside the range | Range width 26.6% | Currently 100.0% through the range,37.04,8.49,33.58,33.13,37.35,26.47,83.63,1.25,,1042.98,2541.12,-329.9,-537.41,26.7273,16.6436,4.3773,1.71,0.29,26862.41,84.82,Financial Services,24.0,20.0,6.0,0.0,10.0,60.0,0.93,Strong ROE,"Negative operating cash flow, Negative free cash flow",6.0,66.0,Strong ROE for a leveraged-balance-sheet business,40.41,9.0,"Negative operating cash flow, Negative free cash flow",55.16,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.6% | Currently 100.0% through the range"
BECTORFOOD,Consumer Defensive,Packaged Foods,347.2,3.02,67.07,436.9,417.66,20.53,45.16,351.39,271.83,753536.5,823610.0,1.09,Bearish,42.0,"Above 200 DMA, RSI recovering, Normal volume support, Strong positive day move",-10.52,23.85,41.84,-7.03,-2.08,8.56,-3.49,25.93,33.28,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",16.18,Profit Booking Zone,70.81,247.81,376.3,51.85,77.36,80.0% of closes stayed inside the range | Range width 51.9% | Currently 77.4% through the range,21.17,12.76,11.17,8.83,19.87,55.83,36.94,1.67,1.25,7.64,244.9,153.41,-61.79,49.2326,32.9674,5.641,56.0,0.158,7142.17,45.62,FMCG / Consumer,17.0,18.0,13.0,9.0,9.0,66.0,1.0,Strong ROE,Negative free cash flow,8.0,74.0,"Strong ROE for a consumer staples business, Low debt, typical of a healthy consumer business",34.42,4.0,Negative free cash flow,55.06,Watchlist,"Above 200 DMA, RSI recovering, Normal volume support, Strong positive day move, Strong ROE, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 51.9% | Currently 77.4% through the range"
CHOICEIN,Financial Services,Capital Markets,469.75,3.08,105.75,498.1,344.21,5.69,50.26,459.11,356.68,586686.85,475799.0,0.81,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",0.58,15.8,44.52,-7.03,-2.08,8.56,7.61,17.88,35.96,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.12,Profit Booking Zone,81.86,340.9,471.89,38.42,98.37,80.0% of closes stayed inside the range | Range width 38.4% | Currently 98.4% through the range,20.72,7.25,28.54,17.44,92.79,117.85,74.89,1.56,,145.07,472.86,-152.98,-168.95,67.6182,52.322,9.3027,,-0.274,17519.14,65.2,Financial Services,19.0,20.0,8.0,0.0,3.0,50.0,0.86,Strong ROE,"Negative operating cash flow, Negative free cash flow",2.0,52.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",40.41,9.0,"Negative operating cash flow, Negative free cash flow",54.76,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong ROE, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 38.4% | Currently 98.4% through the range"
