symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
BORORENEW,Technology,Solar,497.1,-0.63,380.0,669.35,30.82,25.73,34.74,533.1,513.71,458881.15,155430.0,0.34,Bearish,8.0,Weak but watchable RSI,-12.71,-2.02,-9.2,1.83,9.51,5.26,-14.54,-11.53,-14.46,0.0,,91.07,Accumulation Zone,71.26,490.42,561.9,14.57,9.35,80.0% of closes stayed inside the range | Range width 14.6% | Currently 9.3% through the range,,,9.67,-48.06,-76.47,-139.43,,,,,,,,18.3504,,4.6584,,0.116,7392.3,54.92,IT / Technology,0.0,0.0,0.0,0.0,8.0,8.0,0.43,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,8.0,,28.32,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 14.6% | Currently 9.3% through the range"
BOSCH-HCIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1774.1,-0.08,911.39,2545.76,94.66,30.31,62.57,1701.69,1807.52,55490.3,66558.0,1.2,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support",5.59,1.36,-1.69,1.83,9.51,5.26,3.76,-8.15,-6.95,18.0,"Positive 1M return, Positive 3M return",52.53,Profit Booking Zone,80.23,1606.75,1749.59,8.89,100.0,80.0% of closes stayed inside the range | Range width 8.9% | Currently 100.0% through the range,,,2.44,1.79,-69.07,-74.08,,,,,,,,1130.1333,,9.2283,3.81,0.628,4609.4,30.48,Consumer Discretionary,0.0,0.0,0.0,0.0,2.0,2.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,2.0,,27.98,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 8.9% | Currently 100.0% through the range"
BRIGADE,Real Estate,Real Estate - Development,800.14,2.1,319.48,1081.58,150.45,26.02,39.02,829.9,848.96,366703.65,493842.0,1.35,Bearish,28.0,"Weak but watchable RSI, Volume expansion, Strong positive day move",-16.02,8.87,-15.96,1.83,9.51,5.26,-17.85,-0.64,-21.22,10.0,Positive 3M return,71.88,Neutral Range,68.87,710.13,873.41,22.99,55.13,80.0% of closes stayed inside the range | Range width 23.0% | Currently 55.1% through the range,,,19.36,11.7,-74.55,-78.14,,,,,,,,33.2256,17.1705,30.7106,30.0,0.16,20947.78,52.99,Cement / Realty,8.0,0.0,0.0,0.0,9.0,17.0,0.5,,"Revenue contraction, Earnings contraction",0.0,17.0,,29.33,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Volume expansion, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 23.0% | Currently 55.1% through the range"
BRNL,Industrials,Infrastructure Operations,20.49,0.2,20.04,98.5,2.25,79.2,27.96,23.0,37.02,110078.1,78220.0,0.71,Bearish,14.0,"Oversold RSI, Near 52W low zone, Positive day move",-10.56,-30.42,-55.35,1.83,9.51,5.26,-12.39,-39.93,-60.61,0.0,,93.84,Lower Range Watch,62.13,21.49,41.51,93.18,0.0,80.0% of closes stayed inside the range | Range width 93.2% | Currently 0.0% through the range,,,19.42,22.12,-83.14,-92.75,,,,,,,,,,0.2062,,-0.087,145.15,96.98,Capital Goods / Infra,11.0,0.0,0.0,0.0,4.0,15.0,0.36,,"Revenue contraction, Earnings contraction",0.0,15.0,,28.45,29.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Positive day move, 80.0% of closes stayed inside the range | Range width 93.2% | Currently 0.0% through the range"
BOROLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",337.85,0.4,251.7,515.9,34.23,34.51,41.19,344.29,381.46,102272.9,35420.0,0.35,Bearish,13.0,"Weak but watchable RSI, Positive day move",-8.7,-1.89,-17.53,1.83,9.51,5.26,-10.53,-11.4,-22.79,0.0,,94.3,Accumulation Zone,69.33,318.25,385.9,21.26,28.97,80.8% of closes stayed inside the range | Range width 21.3% | Currently 29.0% through the range,,,6.58,7.48,-78.99,-76.54,,,,,,,,40.9232,28.048,3.217,,0.074,2867.83,61.03,Consumer Discretionary,3.0,0.0,0.0,0.0,7.0,10.0,0.43,,"Revenue contraction, Earnings contraction",0.0,10.0,,27.98,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.8% of closes stayed inside the range | Range width 21.3% | Currently 29.0% through the range"
BIGBLOC,Industrials,Building Products & Equipment,63.89,0.35,55.21,148.5,15.73,56.98,46.35,65.52,88.51,251555.25,63564.0,0.25,Bearish,22.0,"RSI recovering, Near 52W low zone, Positive day move",1.74,-3.71,-38.71,1.83,9.51,5.26,-0.09,-13.22,-43.97,8.0,Positive 1M return,83.56,Accumulation Zone,71.3,62.27,84.72,36.04,7.21,80.0% of closes stayed inside the range | Range width 36.0% | Currently 7.2% through the range,,,-5.01,-5.66,-74.91,-133.18,,,,,,,,352.75,10.2,4.3572,,-0.116,599.29,55.2,Capital Goods / Infra,0.0,0.0,0.0,0.0,5.0,5.0,0.43,,"Negative net margin, Revenue contraction, Earnings contraction, Very high PE",0.0,5.0,,28.45,35.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Near 52W low zone, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 36.0% | Currently 7.2% through the range"
AVALON,Technology,Electronic Components,832.3,-0.73,348.0,1073.75,139.17,22.49,48.55,848.58,771.07,374875.2,172855.0,0.46,Bearish,27.0,"Above 200 DMA, RSI recovering",-3.93,3.15,-14.74,1.83,9.51,5.26,-5.76,-6.36,-20.0,10.0,Positive 3M return,67.86,Profit Booking Zone,71.72,667.91,867.32,29.85,82.44,80.0% of closes stayed inside the range | Range width 29.9% | Currently 82.4% through the range,,,6.62,4.4,-70.56,-77.59,,,,,,,,113.6304,61.0152,20.6574,,,14910.38,35.31,IT / Technology,0.0,0.0,0.0,0.0,3.0,3.0,0.43,,"Revenue contraction, Earnings contraction, Very high PE",0.0,3.0,,28.32,19.0,"Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 200 DMA, RSI recovering, Positive 3M return, 80.0% of closes stayed inside the range | Range width 29.9% | Currently 82.4% through the range"
BIOFILCHEM,Healthcare,Drug Manufacturers - Specialty & Generic,46.98,-0.04,39.3,91.87,19.54,48.86,46.41,47.16,55.89,16904.9,7249.0,0.43,Bearish,17.0,"RSI recovering, Near 52W low zone",-11.91,9.03,-24.58,1.83,9.51,5.26,-13.74,-0.48,-29.84,10.0,Positive 3M return,65.22,Lower Range Watch,67.64,43.09,54.45,26.37,34.26,80.0% of closes stayed inside the range | Range width 26.4% | Currently 34.3% through the range,,,-0.94,37.48,-80.74,332.23,,,,,,,,109.7667,,2.4926,,0.572,53.59,7.17,Pharma / Healthcare,6.0,10.0,0.0,0.0,4.0,20.0,0.43,,"Revenue contraction, Very high PE",0.0,20.0,,27.5,20.0,"Below 200 DMA, Low volume participation, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Near 52W low zone, Positive 3M return, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 34.3% through the range"
BLBLIMITED,Financial Services,Capital Markets,14.93,0.2,13.1,52.55,13.97,71.59,47.9,15.01,17.66,42776.75,10441.0,0.24,Bearish,22.0,"RSI recovering, Near 52W low zone, Positive day move",0.54,-2.42,-23.9,1.83,9.51,5.26,-1.29,-11.93,-29.16,8.0,Positive 1M return,78.41,Accumulation Zone,72.2,14.58,18.8,28.96,8.31,80.0% of closes stayed inside the range | Range width 29.0% | Currently 8.3% through the range,,,26.18,20.37,-89.47,197.62,,,,,,,,3.0849,,0.6482,,0.212,84.48,5.69,Financial Services,12.0,10.0,0.0,0.0,10.0,32.0,0.43,,Revenue contraction,0.0,32.0,,33.51,25.0,"Below 200 DMA, Far from 52W high, Low volume participation, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Near 52W low zone, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 29.0% | Currently 8.3% through the range"
BLS,Consumer Services,Unknown,360.12,-0.07,118.62,516.67,203.6,30.3,42.78,373.71,393.88,2028178.5,988553.0,0.49,Bearish,8.0,Weak but watchable RSI,-8.77,-10.03,-27.06,1.83,9.51,5.26,-10.6,-19.54,-32.32,0.0,,100.0,Accumulation Zone,67.36,339.27,433.21,27.69,22.19,80.0% of closes stayed inside the range | Range width 27.7% | Currently 22.2% through the range,,,25.54,24.07,-67.6,-66.35,,,,,,,,,,,,,,,General,12.0,0.0,0.0,0.0,0.0,12.0,0.29,,"Revenue contraction, Earnings contraction",0.0,12.0,,6.4,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 27.7% | Currently 22.2% through the range"
BLUECHIP,Financial Services,Capital Markets,5.11,0.0,0.25,9.8,1944.0,47.86,4.14,5.67,7.16,182.2,0.0,0.0,Bearish,4.0,Oversold RSI,-8.09,-29.52,-45.29,1.83,9.51,5.26,-9.92,-39.03,-50.55,0.0,,92.05,Accumulation Zone,66.54,5.33,8.67,62.72,0.0,81.7% of closes stayed inside the range | Range width 62.7% | Currently 0.0% through the range,,,,,-100.0,95.99,,,,,,,,,,-13.8065,,0.311,11.84,100.0,Financial Services,0.0,10.0,0.0,0.0,2.0,12.0,0.21,,Revenue contraction,0.0,12.0,,33.51,28.0,"Below 200 DMA, Extreme RSI weakness, Low volume participation, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, 81.7% of closes stayed inside the range | Range width 62.7% | Currently 0.0% through the range"
BLUEDART,Industrials,Integrated Freight & Logistics,6668.6,-2.13,5341.85,9531.43,24.84,30.04,57.83,6549.08,6907.63,54332.2,17894.0,0.33,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",3.02,8.87,-2.71,1.83,9.51,5.26,1.19,-0.64,-7.97,18.0,"Positive 1M return, Positive 3M return",56.16,Profit Booking Zone,76.86,5920.32,6814.27,15.1,83.7,80.0% of closes stayed inside the range | Range width 15.1% | Currently 83.7% through the range,,,5.18,3.39,-74.79,-80.66,,,,,,,,41.1913,27.0629,6.6622,50.0,0.227,11839.05,25.16,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,28.45,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 15.1% | Currently 83.7% through the range"
AVADHSUGAR,Consumer Defensive,Confectioners,479.4,2.15,340.93,809.03,40.62,40.74,41.77,514.75,517.1,43814.65,38211.0,0.87,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-9.31,7.73,-3.14,1.83,9.51,5.26,-11.14,-1.78,-8.4,10.0,Positive 3M return,61.76,Neutral Range,64.89,378.43,540.23,42.76,62.41,80.0% of closes stayed inside the range | Range width 42.8% | Currently 62.4% through the range,,,1.85,-1.17,-72.73,-109.57,,,,,,,,24.3917,,1.4777,1.2,-0.05,1661.63,18.51,General,0.0,0.0,0.0,0.0,9.0,9.0,0.5,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,9.0,,24.98,28.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 42.8% | Currently 62.4% through the range"
AUTOIND,Consumer Cyclical,Auto Parts,79.5,0.65,61.35,165.3,29.58,51.91,42.39,82.71,96.0,121707.7,56152.0,0.46,Bearish,13.0,"Weak but watchable RSI, Positive day move",-8.88,5.84,-27.35,1.83,9.51,5.26,-10.71,-3.67,-32.61,10.0,Positive 3M return,72.15,Lower Range Watch,65.3,70.69,96.26,36.19,34.46,80.0% of closes stayed inside the range | Range width 36.2% | Currently 34.5% through the range,,,5.5,0.34,-76.92,-97.13,,,,,,,,10.027,13.4909,2.0502,,0.288,404.02,32.52,Automobile,0.0,0.0,0.0,0.0,10.0,10.0,0.43,,"Revenue contraction, Earnings contraction",0.0,10.0,,27.98,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 36.2% | Currently 34.5% through the range"
BHAGYANGR,Basic Materials,Copper,79.24,0.18,40.55,128.89,95.41,38.52,52.28,76.59,87.26,69637.75,75010.0,1.08,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move",0.41,5.2,-18.53,1.83,9.51,5.26,-1.42,-4.31,-23.79,18.0,"Positive 1M return, Positive 3M return",58.87,Neutral Range,71.85,71.05,87.14,22.66,50.91,80.0% of closes stayed inside the range | Range width 22.7% | Currently 50.9% through the range,,,2.97,1.56,-70.13,-45.99,,,,,,,,19.9109,,4.8544,,1.28,1309.88,8.75,Metals / Mining,0.0,0.0,0.0,0.0,8.0,8.0,0.43,,"Revenue contraction, Earnings contraction",0.0,8.0,,31.44,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 22.7% | Currently 50.9% through the range"
BIKAJI,Consumer Defensive,Packaged Foods,730.55,-0.51,301.01,1004.72,142.7,27.29,49.32,725.56,750.25,204587.7,193019.0,0.94,Bullish,27.0,"Above 50 DMA, RSI recovering",-3.22,7.49,-1.97,1.83,9.51,5.26,-5.05,-2.02,-7.23,10.0,Positive 3M return,61.76,Profit Booking Zone,73.88,642.23,748.1,16.48,83.42,80.0% of closes stayed inside the range | Range width 16.5% | Currently 83.4% through the range,,,11.5,9.4,-75.05,-70.16,,,,,,,,60.1946,44.3151,9.655,20.0,0.237,15515.57,34.81,FMCG / Consumer,6.0,0.0,0.0,0.0,5.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,24.98,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 83.4% through the range"
BALPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,102.1,-0.11,61.3,154.48,66.54,33.91,58.82,98.8,109.17,28044.35,6410.0,0.23,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",3.02,-4.49,-17.85,1.83,9.51,5.26,1.19,-14.0,-23.11,8.0,Positive 1M return,76.09,Neutral Range,70.89,84.71,110.81,30.81,66.61,80.0% of closes stayed inside the range | Range width 30.8% | Currently 66.6% through the range,,,5.37,0.3,-78.27,-97.22,,,,,,,,18.7196,,1.6398,1.41,0.454,135.01,47.5,Pharma / Healthcare,0.0,0.0,0.0,0.0,11.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,27.5,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, 80.0% of closes stayed inside the range | Range width 30.8% | Currently 66.6% through the range"
BALKRISHNA,Consumer Cyclical,Packaging & Containers,21.33,-0.23,16.2,39.13,31.67,45.49,56.46,20.12,22.05,36757.4,193778.0,5.27,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion",-0.14,15.3,-16.45,1.83,9.51,5.26,-1.97,5.79,-21.71,10.0,Positive 3M return,72.15,Neutral Range,76.19,17.65,22.73,28.77,72.47,80.8% of closes stayed inside the range | Range width 28.8% | Currently 72.5% through the range,,,-14.53,-158.02,-51.98,-121.54,,,,,,,,,,-0.3087,,0.395,54.42,7.01,Consumer Discretionary,0.0,0.0,0.0,0.0,2.0,2.0,0.36,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,2.0,,27.98,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong volume expansion, Positive 3M return, 80.8% of closes stayed inside the range | Range width 28.8% | Currently 72.5% through the range"
BANARBEADS,Consumer Cyclical,Footwear & Accessories,121.65,0.26,68.5,166.67,77.59,27.01,48.29,121.92,124.51,12432.5,8706.0,0.7,Bearish,17.0,"RSI recovering, Positive day move",1.58,-5.04,-3.08,1.83,9.51,5.26,-0.25,-14.55,-8.34,8.0,Positive 1M return,86.71,Accumulation Zone,70.69,117.43,133.09,13.34,26.96,80.0% of closes stayed inside the range | Range width 13.3% | Currently 27.0% through the range,,,8.95,9.82,-79.26,-80.25,,,,,,,,40.6796,,1.3222,,0.455,76.22,64.44,Consumer Discretionary,3.0,0.0,0.0,0.0,6.0,9.0,0.43,,"Revenue contraction, Earnings contraction",0.0,9.0,,27.98,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 27.0% through the range"
BEDMUTHA,Basic Materials,Steel,151.83,1.62,46.7,314.4,225.12,51.71,44.71,158.57,184.48,10745.25,6986.0,0.65,Bearish,13.0,"Weak but watchable RSI, Positive day move",-6.34,-6.02,-24.86,1.83,9.51,5.26,-8.17,-15.53,-30.12,0.0,,93.55,Accumulation Zone,71.77,151.82,193.51,27.46,0.02,80.0% of closes stayed inside the range | Range width 27.5% | Currently 0.0% through the range,,,1.56,-1.06,-70.4,-113.31,,,,,,,,20.5513,,2.2564,,0.144,342.8,12.57,Metals / Mining,0.0,0.0,0.0,0.0,8.0,8.0,0.43,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,8.0,,31.44,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 27.5% | Currently 0.0% through the range"
BFUTILITIE,Industrials,Infrastructure Operations,794.1,-0.75,283.4,1129.1,180.2,29.67,57.25,756.88,827.22,171442.9,52585.0,0.31,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",3.07,1.02,-18.2,1.83,9.51,5.26,1.24,-8.49,-23.46,18.0,"Positive 1M return, Positive 3M return",56.16,Profit Booking Zone,73.85,652.89,825.19,26.39,81.96,80.0% of closes stayed inside the range | Range width 26.4% | Currently 82.0% through the range,,,70.59,18.15,-74.68,-73.79,,,,,,,,12.1459,,9.536,,0.415,1921.99,91.91,Capital Goods / Infra,12.0,0.0,0.0,0.0,6.0,18.0,0.43,,"Revenue contraction, Earnings contraction",0.0,18.0,,28.45,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 82.0% through the range"
BFINVEST,Financial Services,Asset Management,482.4,-0.51,254.36,811.01,89.65,40.52,48.27,490.9,562.54,75928.55,23687.0,0.31,Bearish,12.0,RSI recovering,-3.76,-4.37,-28.08,1.83,9.51,5.26,-5.59,-13.88,-33.34,0.0,,92.05,Lower Range Watch,66.42,442.42,547.77,23.81,37.95,80.0% of closes stayed inside the range | Range width 23.8% | Currently 37.9% through the range,,,107.72,520.28,-78.88,-82.71,,,,,,,,4.2812,,0.1953,2.26,0.318,1667.92,99.93,Financial Services,12.0,0.0,0.0,0.0,12.0,24.0,0.5,,"Revenue contraction, Earnings contraction",0.0,24.0,,33.51,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"RSI recovering, 80.0% of closes stayed inside the range | Range width 23.8% | Currently 37.9% through the range"
BETA,Healthcare,Drug Manufacturers - Specialty & Generic,1744.45,-0.77,600.0,2326.0,190.74,25.0,41.68,1801.0,1867.35,4152.75,2415.0,0.58,Bearish,8.0,Weak but watchable RSI,-4.8,-11.31,-11.22,1.83,9.51,5.26,-6.63,-20.82,-16.48,0.0,,91.3,Accumulation Zone,69.16,1689.5,1910.62,13.09,24.85,80.0% of closes stayed inside the range | Range width 13.1% | Currently 24.9% through the range,,,15.95,11.67,-72.35,-72.42,,,,,,,,49.9093,,9.1118,,-0.447,2221.81,57.1,Pharma / Healthcare,6.0,0.0,0.0,0.0,2.0,8.0,0.43,,"Revenue contraction, Earnings contraction",0.0,8.0,,27.5,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 13.1% | Currently 24.9% through the range"
BECTORFOOD,Consumer Defensive,Packaged Foods,269.9,0.44,67.07,436.9,302.41,38.22,37.59,287.62,315.56,605998.5,252060.0,0.42,Bearish,13.0,"Weak but watchable RSI, Positive day move",-3.25,-11.73,-16.63,1.83,9.51,5.26,-5.08,-21.24,-21.89,0.0,,91.18,Accumulation Zone,73.21,268.86,310.18,15.37,2.52,80.0% of closes stayed inside the range | Range width 15.4% | Currently 2.5% through the range,,,7.81,6.53,-74.0,-78.44,,,,,,,,49.2326,32.9674,5.641,56.0,0.158,7142.17,45.62,FMCG / Consumer,3.0,0.0,0.0,0.0,9.0,12.0,0.5,,"Revenue contraction, Earnings contraction",0.0,12.0,,24.98,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 15.4% | Currently 2.5% through the range"
ATLANTAA,Industrials,Infrastructure Operations,36.89,-0.24,10.35,65.71,256.43,43.86,53.67,36.73,43.03,30166.6,15114.0,0.5,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",-1.6,29.57,-24.17,1.83,9.51,5.26,-3.43,20.06,-29.43,35.0,"Strong 3M absolute return, 3M Nifty outperformance",34.93,Neutral Range,67.35,29.03,42.46,46.29,58.51,80.0% of closes stayed inside the range | Range width 46.3% | Currently 58.5% through the range,,,-22.79,-11.76,-78.65,-104.02,,,,,,,,,,1.4208,,0.959,301.79,71.18,Capital Goods / Infra,0.0,0.0,0.0,0.0,4.0,4.0,0.36,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,4.0,,28.45,32.0,"Below 200 DMA, Negative net margin, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 46.3% | Currently 58.5% through the range"
ATL,Industrials,Integrated Freight & Logistics,28.59,0.7,21.21,82.5,34.79,65.35,48.57,27.76,33.26,262693.45,136468.0,0.52,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",-4.32,16.03,-25.29,1.83,9.51,5.26,-6.15,6.52,-30.55,10.0,Positive 3M return,72.6,Neutral Range,66.99,24.22,33.03,36.37,49.6,80.0% of closes stayed inside the range | Range width 36.4% | Currently 49.6% through the range,,,12.33,4.86,-75.29,-70.14,,,,,,,,18.1477,,2.2,,1.088,789.19,29.02,Capital Goods / Infra,3.0,0.0,0.0,0.0,10.0,13.0,0.43,,"Revenue contraction, Earnings contraction",0.0,13.0,,28.45,29.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 36.4% | Currently 49.6% through the range"
ATULAUTO,Consumer Cyclical,Auto Manufacturers,454.7,0.63,180.95,844.4,151.28,46.15,44.43,470.95,528.82,73984.55,39314.0,0.53,Bearish,13.0,"Weak but watchable RSI, Positive day move",-4.77,-8.79,-21.98,1.83,9.51,5.26,-6.6,-18.3,-27.24,0.0,,94.3,Accumulation Zone,71.13,443.54,517.57,16.69,15.07,80.0% of closes stayed inside the range | Range width 16.7% | Currently 15.1% through the range,,,3.62,1.95,-78.76,-86.36,,,,,,,,28.3823,,5.8605,1.25,0.623,1341.36,26.93,Automobile,0.0,0.0,0.0,0.0,7.0,7.0,0.5,,"Revenue contraction, Earnings contraction",0.0,7.0,,27.98,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 16.7% | Currently 15.1% through the range"
AURUM,Real Estate,Real Estate Services,194.22,-1.16,99.85,264.8,94.51,26.65,46.08,192.24,201.06,129848.4,23466.0,0.18,Bullish,27.0,"Above 50 DMA, RSI recovering",0.19,17.37,-25.32,1.83,9.51,5.26,-1.64,7.86,-30.58,18.0,"Positive 1M return, Positive 3M return",53.12,Neutral Range,66.39,166.49,223.06,33.98,49.03,80.0% of closes stayed inside the range | Range width 34.0% | Currently 49.0% through the range,,,-19.16,-14.44,-74.11,70.99,,,,,,,,30.2965,110.9429,2.8362,,-0.029,1787.8,73.88,Cement / Realty,0.0,10.0,0.0,0.0,8.0,18.0,0.43,,"Negative net margin, Revenue contraction",0.0,18.0,,29.33,28.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Above 50 DMA, RSI recovering, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 34.0% | Currently 49.0% through the range"
