symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HINDCOPPER,Basic Materials,Copper,362.92,-2.25,92.4,411.82,292.78,11.87,63.02,337.22,263.53,13670759.15,22042865.0,1.61,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",7.56,48.74,41.14,1.51,4.79,3.42,6.05,43.95,37.72,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.72,Breakout Watch,81.37,238.54,341.83,43.3,100.0,80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume,6.16,4.76,33.17,25.6,39.06,36.9,4.78,1.37,0.84,104.87,142.41,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,12.0,20.0,11.0,0.0,7.0,50.0,0.86,,,2.0,52.0,General low-debt support,20.64,0.0,,63.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume"
ROML,Consumer Defensive,Packaged Foods,49.15,-1.82,34.05,83.2,44.35,40.93,41.79,51.56,49.5,36892.0,7053.0,0.19,Bearish,8.0,Weak but watchable RSI,-4.54,1.44,3.8,1.51,4.79,3.42,-6.05,-3.35,0.38,20.0,"Positive 3M return, Positive 6M return",19.59,Accumulation Zone,68.57,47.09,56.81,20.64,21.17,80.0% of closes stayed inside the range | Range width 20.6% | Currently 21.2% through the range,306.92,3.59,4.27,3.81,19.78,9.04,6007.36,0.59,0.37,0.19,30.02,,,14.6323,,29.6518,,0.463,63.82,15.11,FMCG / Consumer,8.0,13.0,0.0,0.0,6.0,27.0,0.79,Strong ROE,Very high debt,5.0,32.0,Strong ROE for a consumer staples business,20.72,19.0,"Below 200 DMA, Low volume participation, Very high debt",2.31,Avoid,"Weak but watchable RSI, Strong ROE, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 21.2% through the range"
KSHITIJPOL,Industrials,Business Equipment & Supplies,2.25,-1.32,2.1,70.8,7.14,96.82,19.96,2.79,3.17,175380.1,93150.0,0.53,Bearish,9.0,"Oversold RSI, Near 52W low zone",-21.88,-27.65,-33.43,1.51,4.79,3.42,-23.39,-32.44,-36.85,0.0,,67.61,Accumulation Zone,73.44,2.7,3.34,23.75,0.0,81.7% of closes stayed inside the range | Range width 23.7% | Currently 0.0% through the range,0.86,0.67,-0.21,4.3,31.43,56.71,18.78,4.18,3.2,1.42,11.24,,,13.2609,,1.0173,,-0.167,27.15,29.44,Capital Goods / Infra,0.0,20.0,17.0,0.0,10.0,47.0,0.79,,,5.0,52.0,Strong order-book-driven revenue growth,18.34,21.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high",2.2,Avoid,"Oversold RSI, Near 52W low zone, 81.7% of closes stayed inside the range | Range width 23.7% | Currently 0.0% through the range"
MEDIASSIST,Healthcare,Healthcare Plans,470.15,0.02,415.25,716.15,13.22,34.35,41.6,512.13,500.14,171056.15,103619.0,0.61,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-3.59,-10.84,-6.45,1.51,4.79,3.42,-5.1,-15.63,-9.87,0.0,,72.02,Accumulation Zone,74.2,470.82,556.98,18.3,0.0,80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range,1.37,0.56,8.08,3.42,22.03,-64.52,52.62,0.98,,55.78,304.85,,,26.5976,18.442,2.9011,60.0,1.097,2493.55,56.09,Pharma / Healthcare,0.0,8.0,4.0,0.0,13.0,25.0,0.79,,Earnings contraction,2.0,27.0,General low-debt support,19.78,15.0,"Below 200 DMA, Earnings contraction",1.92,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range"
RAIN,Basic Materials,Specialty Chemicals,101.01,-3.06,100.61,215.79,0.4,53.19,23.99,122.66,136.7,1847266.7,1466669.0,0.79,Bearish,9.0,"Oversold RSI, Near 52W low zone",-20.58,-26.82,-30.36,1.51,4.79,3.42,-22.09,-31.61,-33.78,0.0,,66.91,Accumulation Zone,69.52,112.41,153.9,36.91,0.0,80.0% of closes stayed inside the range | Range width 36.9% | Currently 0.0% through the range,0.86,0.3,9.85,1.38,16.81,144.08,138.76,1.72,0.94,1198.22,9749.3,,,12.1679,-131.125,0.8999,51.0,1.132,6703.71,41.77,Chemicals,0.0,18.0,6.0,0.0,12.0,36.0,0.86,,,0.0,36.0,,18.01,16.0,"Below 200 DMA, Extreme RSI weakness",1.55,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 36.9% | Currently 0.0% through the range"
MALLCOM,Industrials,Security & Protection Services,1124.8,-3.75,602.45,1780.7,86.7,36.83,30.46,1332.93,1249.42,8082.35,6171.0,0.76,Bearish,8.0,Weak but watchable RSI,-19.62,-11.64,2.07,1.51,4.79,3.42,-21.13,-16.43,-1.35,10.0,Positive 6M return,27.27,Accumulation Zone,72.28,1210.25,1417.31,17.11,0.0,80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.0% through the range,1.2,0.76,4.95,2.68,13.81,-62.09,36.93,1.59,0.73,6.76,115.11,,,23.2949,,1.9599,31.0,0.23,624.03,16.89,Capital Goods / Infra,0.0,5.0,11.0,0.0,10.0,26.0,0.86,,Earnings contraction,0.0,26.0,,18.34,15.0,"Below 200 DMA, Earnings contraction",1.35,Avoid,"Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.0% through the range"
RELAXO,Consumer Cyclical,Footwear & Accessories,397.85,-1.64,387.89,1092.98,2.57,63.6,30.92,428.21,439.38,85835.4,67159.0,0.78,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-7.03,-18.57,-10.1,1.51,4.79,3.42,-8.54,-23.36,-13.52,0.0,,68.75,Accumulation Zone,73.38,409.17,495.0,20.98,0.0,80.0% of closes stayed inside the range | Range width 21.0% | Currently 0.0% through the range,1.71,1.26,6.65,5.75,-3.96,-26.05,10.21,2.15,1.08,1.33,215.47,,,47.9503,35.8903,4.0227,98.0,0.613,8880.88,60.47,Consumer Discretionary,0.0,0.0,16.0,0.0,9.0,25.0,0.86,,"Revenue contraction, Earnings contraction",2.0,27.0,General low-debt support,19.01,15.0,"Below 200 DMA, Earnings contraction",1.3,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 21.0% | Currently 0.0% through the range"
MSUMI,Consumer Cyclical,Auto Parts,44.16,-1.75,28.57,51.18,54.55,13.71,38.23,45.92,40.25,5036075.35,3578192.0,0.71,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-2.33,-5.21,8.76,1.51,4.79,3.42,-3.84,-10.0,5.34,10.0,Positive 6M return,27.08,Neutral Range,68.57,38.65,47.73,23.48,60.65,80.0% of closes stayed inside the range | Range width 23.5% | Currently 60.6% through the range,,,7.86,5.77,-73.24,-76.38,,,,,,,,40.1489,25.6729,11.5767,1.54,0.054,25027.89,30.13,Automobile,0.0,0.0,0.0,0.0,6.0,6.0,0.5,,"Revenue contraction, Earnings contraction",0.0,6.0,,19.01,12.0,"Revenue contraction, Earnings contraction",1.2,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 60.6% through the range"
PIXTRANS,Industrials,Specialty Industrial Machinery,1442.96,-0.36,687.24,2770.16,109.97,47.91,47.24,1446.7,1498.98,12943.4,13746.0,1.06,Bearish,17.0,"RSI recovering, Normal volume support",-0.06,0.78,-9.0,1.51,4.79,3.42,-1.57,-4.01,-12.42,10.0,Positive 3M return,27.27,Lower Range Watch,69.75,1387.82,1543.97,11.25,35.31,80.0% of closes stayed inside the range | Range width 11.3% | Currently 35.3% through the range,,,,,,,,,,,,,,19.0581,,3.605,49.0,0.145,2511.53,64.95,Capital Goods / Infra,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,18.34,12.0,"Below 200 DMA, Limited fundamental data coverage",1.0,Avoid,"RSI recovering, Normal volume support, Positive 3M return, 80.0% of closes stayed inside the range | Range width 11.3% | Currently 35.3% through the range"
PNBHOUSING,Financial Services,Mortgage Finance,866.39,-3.4,286.14,1186.84,202.78,27.0,42.83,886.31,918.64,723372.95,470157.0,0.65,Bearish,8.0,Weak but watchable RSI,-2.87,9.16,-22.07,1.51,4.79,3.42,-4.38,4.37,-25.49,10.0,Positive 3M return,31.4,Lower Range Watch,64.56,776.13,1070.94,37.98,30.61,80.0% of closes stayed inside the range | Range width 38.0% | Currently 30.6% through the range,,,,,,,,,,,,,,13.1894,11.1569,1.586,68.0,0.298,30511.45,98.95,Financial Services,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,20.2,12.0,"Below 200 DMA, Limited fundamental data coverage",0.78,Avoid,"Weak but watchable RSI, Positive 3M return, 80.0% of closes stayed inside the range | Range width 38.0% | Currently 30.6% through the range"
PONNIERODE,Consumer Defensive,Confectioners,265.05,-2.39,225.23,583.86,17.68,54.6,32.38,283.28,301.34,8353.15,11907.0,1.43,Bearish,23.0,"Weak but watchable RSI, Near 52W low zone, Volume expansion",-8.18,-10.09,-22.38,1.51,4.79,3.42,-9.69,-14.88,-25.8,0.0,,69.07,Breakdown Risk,35.0,276.79,327.28,18.24,0.0,80.0% of closes stayed inside the range | Range width 18.2% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,6.8999,,0.6008,1.26,0.045,341.31,18.56,General,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,20.72,12.0,"Below 200 DMA, Limited fundamental data coverage",0.71,Avoid,"Weak but watchable RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 18.2% | Currently 0.0% through the range | Below lower band on elevated volume"
RPOWER,Utilities,Utilities - Independent Power Producers,35.4,-6.05,9.05,76.49,291.16,53.72,29.08,42.48,47.2,37141910.95,47507226.0,1.28,Bearish,9.0,"Oversold RSI, Normal volume support",-13.87,-23.33,-45.22,1.51,4.79,3.42,-15.38,-28.12,-48.64,0.0,,69.44,Accumulation Zone,65.56,39.89,65.14,63.31,0.0,80.0% of closes stayed inside the range | Range width 63.3% | Currently 0.0% through the range,0.53,0.21,20.78,4.42,4.69,95.43,92.22,0.49,0.41,284.97,15231.51,,,,,0.5789,,0.843,,53.24,Energy / Utilities,5.0,12.0,4.0,0.0,4.0,25.0,0.71,,,0.0,25.0,,18.08,13.0,"Below 200 DMA, Sharp daily fall",0.71,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 63.3% | Currently 0.0% through the range"
RKSWAMY,Communication Services,Advertising Agencies,109.01,-2.05,108.89,309.29,0.11,64.75,30.35,128.85,169.99,43702.55,22676.0,0.52,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-14.16,-26.51,-43.81,1.51,4.79,3.42,-15.67,-31.3,-47.23,0.0,,67.5,Accumulation Zone,70.03,122.77,175.98,43.34,0.0,80.0% of closes stayed inside the range | Range width 43.3% | Currently 0.0% through the range,0.22,0.14,1.73,0.73,-5.05,-81.34,14.86,2.48,,20.95,36.45,,,20.8489,,1.7919,2.13,1.074,473.58,32.23,Telecom,0.0,0.0,14.0,0.0,10.0,24.0,0.79,,"Revenue contraction, Earnings contraction",2.0,26.0,General low-debt support,17.34,15.0,"Below 200 DMA, Earnings contraction",0.7,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 0.0% through the range"
MANAPPURAM,Financial Services,Credit Services,270.08,-2.84,84.34,295.63,220.22,8.64,42.35,278.49,253.42,2811480.35,2635929.0,0.94,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-2.23,-6.8,3.02,1.51,4.79,3.42,-3.74,-11.59,-0.4,10.0,Positive 6M return,31.4,Lower Range Watch,70.59,258.86,288.46,11.44,37.93,80.0% of closes stayed inside the range | Range width 11.4% | Currently 37.9% through the range,,,,9.97,-78.0,-88.62,,,,,,,,21.2744,11.3528,2.0419,1.15,0.81,32773.44,97.55,Financial Services,3.0,0.0,0.0,0.0,12.0,15.0,0.43,,"Revenue contraction, Earnings contraction",0.0,15.0,,20.2,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.53,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 11.4% | Currently 37.9% through the range"
PDSL,Industrials,Specialty Business Services,343.4,1.29,268.99,651.05,27.67,47.25,42.86,344.97,376.72,234954.8,151796.0,0.65,Bearish,13.0,"Weak but watchable RSI, Positive day move",-4.68,5.95,-17.89,1.51,4.79,3.42,-6.19,1.16,-21.31,10.0,Positive 3M return,27.27,Lower Range Watch,66.58,313.98,394.94,25.79,36.34,80.0% of closes stayed inside the range | Range width 25.8% | Currently 36.3% through the range,,,,,,,,,,,,,,45.0365,32.7212,2.9607,90.0,0.089,5222.25,20.67,Capital Goods / Infra,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,18.34,12.0,"Below 200 DMA, Limited fundamental data coverage",0.35,Avoid,"Weak but watchable RSI, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 25.8% | Currently 36.3% through the range"
RADAAN,Communication Services,Entertainment,3.28,-2.09,1.3,7.42,152.31,55.8,47.91,3.34,3.76,34467.6,26589.0,0.77,Bearish,12.0,RSI recovering,3.47,-6.29,-19.01,1.51,4.79,3.42,1.96,-11.08,-22.43,8.0,Positive 1M return,32.5,Accumulation Zone,72.17,3.28,4.26,29.94,0.0,80.8% of closes stayed inside the range | Range width 29.9% | Currently 0.0% through the range,10.56,-19.94,-112.79,-80.55,563.54,-2.15,-92.67,0.2,0.14,0.26,13.39,,,,,-1.0729,,0.953,16.9,-23.31,Telecom,2.0,10.0,9.0,0.0,2.0,23.0,0.71,,"Negative net margin, Earnings contraction",2.0,25.0,General low-debt support,17.34,16.0,"Below 200 DMA, Negative net margin",0.35,Avoid,"RSI recovering, Positive 1M return, 80.8% of closes stayed inside the range | Range width 29.9% | Currently 0.0% through the range"
PLASTIBLEN,Basic Materials,Specialty Chemicals,158.34,-1.83,130.19,387.89,21.62,59.18,31.04,172.82,186.78,5478.9,7430.0,1.36,Bearish,23.0,"Weak but watchable RSI, Near 52W low zone, Volume expansion",-4.73,-18.57,-25.15,1.51,4.79,3.42,-6.24,-23.36,-28.57,0.0,,66.91,Breakdown Risk,35.0,166.26,203.54,22.42,0.0,80.0% of closes stayed inside the range | Range width 22.4% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,11.5304,,1.0979,1.58,0.354,492.65,26.05,Chemicals,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,18.01,12.0,"Below 200 DMA, Limited fundamental data coverage",0.3,Avoid,"Weak but watchable RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 22.4% | Currently 0.0% through the range | Below lower band on elevated volume"
NFL,Basic Materials,Agricultural Inputs,85.86,-3.31,43.74,166.91,96.29,48.56,41.59,91.5,91.3,897549.25,1408896.0,1.57,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-6.92,-11.54,-19.32,1.51,4.79,3.42,-8.43,-16.33,-22.74,0.0,,66.91,Breakdown Risk,35.0,88.99,98.21,10.35,0.0,80.0% of closes stayed inside the range | Range width 10.4% | Currently 0.0% through the range | Below lower band on elevated volume,-1.4,-0.27,0.43,-0.53,91.36,9.2,176.92,0.99,0.66,55.57,4537.06,,,9.5809,,1.2272,1.46,0.408,3487.52,13.88,General,0.0,15.0,0.0,0.0,11.0,26.0,0.86,,Negative net margin,0.0,26.0,,18.01,16.0,"Below 200 DMA, Negative net margin",0.3,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 10.4% | Currently 0.0% through the range | Below lower band on elevated volume"
MINDTECK,Technology,Information Technology Services,191.26,-3.39,78.37,363.47,144.04,47.38,24.89,245.14,216.88,50008.8,54441.0,1.09,Bearish,9.0,"Oversold RSI, Normal volume support",-21.97,-10.29,-23.77,1.51,4.79,3.42,-23.48,-15.08,-27.19,0.0,,68.6,Accumulation Zone,69.62,198.52,270.42,36.22,0.0,80.0% of closes stayed inside the range | Range width 36.2% | Currently 0.0% through the range,2.7,2.23,5.96,7.44,0.33,-13.6,2.04,5.4,,100.14,5.72,,,18.1481,,1.8568,57.0,0.998,563.67,15.79,IT / Technology,3.0,0.0,17.0,0.0,12.0,32.0,0.79,Cash covers debt,Earnings contraction,0.0,32.0,,18.32,16.0,"Below 200 DMA, Extreme RSI weakness",0.2,Avoid,"Oversold RSI, Normal volume support, Cash covers debt, 80.0% of closes stayed inside the range | Range width 36.2% | Currently 0.0% through the range"
PROTEAN,Technology,Information Technology Services,755.04,-1.37,695.35,1490.63,8.58,49.35,32.66,831.19,982.35,167561.1,175210.0,1.05,Bearish,21.0,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support",-8.6,-14.56,-18.27,1.51,4.79,3.42,-10.11,-19.35,-21.69,0.0,,68.6,Accumulation Zone,75.09,758.13,883.98,16.6,0.0,80.0% of closes stayed inside the range | Range width 16.6% | Currently 0.0% through the range,,,,,,,,,,,,,,26.628,17.2812,2.0321,1.8,0.292,2192.53,23.01,IT / Technology,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,18.32,12.0,"Below 200 DMA, Limited fundamental data coverage",0.2,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 16.6% | Currently 0.0% through the range"
NITINSPIN,Consumer Cyclical,Textile Manufacturing,314.6,-1.67,177.89,489.98,76.85,35.79,38.76,327.0,350.62,58387.2,25575.0,0.44,Bearish,8.0,Weak but watchable RSI,-3.1,-5.5,-20.22,1.51,4.79,3.42,-4.61,-10.29,-23.64,0.0,,68.75,Accumulation Zone,71.73,321.09,387.81,20.78,0.0,80.0% of closes stayed inside the range | Range width 20.8% | Currently 0.0% through the range,,,,,,,,,,,,,,16.633,11.9485,2.3953,48.0,0.354,3521.62,29.31,Consumer Discretionary,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,19.01,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 20.8% | Currently 0.0% through the range"
NDL,Consumer Cyclical,Textile Manufacturing,2.97,-2.62,1.5,7.35,97.34,59.59,25.97,3.21,3.57,1353148.0,1812954.0,1.34,Bearish,14.0,"Oversold RSI, Volume expansion",-7.48,-15.86,-25.75,1.51,4.79,3.42,-8.99,-20.65,-29.17,0.0,,68.75,Breakdown Risk,35.0,3.11,3.78,21.61,0.0,81.7% of closes stayed inside the range | Range width 21.6% | Currently 0.0% through the range | Below lower band on elevated volume,1.48,0.77,1.71,1.2,-25.1,-15.64,34.57,1.61,1.35,4.86,221.11,,,,0.166,0.6686,,0.994,435.32,14.56,Consumer Discretionary,0.0,0.0,13.0,0.0,4.0,17.0,0.71,,"Revenue contraction, Earnings contraction",2.0,19.0,General low-debt support,19.01,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Volume expansion, 81.7% of closes stayed inside the range | Range width 21.6% | Currently 0.0% through the range | Below lower band on elevated volume"
NDTV,Communication Services,Broadcasting,78.91,-4.33,77.41,573.0,1.94,86.23,24.54,94.64,125.16,147456.35,207380.0,1.41,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-8.56,-29.93,-52.14,1.51,4.79,3.42,-10.07,-34.72,-55.56,0.0,,67.5,Breakdown Risk,35.0,85.75,152.02,77.27,0.0,80.0% of closes stayed inside the range | Range width 77.3% | Currently 0.0% through the range | Below lower band on elevated volume,,,-61.32,-65.38,-76.85,67.43,,,,,,,,,,6.4893,,0.8,832.31,11.96,Telecom,0.0,10.0,0.0,0.0,0.0,10.0,0.36,,"Negative net margin, Revenue contraction",0.0,10.0,,17.34,38.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 77.3% | Currently 0.0% through the range | Below lower band on elevated volume"
NELCAST,Industrials,Metal Fabrication,106.62,-0.14,70.93,192.13,50.31,44.51,40.05,115.64,122.45,66711.7,53242.0,0.8,Bearish,8.0,Weak but watchable RSI,-3.65,-26.61,-18.7,1.51,4.79,3.42,-5.16,-31.4,-22.12,0.0,,67.61,Accumulation Zone,67.43,109.21,163.2,49.43,0.0,80.0% of closes stayed inside the range | Range width 49.4% | Currently 0.0% through the range,,,6.56,3.77,-73.24,-66.47,,,,,,,,25.392,27.0542,1.7476,60.0,,1045.62,54.03,Metals / Mining,0.0,0.0,0.0,0.0,10.0,10.0,0.5,,"Revenue contraction, Earnings contraction",0.0,10.0,,18.34,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 49.4% | Currently 0.0% through the range"
NELCO,Technology,Communication Equipment,777.26,-3.96,481.92,1498.9,61.29,48.14,28.87,856.31,873.33,62397.05,62687.0,1.0,Bearish,9.0,"Oversold RSI, Normal volume support",-9.98,-4.32,-13.31,1.51,4.79,3.42,-11.49,-9.11,-16.73,0.0,,68.6,Accumulation Zone,71.71,820.74,1004.03,22.33,0.0,80.0% of closes stayed inside the range | Range width 22.3% | Currently 0.0% through the range,,,3.77,2.41,-75.46,-81.11,,,,,,,,589.6932,,17.0247,10.0,0.314,2193.3,68.34,IT / Technology,0.0,0.0,0.0,0.0,2.0,2.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,2.0,,18.32,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 22.3% | Currently 0.0% through the range"
NETWORK18,Communication Services,Entertainment,42.14,-2.57,39.66,135.7,6.25,68.95,20.61,48.17,50.3,2484534.6,3321525.0,1.34,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-11.3,-23.42,-22.65,1.51,4.79,3.42,-12.81,-28.21,-26.07,0.0,,67.5,Breakdown Risk,35.0,45.56,58.35,28.09,0.0,80.0% of closes stayed inside the range | Range width 28.1% | Currently 0.0% through the range | Below lower band on elevated volume,,,-6.4,31.64,-93.12,108.77,,,,,,,,,,0.8936,,0.251,4448.12,40.62,Telecom,6.0,10.0,0.0,0.0,4.0,20.0,0.36,,Revenue contraction,0.0,20.0,,17.34,30.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 28.1% | Currently 0.0% through the range | Below lower band on elevated volume"
NDGL,Financial Services,Capital Markets,2986.08,-1.36,1171.08,6678.99,154.99,55.29,19.11,3681.53,3942.05,177.2,212.0,1.2,Bearish,9.0,"Oversold RSI, Normal volume support",-17.71,-22.16,-34.31,1.51,4.79,3.42,-19.22,-26.95,-37.73,0.0,,72.73,Accumulation Zone,72.27,3571.85,4236.46,18.61,0.0,80.0% of closes stayed inside the range | Range width 18.6% | Currently 0.0% through the range,-0.15,-0.11,11.8,-1.14,53.29,-107.33,17.91,3.89,1.71,17.59,233.97,,,,,,9.0,,278.3,0.0,Financial Services,3.0,10.0,17.0,0.0,2.0,32.0,0.71,,"Negative net margin, Earnings contraction",-5.0,27.0,Weak ROE for a leveraged-balance-sheet business,20.2,31.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 18.6% | Currently 0.0% through the range"
NCC,Industrials,Engineering & Construction,160.41,-3.13,63.29,352.97,153.45,54.55,19.57,192.16,205.54,4182699.3,3293231.0,0.79,Bearish,4.0,Oversold RSI,-13.37,-21.46,-31.43,1.51,4.79,3.42,-14.88,-26.25,-34.85,0.0,,67.61,Accumulation Zone,70.26,175.99,219.93,24.97,0.0,80.0% of closes stayed inside the range | Range width 25.0% | Currently 0.0% through the range,,,7.74,3.71,-76.46,-76.56,,,,,,,,13.4787,10.7678,1.1841,1.46,0.552,9317.24,16.21,Capital Goods / Infra,0.0,0.0,0.0,0.0,14.0,14.0,0.5,,"Revenue contraction, Earnings contraction",0.0,14.0,,18.34,28.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 25.0% | Currently 0.0% through the range"
NAZARA,Communication Services,Electronic Gaming & Multimedia,225.0,-6.7,120.09,363.25,87.36,38.06,23.43,263.3,283.71,1451055.2,1604142.0,1.11,Bearish,9.0,"Oversold RSI, Normal volume support",-12.93,-18.77,-28.09,1.51,4.79,3.42,-14.44,-23.56,-31.51,0.0,,67.5,Accumulation Zone,69.72,256.39,347.66,35.6,0.0,80.0% of closes stayed inside the range | Range width 35.6% | Currently 0.0% through the range,-0.86,-0.69,0.22,-5.57,5.55,-154.9,5.79,2.15,2.15,150.6,196.5,,,15.9133,58.0775,4.7299,,0.149,14410.71,77.78,IT / Technology,0.0,2.0,17.0,0.0,8.0,27.0,0.79,,"Negative net margin, Earnings contraction",0.0,27.0,,17.34,36.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Negative net margin, Earnings contraction",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 35.6% | Currently 0.0% through the range"
