symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
MANAKSTEEL,Basic Materials,Steel,82.59,3.1,159.72,22.81,79.46,68.8,62.78,2.09,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move",95.0,23.62,42.35,19.97,Metals / Mining,64.0,2.0,66.0,46.44,3.53,255.85,315.5,61.61,24.21,0.93,33.59,0.0,,67.39,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.1% | Currently 100.0% through the range | Above upper band on elevated volume",31.8,107.0,36784.9,76887.0,5.52,6.23,-5.94,18.1,36.12,25.91,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.96,Breakout Watch,80.63,53.52,73.35,37.05,100.0,80.0% of closes stayed inside the range | Range width 37.1% | Currently 100.0% through the range | Above upper band on elevated volume,12.25,6.74,5.81,1.51,0.9,4.51,151.39,11.0736,,1.9046,,0.489,621.2,21.74,6.0,20.0,11.0,17.0,10.0,,,General low-debt support
KSL,Basic Materials,Steel,853.94,-1.72,222.18,31.6,58.55,826.14,761.0,0.6,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",78.0,7.18,33.14,15.85,Metals / Mining,82.0,2.0,84.0,22.57,14.22,292.16,316.17,140.76,79.32,1.0,33.59,0.0,,66.44,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 31.7% | Currently 100.0% through the range",265.05,1248.41,38271.55,22899.0,5.52,6.23,-5.94,1.66,26.91,21.79,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.3,Profit Booking Zone,79.88,644.23,848.46,31.7,100.0,80.8% of closes stayed inside the range | Range width 31.7% | Currently 100.0% through the range,12.25,8.61,16.88,2.14,1.78,76.7,475.03,14.6713,10.5068,1.8423,1.13,,3887.36,51.89,16.0,20.0,15.0,17.0,14.0,,,General low-debt support
RELIGARE,Financial Services,Insurance - Life,272.15,2.64,109.27,14.95,68.39,240.4,239.64,0.75,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",95.0,20.05,22.22,9.27,Financial Services,57.0,-5.0,52.0,16.96,1.02,311.74,289.72,1819.96,1807.44,0.93,36.31,0.0,,64.9,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.2% | Currently 100.0% through the range",130.05,320.0,1218685.0,919621.0,5.52,6.23,-5.94,14.53,15.99,15.21,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.03,Profit Booking Zone,84.38,213.18,262.67,23.22,100.0,80.0% of closes stayed inside the range | Range width 23.2% | Currently 100.0% through the range,2.96,0.59,1.05,1.04,1.04,588.07,493.23,155.3667,,2.6671,,-0.244,8034.02,82.97,0.0,20.0,16.0,17.0,4.0,Cash covers debt,Very high PE,Weak ROE for a leveraged-balance-sheet business
MACPOWER,Industrials,Specialty Industrial Machinery,1401.6,-2.12,581.11,19.08,73.3,1134.52,973.42,0.27,Bullish,37.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",100.0,38.19,41.93,37.49,Capital Goods / Infra,75.0,5.0,80.0,0.39,10.17,286.76,245.85,14.03,3.06,1.0,36.8,3.0,Low volume participation,64.77,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong ROE, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 39.9% | Currently 100.0% through the range",205.78,1732.0,71896.3,19703.0,5.52,6.23,-5.94,32.67,35.7,43.43,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.01,Profit Booking Zone,74.95,847.73,1186.13,39.92,100.0,80.0% of closes stayed inside the range | Range width 39.9% | Currently 100.0% through the range,19.33,12.76,13.96,2.34,0.66,5.95,0.68,55.2463,,11.4593,8.0,-0.471,2007.93,38.58,17.0,20.0,17.0,17.0,4.0,"Strong ROE, Cash covers debt",,Strong order-book-driven revenue growth
NGLFINE,Healthcare,Drug Manufacturers - General,3090.44,-4.48,223.59,6.85,56.19,2714.77,1981.17,0.82,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",88.0,9.63,30.93,117.05,Pharma / Healthcare,64.0,2.0,66.0,37.23,9.74,287.52,206.72,43.32,-46.53,1.0,41.5,4.0,Negative free cash flow,62.32,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 71.5% | Currently 100.0% through the range",955.05,3317.8,22311.05,18294.0,5.52,6.23,-5.94,4.11,24.7,122.99,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.54,Profit Booking Zone,75.04,1752.02,3005.16,71.53,100.0,80.0% of closes stayed inside the range | Range width 71.5% | Currently 100.0% through the range,14.62,8.82,12.28,1.84,1.37,2.63,122.58,30.3038,,5.2792,6.0,0.917,1738.13,50.86,14.0,20.0,13.0,9.0,8.0,,Negative free cash flow,General low-debt support
ROTO,Industrials,Specialty Industrial Machinery,72.37,0.07,117.83,41.49,65.29,62.26,63.35,0.07,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",80.0,17.87,28.84,5.46,Capital Goods / Infra,69.0,5.0,74.0,13.23,8.7,291.56,265.38,36.84,13.97,1.0,36.8,3.0,Low volume participation,62.17,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.6% | Currently 100.0% through the range",33.22,123.69,11228097.85,841651.0,5.52,6.23,-5.94,12.35,22.61,11.4,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",15.78,Profit Booking Zone,81.78,54.69,65.41,19.6,100.0,80.0% of closes stayed inside the range | Range width 19.6% | Currently 100.0% through the range,10.3,7.15,12.32,2.21,1.45,16.58,31.8,43.8912,,5.0608,39.0,0.35,1218.85,69.24,10.0,20.0,16.0,17.0,6.0,,,Strong order-book-driven revenue growth
MANORAMA,Consumer Defensive,Packaged Foods,1525.3,-3.21,753.96,13.3,48.42,1499.68,1391.48,1.09,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support",68.0,2.31,19.41,13.81,FMCG / Consumer,75.0,5.0,80.0,52.93,15.73,276.99,197.41,250.42,195.58,1.0,32.06,0.0,,61.56,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.1% | Currently 87.5% through the range",178.61,1759.25,197991.2,216192.0,5.52,6.23,-5.94,-3.21,13.18,19.75,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.14,Profit Booking Zone,77.25,1241.88,1565.85,26.09,87.48,80.0% of closes stayed inside the range | Range width 26.1% | Currently 87.5% through the range,31.98,18.07,23.83,1.95,0.43,9.94,355.76,45.715,34.6044,16.5384,4.0,0.261,11926.34,45.27,23.0,20.0,8.0,17.0,7.0,Strong ROE,,Strong ROE for a consumer staples business
RESPONIND,Basic Materials,Specialty Chemicals,211.9,-0.84,110.29,41.85,68.74,180.11,181.51,0.27,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",80.0,23.7,52.27,6.29,Chemicals,74.0,2.0,76.0,12.51,10.65,347.81,560.3,39.62,22.57,1.0,33.59,3.0,Low volume participation,61.14,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 32.3% | Currently 100.0% through the range",100.77,364.42,271165.7,74138.0,5.52,6.23,-5.94,18.18,46.04,12.23,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",11.47,Profit Booking Zone,78.83,146.8,194.17,32.27,100.0,80.0% of closes stayed inside the range | Range width 32.3% | Currently 100.0% through the range,9.52,8.01,12.24,6.16,4.93,10.0,195.0,40.4079,,2.626,6.0,0.737,4093.77,28.79,12.0,20.0,17.0,17.0,8.0,,,General low-debt support
NATCOPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,982.49,5.6,100.77,39.43,61.45,1013.89,928.45,3.21,Bearish,60.0,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",35.0,13.77,-12.42,8.8,Pharma / Healthcare,87.0,2.0,89.0,7.74,34.78,530.05,836.3,1768.3,1377.2,1.0,41.5,0.0,,61.12,Watchlist,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 39.1% | Currently 44.5% through the range",489.36,1622.17,729715.3,2343053.0,5.52,6.23,-5.94,8.25,-18.65,14.74,"Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance",58.99,Lower Range Watch,73.23,837.0,1164.04,39.07,44.49,80.0% of closes stayed inside the range | Range width 39.1% | Currently 44.5% through the range,15.38,12.81,30.16,3.01,2.47,198.9,713.9,13.4224,18.0253,1.6581,76.0,0.177,15571.6,82.64,21.0,20.0,17.0,17.0,12.0,,,General low-debt support
MEGASTAR,Consumer Defensive,Packaged Foods,372.0,1.14,128.57,8.14,70.58,316.68,261.0,0.53,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",100.0,25.4,36.11,59.44,FMCG / Consumer,47.0,0.0,47.0,127.73,1.75,277.14,203.55,27.4,19.45,0.93,32.06,0.0,,59.26,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 49.3% | Currently 100.0% through the range",162.75,404.95,84079.4,44529.0,5.52,6.23,-5.94,19.88,29.88,65.38,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.94,Profit Booking Zone,76.7,224.23,334.73,49.27,100.0,80.0% of closes stayed inside the range | Range width 49.3% | Currently 100.0% through the range,9.04,3.47,4.92,1.15,0.62,3.91,131.4,36.2326,,3.4279,,-0.436,351.91,12.62,2.0,20.0,4.0,17.0,4.0,,,
MOTISONS,Consumer Cyclical,Luxury Goods,14.91,-0.6,67.81,55.89,65.45,13.03,14.65,1.14,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support",55.0,23.94,10.53,6.88,Consumer Discretionary,73.0,2.0,75.0,7.8,13.01,180.44,145.59,27.46,25.61,0.93,36.62,0.0,,59.24,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 37.6% | Currently 78.7% through the range",8.89,33.8,61302975.85,70106990.0,5.52,6.23,-5.94,18.42,4.3,12.82,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",26.43,Profit Booking Zone,76.86,11.5,15.83,37.63,78.74,80.8% of closes stayed inside the range | Range width 37.6% | Currently 78.7% through the range,12.77,11.13,17.39,8.67,0.31,15.71,38.9,23.7714,,3.4602,,0.516,1892.81,22.36,16.0,20.0,14.0,17.0,6.0,,,General low-debt support
MINDACORP,Consumer Cyclical,Auto Parts,685.48,-1.55,274.46,3.84,63.82,606.14,572.82,0.42,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",78.0,6.04,28.86,14.02,Automobile,56.0,2.0,58.0,55.66,5.94,288.78,320.42,675.6,281.4,1.0,36.62,3.0,Low volume participation,57.29,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 30.4% | Currently 100.0% through the range",183.06,712.85,486674.25,204164.0,5.52,6.23,-5.94,0.52,22.63,19.96,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",16.19,Profit Booking Zone,81.2,505.06,658.79,30.44,100.0,80.0% of closes stayed inside the range | Range width 30.4% | Currently 100.0% through the range,13.63,6.56,8.13,0.94,0.61,102.7,1471.5,33.0108,30.2447,6.2685,23.0,0.466,16541.17,35.55,6.0,20.0,4.0,17.0,9.0,,,General low-debt support
MANINDS,Basic Materials,Steel,562.5,-1.64,698.44,9.81,49.49,549.4,443.15,0.28,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",88.0,8.36,28.03,42.6,Metals / Mining,62.0,2.0,64.0,30.1,4.78,329.19,209.74,472.21,131.94,0.93,33.59,3.0,Low volume participation,56.94,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 70.0% | Currently 95.5% through the range",70.45,623.7,494850.6,137083.0,5.52,6.23,-5.94,2.84,21.8,48.54,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.17,Profit Booking Zone,70.8,337.1,573.18,70.03,95.47,80.0% of closes stayed inside the range | Range width 70.0% | Currently 95.5% through the range,8.17,3.4,10.11,1.36,0.77,189.2,627.98,28.253,10.2019,2.6745,,0.473,5762.24,40.09,5.0,20.0,9.0,17.0,11.0,,,General low-debt support
MOREPENLAB,Healthcare,Drug Manufacturers - Specialty & Generic,61.19,0.67,160.39,39.1,70.98,47.71,43.77,0.67,Bullish,42.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Positive day move",100.0,25.78,54.48,48.3,Pharma / Healthcare,52.0,2.0,54.0,16.68,5.25,272.95,244.89,32.64,-127.9,1.0,41.5,4.0,Negative free cash flow,56.62,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 42.7% | Currently 100.0% through the range",23.5,100.47,16411633.05,11065226.0,5.52,6.23,-5.94,20.26,48.25,54.24,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.06,Profit Booking Zone,75.58,36.53,52.14,42.74,100.0,80.0% of closes stayed inside the range | Range width 42.7% | Currently 100.0% through the range,7.61,4.9,4.94,2.37,1.82,31.19,207.86,37.79,,4.7905,19.0,0.765,5818.72,37.1,0.0,20.0,17.0,9.0,6.0,,Negative free cash flow,General low-debt support
RELAXO,Consumer Cyclical,Footwear & Accessories,392.45,-2.07,65.94,64.09,60.59,335.47,369.31,0.09,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",60.0,13.07,40.1,-2.69,Consumer Discretionary,69.0,2.0,71.0,10.54,6.63,304.5,575.47,348.25,211.13,1.0,36.62,3.0,Low volume participation,54.84,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 40.3% | Currently 99.9% through the range",236.5,1092.98,2172154.55,198916.0,5.52,6.23,-5.94,7.55,33.87,3.25,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",23.36,Profit Booking Zone,77.61,279.67,392.52,40.35,99.94,80.0% of closes stayed inside the range | Range width 40.3% | Currently 99.9% through the range,8.13,6.08,8.02,2.33,1.24,17.69,232.65,47.9503,35.8903,4.0227,98.0,0.613,8880.88,60.47,7.0,20.0,16.0,17.0,9.0,,,General low-debt support
MANALIPETC,Basic Materials,Specialty Chemicals,62.83,-0.76,60.57,39.61,48.73,60.78,60.24,0.12,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",53.0,0.5,17.97,1.26,Chemicals,80.0,2.0,82.0,10.69,12.71,313.89,89.9,116.32,47.73,1.0,33.59,3.0,Low volume participation,54.49,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 40.0% | Currently 92.2% through the range",39.13,104.04,858216.75,105659.0,5.52,6.23,-5.94,-5.02,11.74,7.2,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",27.98,Profit Booking Zone,74.81,45.89,64.26,40.03,92.22,80.0% of closes stayed inside the range | Range width 40.0% | Currently 92.2% through the range,10.14,8.14,4.72,4.51,3.78,372.22,137.0,7.0067,,0.9837,68.0,0.417,1261.79,28.42,11.0,20.0,20.0,17.0,12.0,Cash covers debt,,General low-debt support
MMFL,Industrials,Metal Fabrication,494.6,-0.11,73.23,30.83,64.19,461.23,400.39,0.58,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",60.0,10.44,13.23,15.37,Metals / Mining,61.0,0.0,61.0,126.67,6.21,285.66,461.59,227.63,37.73,1.0,36.8,0.0,,54.37,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range",285.51,715.04,133702.3,77136.0,5.52,6.23,-5.94,4.92,7.0,21.31,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",30.85,Profit Booking Zone,80.74,409.38,489.34,19.53,100.0,80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range,10.12,3.95,11.12,1.17,0.78,224.56,1235.32,18.2457,15.5564,3.177,1.25,0.852,3098.23,53.99,8.0,20.0,4.0,17.0,12.0,,,
RML,Consumer Cyclical,Auto Parts,1208.58,-1.79,260.74,19.04,73.44,951.14,819.87,0.15,Bullish,37.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",100.0,32.18,71.22,47.46,Automobile,50.0,0.0,50.0,100.19,2.81,276.14,252.16,219.07,28.02,1.0,36.62,3.0,Low volume participation,54.24,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 43.9% | Currently 100.0% through the range",335.03,1492.83,186239.0,27205.0,5.52,6.23,-5.94,26.66,64.99,53.4,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.25,Profit Booking Zone,75.33,713.53,1026.6,43.88,100.0,80.8% of closes stayed inside the range | Range width 43.9% | Currently 100.0% through the range,14.32,4.26,5.3,0.92,0.6,46.18,752.01,26.2573,,4.1487,1.42,0.484,3113.88,38.41,4.0,20.0,2.0,17.0,7.0,,,
MAGADSUGAR,Consumer Defensive,Confectioners,505.02,4.27,98.33,47.77,75.25,463.89,477.28,6.54,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move",55.0,14.45,7.13,2.59,General,55.0,0.0,55.0,78.53,5.13,317.94,153.16,148.41,62.84,1.0,32.06,0.0,,53.31,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 19.6% | Currently 100.0% through the range",254.64,966.93,14228.1,93099.0,5.52,6.23,-5.94,8.93,0.9,8.53,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",16.5,Profit Booking Zone,84.22,419.01,501.14,19.6,100.0,80.8% of closes stayed inside the range | Range width 19.6% | Currently 100.0% through the range,7.22,3.78,9.61,1.25,0.08,0.3,691.23,15.1964,,0.9352,2.14,-0.026,823.16,23.47,0.0,20.0,6.0,17.0,12.0,,,
MARKOLINES,Industrials,Infrastructure Operations,173.59,-0.99,31.86,9.47,51.02,166.67,,0.77,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",38.0,4.23,13.24,7.39,Capital Goods / Infra,70.0,5.0,75.0,42.55,7.53,274.9,274.88,6.24,0.89,0.93,36.8,0.0,,52.52,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.1% | Currently 100.0% through the range",131.65,191.75,477772.0,366563.0,5.52,6.23,-5.94,-1.29,7.01,13.33,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",42.73,Profit Booking Zone,79.6,142.84,171.59,20.13,100.0,80.0% of closes stayed inside the range | Range width 20.1% | Currently 100.0% through the range,12.95,7.73,9.51,1.68,1.61,1.83,86.21,14.1614,,1.8743,,-0.175,378.93,70.03,9.0,20.0,14.0,17.0,10.0,,,Strong order-book-driven revenue growth
NEPHROPLUS,Healthcare,Medical Care Facilities,659.55,-2.42,47.88,14.32,45.88,640.88,,0.28,Bullish,27.0,"Above 50 DMA, RSI recovering",70.0,-7.01,20.97,39.03,Pharma / Healthcare,68.0,2.0,70.0,7.14,7.73,282.89,138.34,232.58,113.22,0.93,41.5,3.0,Low volume participation,51.98,Neutral,"Above 50 DMA, RSI recovering, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 32.6% | Currently 88.6% through the range",446.0,769.75,175965.5,49839.0,5.52,6.23,-5.94,-12.53,14.74,44.97,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",32.58,Profit Booking Zone,72.23,511.74,678.62,32.61,88.57,80.0% of closes stayed inside the range | Range width 32.6% | Currently 88.6% through the range,6.88,5.22,13.97,2.8,2.69,123.89,79.71,81.4529,33.1149,6.2223,,,6962.2,38.82,8.0,20.0,20.0,17.0,3.0,Cash covers debt,Very high PE,General low-debt support
MANCREDIT,Financial Services,Credit Services,231.41,-5.59,85.04,12.68,58.33,199.59,179.39,3.39,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",100.0,10.69,31.7,38.52,Financial Services,47.0,0.0,47.0,192.1,21.9,281.79,299.2,-114.15,-115.25,0.93,36.31,14.0,"Sharp daily fall, Negative operating cash flow, Negative free cash flow",51.65,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.5% | Currently 100.0% through the range | Above upper band on elevated volume",125.06,265.0,499608.95,1691653.0,5.52,6.23,-5.94,5.17,25.47,44.46,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.95,Breakout Watch,83.44,162.71,222.08,36.49,100.0,80.0% of closes stayed inside the range | Range width 36.5% | Currently 100.0% through the range | Above upper band on elevated volume,8.86,2.96,32.07,64.7,,27.15,331.75,34.1586,,3.0278,30.0,-0.038,522.89,98.17,14.0,20.0,5.0,0.0,8.0,,"Negative operating cash flow, Negative free cash flow",
