symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
GMRP&UI,Energy,Thermal Coal,112.97,-2.54,14.35,169.25,687.25,33.25,38.46,118.45,114.73,3227944.2,1398218.0,0.43,Bearish,8.0,Weak but watchable RSI,-8.06,1.08,1.82,1.52,5.14,5.55,-9.58,-4.06,-3.73,20.0,"Positive 3M return, Positive 6M return",28.12,Accumulation Zone,68.77,109.03,123.49,13.26,27.26,80.0% of closes stayed inside the range | Range width 13.3% | Currently 27.3% through the range,63.08,5.35,11.0,49.07,9.82,11489.62,822.87,1.5,1.4,387.82,11588.61,,,12.1234,7.911,3.8296,,0.824,7290.8,37.3,Metals / Mining,19.0,15.0,6.0,0.0,11.0,51.0,0.79,Strong ROE,Very high debt,2.0,53.0,General quality ROE,23.79,19.0,"Below 200 DMA, Low volume participation, Very high debt",10.12,Avoid,"Weak but watchable RSI, Strong ROE, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 27.3% through the range"
GOPAL,Consumer Defensive,Packaged Foods,327.18,-0.89,255.07,518.31,28.27,36.88,39.51,343.55,329.15,93508.8,26588.0,0.28,Bearish,8.0,Weak but watchable RSI,-6.19,-9.81,-7.59,1.52,5.14,5.55,-7.71,-14.95,-13.14,0.0,,71.01,Accumulation Zone,73.06,330.69,370.03,11.9,0.0,80.0% of closes stayed inside the range | Range width 11.9% | Currently 0.0% through the range,5.92,4.55,4.09,6.94,14.86,917.91,14.96,2.15,1.0,0.42,64.92,,,41.479,26.4988,7.1993,36.0,0.798,3443.92,27.16,FMCG / Consumer,3.0,15.0,16.0,0.0,7.0,41.0,0.86,,,3.0,44.0,"Low debt, typical of a healthy consumer business",24.6,11.0,"Below 200 DMA, Low volume participation",10.09,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 11.9% | Currently 0.0% through the range"
INTLCONV,Industrials,Specialty Industrial Machinery,85.55,-1.63,44.36,122.29,92.87,30.04,33.82,95.89,85.06,146151.8,54472.0,0.37,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-9.02,-6.45,5.81,1.52,5.14,5.55,-10.54,-11.59,0.26,10.0,Positive 6M return,32.22,Accumulation Zone,75.67,86.57,100.02,15.54,0.0,80.0% of closes stayed inside the range | Range width 15.5% | Currently 0.0% through the range,-4.44,-3.1,23.0,-38.32,27.75,-133.34,30.24,3.52,3.32,1.04,118.35,,,3.6192,,1.2071,65.0,0.803,512.23,47.81,Capital Goods / Infra,5.0,10.0,15.0,0.0,12.0,42.0,0.86,,"Negative net margin, Earnings contraction",5.0,47.0,Strong order-book-driven revenue growth,20.44,18.0,"Low volume participation, Negative net margin, Earnings contraction",9.77,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 15.5% | Currently 0.0% through the range"
FOSECOIND,Basic Materials,Chemicals,5123.89,-0.54,1721.92,6811.95,197.57,24.78,36.02,5497.27,4741.35,1589.85,1755.0,1.1,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support",-9.52,-18.57,16.61,1.52,5.14,5.55,-11.04,-23.71,11.06,10.0,Positive 6M return,29.35,Accumulation Zone,70.45,4735.45,6103.04,28.88,28.4,80.0% of closes stayed inside the range | Range width 28.9% | Currently 28.4% through the range,,,16.61,10.94,-4.16,-23.44,,,,,,,,49.3446,,4.6274,39.0,0.17,4818.99,48.82,Chemicals,6.0,0.0,0.0,0.0,6.0,12.0,0.5,,"Revenue contraction, Earnings contraction",0.0,12.0,,20.18,7.0,Earnings contraction,9.73,Avoid,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive 6M return, 80.0% of closes stayed inside the range | Range width 28.9% | Currently 28.4% through the range"
INDIACEM,Basic Materials,Building Materials,375.7,-1.89,167.2,430.45,124.7,12.72,35.69,392.37,343.39,442297.9,297817.0,0.67,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-5.65,-6.95,10.21,1.52,5.14,5.55,-7.17,-12.09,4.66,10.0,Positive 6M return,29.35,Neutral Range,69.1,342.88,400.07,16.68,57.39,80.0% of closes stayed inside the range | Range width 16.7% | Currently 57.4% through the range,,,,,,,,,,,,,,123.6622,22.0089,1.1318,,0.236,17187.65,35.98,Cement / Realty,0.0,0.0,0.0,0.0,7.0,7.0,0.14,,Very high PE,0.0,7.0,,20.18,4.0,Limited fundamental data coverage,9.73,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.7% | Currently 57.4% through the range"
HPIL,Basic Materials,Specialty Chemicals,132.56,-1.72,71.87,209.9,84.46,36.85,43.03,135.17,132.74,3808.4,1296.0,0.34,Bearish,8.0,Weak but watchable RSI,-5.6,1.11,4.87,1.52,5.14,5.55,-7.12,-4.03,-0.68,20.0,"Positive 3M return, Positive 6M return",19.93,Accumulation Zone,69.61,128.92,145.38,12.76,22.13,80.0% of closes stayed inside the range | Range width 12.8% | Currently 22.1% through the range,0.27,0.13,1.07,0.44,3.9,42.33,73.1,1.69,1.22,0.08,37.93,,,40.8758,,2.6195,,0.344,142.89,9.93,Chemicals,0.0,12.0,10.0,0.0,6.0,28.0,0.79,,,2.0,30.0,General low-debt support,20.18,11.0,"Below 200 DMA, Low volume participation",9.53,Avoid,"Weak but watchable RSI, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 12.8% | Currently 22.1% through the range"
EUROBOND,Industrials,Building Products & Equipment,182.23,-0.34,101.0,254.5,80.43,28.4,38.67,202.63,189.1,20371.85,9787.0,0.48,Bearish,8.0,Weak but watchable RSI,-12.2,-22.66,13.19,1.52,5.14,5.55,-13.72,-27.8,7.64,10.0,Positive 6M return,32.22,Accumulation Zone,68.65,177.33,235.72,32.92,8.38,80.0% of closes stayed inside the range | Range width 32.9% | Currently 8.4% through the range,4.55,1.94,9.75,5.1,23.87,15.7,88.69,1.47,0.43,1.4,129.08,,,14.3847,,2.2996,,0.102,368.28,30.1,Capital Goods / Infra,0.0,16.0,6.0,0.0,10.0,32.0,0.79,,,5.0,37.0,Strong order-book-driven revenue growth,20.44,11.0,"Below 200 DMA, Low volume participation",9.52,Avoid,"Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 32.9% | Currently 8.4% through the range"
ESSENTIA,Consumer Defensive,Food Distribution,1.58,-1.25,1.56,7.57,1.28,79.12,33.87,1.73,2.11,1587801.9,1524882.0,0.96,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-12.22,-18.13,-29.78,1.52,5.14,5.55,-13.74,-23.27,-35.33,0.0,,71.01,Accumulation Zone,73.68,1.66,2.19,31.93,0.0,81.7% of closes stayed inside the range | Range width 31.9% | Currently 0.0% through the range,0.64,0.42,1.21,0.9,53.27,100.02,23.21,2.12,2.04,0.02,39.76,,,inf,,0.8054,,0.781,189.57,2.41,FMCG / Consumer,0.0,20.0,15.0,0.0,4.0,39.0,0.79,,Very high PE,3.0,42.0,"Low debt, typical of a healthy consumer business",24.6,13.0,"Below 200 DMA, Far from 52W high",9.39,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 81.7% of closes stayed inside the range | Range width 31.9% | Currently 0.0% through the range"
HLEGLAS,Industrials,Specialty Industrial Machinery,458.3,-0.2,217.36,809.49,110.84,43.38,37.89,508.63,407.83,364721.6,73401.0,0.2,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-26.49,-14.1,11.17,1.52,5.14,5.55,-28.01,-19.24,5.62,10.0,Positive 6M return,32.22,Accumulation Zone,69.09,421.21,548.83,30.3,29.06,80.0% of closes stayed inside the range | Range width 30.3% | Currently 29.1% through the range,2.36,0.85,8.45,3.42,23.54,-18.8,75.24,1.17,0.57,40.95,381.51,,,60.25,,4.0271,35.0,0.487,2176.02,42.79,Capital Goods / Infra,0.0,8.0,6.0,0.0,4.0,18.0,0.86,,Earnings contraction,5.0,23.0,Strong order-book-driven revenue growth,20.44,10.0,"Low volume participation, Earnings contraction",9.37,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 30.3% | Currently 29.1% through the range"
HECPROJECT,Industrials,Engineering & Construction,124.72,-0.71,26.65,184.1,367.99,32.25,35.8,138.88,133.42,17387.1,6365.0,0.37,Bearish,8.0,Weak but watchable RSI,-8.35,-18.62,-15.94,1.52,5.14,5.55,-9.87,-23.76,-21.49,0.0,,71.11,Accumulation Zone,71.59,135.99,165.55,21.74,0.0,80.0% of closes stayed inside the range | Range width 21.7% | Currently 0.0% through the range,3.94,1.75,8.9,5.51,45.12,67.64,73.81,1.34,1.1,0.15,41.85,,,10.1513,,1.9457,,0.111,127.96,14.77,Capital Goods / Infra,0.0,20.0,8.0,0.0,10.0,38.0,0.79,,,5.0,43.0,Strong order-book-driven revenue growth,20.44,11.0,"Below 200 DMA, Low volume participation",9.12,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 21.7% | Currently 0.0% through the range"
INDTERRAIN,Consumer Cyclical,Apparel Retail,36.54,1.61,29.65,88.35,23.24,58.64,46.89,36.68,36.57,40412.85,20809.0,0.51,Bearish,22.0,"RSI recovering, Near 52W low zone, Positive day move",-10.22,2.84,-10.79,1.52,5.14,5.55,-11.74,-2.3,-16.34,10.0,Positive 3M return,35.95,Lower Range Watch,68.65,34.08,39.58,16.16,44.75,80.0% of closes stayed inside the range | Range width 16.2% | Currently 44.8% through the range,-0.21,-0.09,4.87,-0.38,46.79,93.86,59.77,1.72,1.36,0.35,109.11,,,375.25,2.7416,0.8161,,0.522,152.1,42.48,Consumer Discretionary,0.0,20.0,10.0,0.0,7.0,37.0,0.79,,"Negative net margin, Very high PE",2.0,39.0,General low-debt support,21.97,16.0,"Below 200 DMA, Negative net margin",8.95,Avoid,"RSI recovering, Near 52W low zone, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 44.8% through the range"
DYNPRO,Basic Materials,Specialty Chemicals,278.85,4.83,230.0,485.0,21.24,42.51,44.32,306.78,309.64,25182.95,12962.0,0.51,Bearish,23.0,"Weak but watchable RSI, Near 52W low zone, Strong positive day move",-7.7,-25.31,-5.44,1.52,5.14,5.55,-9.22,-30.45,-10.99,0.0,,71.01,Accumulation Zone,72.82,278.74,374.58,34.38,0.11,80.0% of closes stayed inside the range | Range width 34.4% | Currently 0.1% through the range,1.9,1.07,9.24,5.05,-5.42,-7.71,33.92,1.02,0.5,0.66,79.12,,,13.97,,1.1607,66.0,0.136,284.05,50.37,Chemicals,0.0,0.0,9.0,0.0,12.0,21.0,0.86,,"Revenue contraction, Earnings contraction",2.0,23.0,General low-debt support,20.18,8.0,Below 200 DMA,8.83,Avoid,"Weak but watchable RSI, Near 52W low zone, Strong positive day move, 80.0% of closes stayed inside the range | Range width 34.4% | Currently 0.1% through the range"
EDELWEISS,Financial Services,Financial Conglomerates,109.16,-1.57,25.55,143.63,327.31,24.0,42.89,112.96,102.06,5101777.55,3589757.0,0.7,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-1.82,-3.42,5.41,1.52,5.14,5.55,-3.34,-8.56,-0.14,10.0,Positive 6M return,46.39,Neutral Range,69.02,97.48,116.91,19.94,60.11,80.0% of closes stayed inside the range | Range width 19.9% | Currently 60.1% through the range,2.91,0.3,,10.14,-18.76,92.32,440.43,,,3179.69,19459.09,,,16.7227,7.9632,2.5678,1.2,0.692,11871.4,64.64,Financial Services,3.0,10.0,0.0,0.0,14.0,27.0,0.64,,"Revenue contraction, Very high debt",1.0,28.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",23.12,13.0,"Very high debt, Revenue contraction",8.52,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 19.9% | Currently 60.1% through the range"
HIMATSEIDE,Consumer Cyclical,Textile Manufacturing,118.97,-1.46,67.36,230.86,76.61,48.47,44.3,121.01,136.74,477137.0,265255.0,0.56,Bearish,8.0,Weak but watchable RSI,-3.12,-3.53,-19.85,1.52,5.14,5.55,-4.64,-8.67,-25.4,0.0,,73.86,Accumulation Zone,69.7,117.82,154.56,31.18,3.14,80.0% of closes stayed inside the range | Range width 31.2% | Currently 3.1% through the range,2.0,0.73,9.81,6.67,-4.17,285.4,121.7,1.43,0.94,75.91,2561.24,,,15.9888,2.7259,0.4277,35.0,0.37,896.67,44.42,Consumer Discretionary,3.0,10.0,4.0,0.0,15.0,32.0,0.86,,Revenue contraction,0.0,32.0,,21.97,8.0,Below 200 DMA,8.5,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 31.2% | Currently 3.1% through the range"
GFLLIMITED,Financial Services,Asset Management,59.76,-0.93,45.35,125.69,31.78,52.45,42.56,62.78,60.74,48102.4,19801.0,0.41,Bearish,8.0,Weak but watchable RSI,-4.12,-0.96,-6.29,1.52,5.14,5.55,-5.64,-6.1,-11.84,0.0,,80.12,Accumulation Zone,73.5,60.14,65.55,9.0,0.0,80.0% of closes stayed inside the range | Range width 9.0% | Currently 0.0% through the range,0.58,0.54,43.48,2120.29,23.21,279.29,,220.6,,0.39,,,,9.8333,,0.2322,,0.074,595.99,100.0,Financial Services,12.0,18.0,5.0,0.0,10.0,45.0,0.64,,,-5.0,40.0,Weak ROE for a leveraged-balance-sheet business,23.12,11.0,"Below 200 DMA, Low volume participation",8.47,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 9.0% | Currently 0.0% through the range"
HPL,Industrials,Electrical Equipment & Parts,393.45,-0.73,66.55,691.37,491.25,43.09,28.99,443.46,474.94,190264.95,104645.0,0.55,Bearish,4.0,Oversold RSI,-9.61,-16.8,-33.83,1.52,5.14,5.55,-11.13,-21.94,-39.38,0.0,,71.11,Accumulation Zone,68.81,433.49,583.81,34.68,0.0,80.0% of closes stayed inside the range | Range width 34.7% | Currently 0.0% through the range,2.33,0.98,12.25,5.13,13.42,20.87,77.66,1.33,0.72,34.07,742.04,,,21.7771,16.3386,1.985,33.0,0.754,1985.6,34.1,Capital Goods / Infra,3.0,13.0,6.0,0.0,13.0,35.0,0.86,,,0.0,35.0,,20.44,8.0,Below 200 DMA,8.32,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 34.7% | Currently 0.0% through the range"
HILTON,Industrials,Metal Fabrication,42.03,-0.52,40.6,174.0,3.52,75.84,41.67,44.86,61.58,125031.8,72316.0,0.58,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-5.66,-24.52,-45.39,1.52,5.14,5.55,-7.18,-29.66,-50.94,0.0,,71.11,Accumulation Zone,68.28,42.9,66.48,54.98,0.0,80.0% of closes stayed inside the range | Range width 55.0% | Currently 0.0% through the range,1.48,0.74,3.24,1.99,297.45,1075.76,57.41,1.89,0.9,6.37,67.44,,,15.748,,0.4508,,-1.473,99.69,11.07,Metals / Mining,0.0,20.0,8.0,0.0,10.0,38.0,0.79,,,2.0,40.0,General low-debt support,20.44,13.0,"Below 200 DMA, Far from 52W high",8.07,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 55.0% | Currently 0.0% through the range"
EMAMILTD,Fast Moving Consumer Goods,Unknown,514.63,-0.23,322.14,827.13,59.75,37.78,46.51,527.81,561.11,582499.5,377835.0,0.65,Bearish,12.0,RSI recovering,-2.38,-11.18,-11.63,1.52,5.14,5.55,-3.9,-16.32,-17.18,0.0,,100.0,Accumulation Zone,73.5,515.19,590.42,14.6,0.0,80.0% of closes stayed inside the range | Range width 14.6% | Currently 0.0% through the range,5.06,4.04,16.69,18.58,-11.68,-9.69,2.46,2.74,2.14,73.03,71.96,,,,,,,,,,General,9.0,0.0,20.0,0.0,0.0,29.0,0.64,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,31.0,General low-debt support,13.5,8.0,Below 200 DMA,7.88,Avoid,"RSI recovering, Cash covers debt, 80.0% of closes stayed inside the range | Range width 14.6% | Currently 0.0% through the range"
INNOVACAP,Healthcare,Drug Manufacturers - Specialty & Generic,714.93,0.73,420.11,1256.28,70.18,43.09,38.5,789.66,848.69,29949.05,7939.0,0.27,Bearish,13.0,"Weak but watchable RSI, Positive day move",-13.23,-21.6,-18.91,1.52,5.14,5.55,-14.75,-26.74,-24.46,0.0,,73.08,Accumulation Zone,72.23,730.21,908.72,24.45,0.0,80.0% of closes stayed inside the range | Range width 24.4% | Currently 0.0% through the range,2.91,1.75,10.66,7.8,8.2,-4.34,32.95,1.97,1.4,0.54,336.48,,,39.1212,23.2657,5.5352,38.0,-0.028,6037.8,34.31,Pharma / Healthcare,6.0,5.0,13.0,0.0,9.0,33.0,0.86,,Earnings contraction,2.0,35.0,General low-debt support,21.27,11.0,"Below 200 DMA, Low volume participation",7.69,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 24.4% | Currently 0.0% through the range"
GLOBUSSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1035.2,-0.95,657.22,1366.5,57.51,24.24,35.74,1103.45,1048.94,230392.35,36439.0,0.16,Bearish,8.0,Weak but watchable RSI,-8.86,-6.16,2.96,1.52,5.14,5.55,-10.38,-11.3,-2.59,10.0,Positive 6M return,31.16,Lower Range Watch,65.98,952.64,1209.69,26.98,32.12,80.0% of closes stayed inside the range | Range width 27.0% | Currently 32.1% through the range,2.13,1.01,5.63,3.32,-5.5,23.07,45.27,0.94,0.68,17.69,467.17,,,7.8514,19.5748,2.4014,72.0,0.421,2882.17,34.21,FMCG / Consumer,0.0,8.0,7.0,0.0,12.0,27.0,0.86,,Revenue contraction,3.0,30.0,"Low debt, typical of a healthy consumer business",24.6,11.0,"Below 200 DMA, Low volume participation",7.69,Avoid,"Weak but watchable RSI, Positive 6M return, 80.0% of closes stayed inside the range | Range width 27.0% | Currently 32.1% through the range"
IEX,Financial Services,Capital Markets,144.83,0.24,108.28,233.91,33.75,38.08,65.59,136.94,160.38,7992404.8,9229144.0,1.15,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move",8.16,4.8,-26.3,1.52,5.14,5.55,6.64,-0.34,-31.85,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",20.48,Accumulation Zone,72.8,132.38,190.81,44.14,21.32,80.0% of closes stayed inside the range | Range width 44.1% | Currently 21.3% through the range,,,77.5,85.15,-73.59,-71.88,,,,,,,,21.406,19.1509,7.9885,3.28,0.357,10831.68,100.0,Financial Services,12.0,0.0,0.0,0.0,9.0,21.0,0.5,,"Revenue contraction, Earnings contraction",-4.0,17.0,Expensive relative to book value for this sector,23.12,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",7.67,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 44.1% | Currently 21.3% through the range"
EMAMIREAL,Real Estate,Real Estate - Development,81.99,-2.36,53.55,157.16,53.11,47.83,34.47,96.0,107.51,18766.25,51183.0,2.73,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-13.83,-28.02,-21.91,1.52,5.14,5.55,-15.35,-33.16,-27.46,0.0,,67.24,Breakdown Risk,35.0,89.21,118.61,32.95,0.0,80.0% of closes stayed inside the range | Range width 33.0% | Currently 0.0% through the range | Below lower band on elevated volume,24.55,-1.58,-266.5,-387.6,52.66,30.04,-1319.8,1.35,0.6,7.73,1910.28,,,,,-1.2401,,0.448,365.07,-4.42,Cement / Realty,6.0,20.0,11.0,0.0,2.0,39.0,0.71,Strong ROE,Negative net margin,4.0,43.0,"General quality ROE, General low-debt support",18.84,16.0,"Below 200 DMA, Negative net margin",7.63,Avoid,"Weak but watchable RSI, Strong volume expansion, Strong ROE, 80.0% of closes stayed inside the range | Range width 33.0% | Currently 0.0% through the range | Below lower band on elevated volume"
JMA,Consumer Cyclical,Auto Parts,81.41,-2.92,53.27,130.67,52.82,37.7,39.08,86.2,84.81,8444.2,13269.0,1.57,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-5.11,-6.7,-10.55,1.52,5.14,5.55,-6.63,-11.84,-16.1,0.0,,73.86,Accumulation Zone,75.8,83.89,90.31,7.66,0.0,80.0% of closes stayed inside the range | Range width 7.7% | Currently 0.0% through the range,2.29,1.78,4.29,4.14,1.88,6.28,,4.31,2.97,11.06,,,,7.309,,0.7907,2.15,0.123,217.2,13.71,Automobile,0.0,2.0,8.0,0.0,12.0,22.0,0.79,,,0.0,22.0,,21.97,8.0,Below 200 DMA,7.5,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 7.7% | Currently 0.0% through the range"
INSPIRISYS,Unknown,Unknown,91.02,-0.56,38.05,192.9,139.21,52.81,40.62,94.44,94.27,20617.9,4708.0,0.23,Bearish,8.0,Weak but watchable RSI,0.57,-4.88,-13.18,1.52,5.14,5.55,-0.95,-10.02,-18.73,8.0,Positive 1M return,60.53,Accumulation Zone,72.22,90.96,106.53,17.12,0.39,80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.4% through the range,10.92,2.47,9.15,6.18,41.5,20.52,128.05,1.7,1.67,6.07,86.74,,,,,,,,,,General,5.0,18.0,9.0,0.0,0.0,32.0,0.64,,,0.0,32.0,,21.84,11.0,"Below 200 DMA, Low volume participation",7.48,Avoid,"Weak but watchable RSI, Positive 1M return, 80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.4% through the range"
ENTERO,Healthcare,Medical Distribution,1051.2,-0.19,970.0,1584.25,8.37,33.65,42.23,1096.24,1205.21,116348.6,34615.0,0.3,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-2.67,-10.64,-13.77,1.52,5.14,5.55,-4.19,-15.78,-19.32,0.0,,73.08,Accumulation Zone,73.93,1072.91,1258.6,17.31,0.0,80.0% of closes stayed inside the range | Range width 17.3% | Currently 0.0% through the range,1.79,1.11,3.32,2.01,11.91,13.68,25.06,2.25,1.51,75.7,442.59,,,62.886,31.7722,4.6603,,-0.609,7871.58,10.62,Pharma / Healthcare,0.0,10.0,15.0,0.0,5.0,30.0,0.79,,,2.0,32.0,General low-debt support,21.27,11.0,"Below 200 DMA, Low volume participation",7.39,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 17.3% | Currently 0.0% through the range"
INDBANK,Financial Services,Capital Markets,35.98,-0.64,20.15,60.65,78.56,40.68,40.5,37.99,34.33,39992.95,41203.0,1.03,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support",-9.6,1.64,3.01,1.52,5.14,5.55,-11.12,-3.5,-2.54,20.0,"Positive 3M return, Positive 6M return",27.11,Lower Range Watch,68.75,32.46,40.48,24.71,43.95,80.0% of closes stayed inside the range | Range width 24.7% | Currently 43.9% through the range,,,39.9,33.77,-68.5,-74.73,,,,,,,,19.1768,,1.4318,,0.212,139.57,94.97,Financial Services,12.0,0.0,0.0,0.0,10.0,22.0,0.43,,"Revenue contraction, Earnings contraction",0.0,22.0,,23.12,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",7.17,Avoid,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 24.7% | Currently 43.9% through the range"
IMPAL,Consumer Cyclical,Auto Parts,1014.16,1.59,522.0,1418.57,94.28,28.51,47.69,1029.41,999.29,2037.85,1727.0,0.85,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-2.09,4.45,-0.75,1.52,5.14,5.55,-3.61,-0.69,-6.3,10.0,Positive 3M return,35.95,Accumulation Zone,75.94,998.19,1093.11,9.51,16.82,80.0% of closes stayed inside the range | Range width 9.5% | Currently 16.8% through the range,,,6.97,10.38,-74.97,-75.61,,,,,,,,14.0094,31.9505,0.5934,2.94,0.193,1369.68,15.78,Automobile,3.0,0.0,0.0,0.0,12.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,21.97,12.0,"Revenue contraction, Earnings contraction",7.05,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 9.5% | Currently 16.8% through the range"
HINDOILEXP,Energy,Oil & Gas E&P,153.66,1.69,115.75,293.55,32.75,47.65,56.42,156.96,170.41,441979.65,306678.0,0.69,Bearish,25.0,"Healthy RSI momentum, Positive day move",0.76,-12.11,-9.13,1.52,5.14,5.55,-0.76,-17.25,-14.68,8.0,Positive 1M return,50.0,Accumulation Zone,72.99,148.8,174.37,17.18,18.99,80.0% of closes stayed inside the range | Range width 17.2% | Currently 19.0% through the range,0.21,0.14,1.84,0.9,300.5,-93.55,5.62,1.14,1.07,41.56,76.9,,,85.6105,,1.5467,,0.477,2151.07,46.15,Energy / Utilities,0.0,10.0,13.0,0.0,4.0,27.0,0.79,,"Earnings contraction, Very high PE",2.0,29.0,General low-debt support,23.79,15.0,"Below 200 DMA, Earnings contraction",6.97,Avoid,"Healthy RSI momentum, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 17.2% | Currently 19.0% through the range"
HERITGFOOD,Consumer Defensive,Packaged Foods,477.54,-0.32,131.5,714.87,263.16,33.2,51.77,481.68,444.48,170016.75,88330.0,0.52,Bearish,35.0,"Above 200 DMA, Healthy RSI momentum",-0.51,-1.94,8.42,1.52,5.14,5.55,-2.03,-7.08,2.87,10.0,Positive 6M return,31.16,Neutral Range,73.76,457.6,489.77,7.03,62.0,80.0% of closes stayed inside the range | Range width 7.0% | Currently 62.0% through the range,,,4.86,3.57,-72.49,-78.45,,,,,,,,25.4499,17.8149,3.1166,66.0,0.336,3438.56,22.34,FMCG / Consumer,0.0,0.0,0.0,0.0,11.0,11.0,0.5,,"Revenue contraction, Earnings contraction",0.0,11.0,,24.6,12.0,"Revenue contraction, Earnings contraction",6.79,Avoid,"Above 200 DMA, Healthy RSI momentum, Positive 6M return, 80.0% of closes stayed inside the range | Range width 7.0% | Currently 62.0% through the range"
