symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
SAIL,Basic Materials,Steel,106.1,1.88,69.99,171.84,51.6,38.26,46.39,112.92,132.15,13387155.85,15726923.0,1.17,Bearish,22.0,"RSI recovering, Normal volume support, Positive day move",-5.9,-8.76,-25.96,-2.07,-3.27,-4.89,-3.83,-5.49,-21.07,0.0,,78.07,Accumulation Zone,74.23,106.91,132.23,23.69,0.0,80.0% of closes stayed inside the range | Range width 23.7% | Currently 0.0% through the range,,,,,,,,,,,,,,16.7147,10.9697,1.1918,92.0,1.029,71871.14,51.8,Metals / Mining,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,29.46,12.0,"Below 200 DMA, Limited fundamental data coverage",3.17,Avoid,"RSI recovering, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 0.0% through the range"
BANKBARODA,Financial Services,Banks - Regional,199.82,-4.05,103.5,273.02,93.06,26.81,31.51,225.11,234.01,12288195.3,50873400.0,4.14,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-11.69,-15.89,-12.44,-2.07,-3.27,-4.89,-9.62,-12.62,-7.55,0.0,,74.44,Breakdown Risk,35.0,213.82,241.51,12.95,0.0,80.0% of closes stayed inside the range | Range width 12.9% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,7.149,5.892,0.77,3.45,0.43,129801.19,0.0,Banking,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,27.56,12.0,"Below 200 DMA, Limited fundamental data coverage",3.13,Avoid,"Weak but watchable RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 12.9% | Currently 0.0% through the range | Below lower band on elevated volume"
GODREJPROP,Real Estate,Real Estate - Development,2318.24,1.79,1000.17,3386.33,131.79,31.54,43.37,2647.46,2850.36,853652.55,614832.0,0.72,Bearish,13.0,"Weak but watchable RSI, Positive day move",-14.8,-19.19,-22.39,-2.07,-3.27,-4.89,-12.73,-15.92,-17.5,0.0,,70.0,Accumulation Zone,71.41,2354.25,3057.67,29.88,0.0,80.0% of closes stayed inside the range | Range width 29.9% | Currently 0.0% through the range,7.26,2.03,-5.96,24.83,34.85,26.93,106.87,1.43,0.43,1319.81,10679.29,-692.57,-1387.82,38.3153,18.06,3.1684,49.0,0.478,60697.14,42.86,Cement / Realty,6.0,20.0,4.0,0.0,9.0,39.0,1.0,,"Negative operating cash flow, Negative free cash flow",0.0,39.0,,21.46,17.0,"Below 200 DMA, Negative operating cash flow, Negative free cash flow",3.12,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 29.9% | Currently 0.0% through the range"
LODHA,Real Estate,Real Estate - Development,1196.34,3.78,352.0,1635.9,239.87,26.87,48.95,1290.11,1282.42,2174153.7,3559155.0,1.64,Bearish,32.0,"RSI recovering, Volume expansion, Strong positive day move",-13.94,-0.24,-1.99,-2.07,-3.27,-4.89,-11.87,3.03,2.9,0.0,,70.0,Accumulation Zone,72.46,1127.36,1394.07,23.66,25.86,80.0% of closes stayed inside the range | Range width 23.7% | Currently 25.9% through the range,,,,,,,,,,,,,,29.4089,24.8976,5.1863,35.0,0.623,120770.28,43.66,Cement / Realty,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,21.46,12.0,"Below 200 DMA, Limited fundamental data coverage",3.07,Avoid,"RSI recovering, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 25.9% through the range"
HDFCLIFE,Financial Services,Insurance - Life,634.03,0.61,451.88,756.41,40.31,16.18,56.9,626.62,645.99,3655457.85,1012392.0,0.28,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",2.42,-11.84,-9.8,-2.07,-3.27,-4.89,4.49,-8.57,-4.91,8.0,Positive 1M return,45.0,Accumulation Zone,76.17,614.29,732.41,19.23,16.72,80.0% of closes stayed inside the range | Range width 19.2% | Currently 16.7% through the range,,,,,,,,,,,,,,58.4967,44.8408,5.9286,39.0,0.502,116632.92,10.2,Financial Services,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,-4.0,5.0,Expensive relative to book value for this sector,27.56,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",2.88,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 19.2% | Currently 16.7% through the range"
ADANIPORTS,Industrials,Marine Shipping,1089.44,2.07,387.26,1599.91,181.32,31.91,42.1,1167.79,1344.64,3400257.7,4659891.0,1.37,Bearish,28.0,"Weak but watchable RSI, Volume expansion, Strong positive day move",-8.35,-21.16,-30.77,-2.07,-3.27,-4.89,-6.28,-17.89,-25.88,0.0,,65.7,Accumulation Zone,74.19,1106.78,1465.14,32.38,0.0,80.0% of closes stayed inside the range | Range width 32.4% | Currently 0.0% through the range,,,,,,,,,,,,,,28.4908,21.3027,3.9976,45.0,0.507,383609.18,64.4,Capital Goods / Infra,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,25.97,12.0,"Below 200 DMA, Limited fundamental data coverage",2.75,Avoid,"Weak but watchable RSI, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 32.4% | Currently 0.0% through the range"
GODREJCP,Consumer Defensive,Household & Personal Products,1086.55,0.25,754.09,1488.38,44.09,27.0,44.07,1110.45,1260.45,1516700.95,2349882.0,1.55,Bearish,23.0,"Weak but watchable RSI, Volume expansion, Positive day move",0.41,-12.07,-22.58,-2.07,-3.27,-4.89,2.48,-8.8,-17.69,8.0,Positive 1M return,62.5,Accumulation Zone,72.84,1075.0,1407.31,30.91,3.47,80.0% of closes stayed inside the range | Range width 30.9% | Currently 3.5% through the range,-4.45,-3.03,20.38,-4.01,5.87,-132.93,25.58,0.99,0.77,402.78,3222.21,2069.95,1762.76,54.9517,33.3113,7.3619,1.95,0.368,93120.75,49.72,FMCG / Consumer,5.0,2.0,7.0,17.0,6.0,37.0,1.0,,"Negative net margin, Earnings contraction",3.0,40.0,"Low debt, typical of a healthy consumer business",26.68,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",2.75,Avoid,"Weak but watchable RSI, Volume expansion, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 30.9% | Currently 3.5% through the range"
BALKRISIND,Consumer Cyclical,Auto Parts,2743.98,0.24,1750.0,3327.52,56.8,17.54,53.05,2745.29,2862.54,261289.55,175591.0,0.67,Bearish,25.0,"Healthy RSI momentum, Positive day move",-1.54,-2.74,-15.47,-2.07,-3.27,-4.89,0.53,0.53,-10.58,0.0,,69.81,Accumulation Zone,74.16,2691.18,3012.49,11.94,16.43,80.0% of closes stayed inside the range | Range width 11.9% | Currently 16.4% through the range,,,,,,,,,,,,,,34.3358,24.8272,4.406,75.0,0.321,48269.36,50.17,Automobile,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,27.4,12.0,"Below 200 DMA, Limited fundamental data coverage",2.21,Avoid,"Healthy RSI momentum, Positive day move, 80.0% of closes stayed inside the range | Range width 11.9% | Currently 16.4% through the range"
SIEMENS,Industrials,Specialty Industrial Machinery,3547.62,3.38,1540.11,4732.24,130.35,25.03,46.33,3956.62,4030.73,507868.35,698148.0,1.37,Bearish,32.0,"RSI recovering, Volume expansion, Strong positive day move",-7.79,-12.29,-11.37,-2.07,-3.27,-4.89,-5.72,-9.02,-6.48,0.0,,65.7,Accumulation Zone,75.77,3546.05,4513.25,27.28,0.16,80.0% of closes stayed inside the range | Range width 27.3% | Currently 0.2% through the range,,,,,,,,,,,,,,84.7533,59.3557,10.3412,45.0,0.57,143124.83,28.2,Capital Goods / Infra,0.0,0.0,0.0,0.0,5.0,5.0,0.21,,Very high PE,0.0,5.0,,25.97,12.0,"Below 200 DMA, Limited fundamental data coverage",1.65,Avoid,"RSI recovering, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 27.3% | Currently 0.2% through the range"
HINDCOPPER,Basic Materials,Copper,237.37,3.93,92.4,411.82,156.91,42.36,46.85,257.36,308.17,4589224.45,4683771.0,1.02,Bearish,27.0,"RSI recovering, Normal volume support, Strong positive day move",-4.5,-18.81,-22.72,-2.07,-3.27,-4.89,-2.43,-15.54,-17.83,0.0,,78.07,Accumulation Zone,73.18,237.29,326.5,37.6,0.09,80.0% of closes stayed inside the range | Range width 37.6% | Currently 0.1% through the range,,,,,,,,,,,,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,29.46,12.0,"Below 200 DMA, Limited fundamental data coverage",1.62,Avoid,"RSI recovering, Normal volume support, Strong positive day move, 80.0% of closes stayed inside the range | Range width 37.6% | Currently 0.1% through the range"
GODFRYPHLP,Consumer Defensive,Tobacco,1467.82,0.5,328.0,2738.95,347.5,46.41,42.46,1671.41,1651.26,132083.4,93468.0,0.71,Bearish,13.0,"Weak but watchable RSI, Positive day move",-11.53,-32.17,9.73,-2.07,-3.27,-4.89,-9.46,-28.9,14.62,10.0,Positive 6M return,47.92,Accumulation Zone,66.62,1443.24,2293.83,58.94,2.89,80.0% of closes stayed inside the range | Range width 58.9% | Currently 2.9% through the range,,,,,,,,,,,,,,25.0856,19.6164,5.5211,2.25,0.33,34300.39,43.61,FMCG / Consumer,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,26.68,12.0,"Below 200 DMA, Limited fundamental data coverage",1.6,Avoid,"Weak but watchable RSI, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 58.9% | Currently 2.9% through the range"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2640.37,0.66,1045.69,3384.33,152.5,21.98,41.71,2817.84,2690.42,130075.3,303118.0,2.33,Bearish,28.0,"Weak but watchable RSI, Strong volume expansion, Positive day move",-6.24,-11.9,-3.87,-2.07,-3.27,-4.89,-4.17,-8.63,1.02,0.0,,82.95,Breakdown Risk,35.0,2758.38,3229.88,17.09,0.0,80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,38.9849,30.3719,9.7708,1.82,0.216,44239.7,78.61,Pharma / Healthcare,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,29.05,12.0,"Below 200 DMA, Limited fundamental data coverage",1.46,Avoid,"Weak but watchable RSI, Strong volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 17.1% | Currently 0.0% through the range | Below lower band on elevated volume"
MRF,Consumer Cyclical,Auto Parts,113254.37,0.9,78177.46,150724.01,44.87,24.86,35.11,122857.12,128333.01,6603.45,6999.0,1.06,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-10.07,-7.86,-17.87,-2.07,-3.27,-4.89,-8.0,-4.59,-12.98,0.0,,69.81,Accumulation Zone,73.9,113806.96,136906.87,20.3,0.0,80.0% of closes stayed inside the range | Range width 20.3% | Currently 0.0% through the range,,,,,,,,,,,,,,22.9289,19.5371,2.6445,35.0,,55467.79,35.97,Automobile,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,27.4,12.0,"Below 200 DMA, Limited fundamental data coverage",1.16,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 20.3% | Currently 0.0% through the range"
FACT,Basic Materials,Agricultural Inputs,920.59,3.36,103.66,1185.35,788.1,22.34,48.24,951.84,900.58,878082.85,550783.0,0.63,Bearish,37.0,"Above 200 DMA, RSI recovering, Strong positive day move",-5.38,6.67,-7.52,-2.07,-3.27,-4.89,-3.31,9.94,-2.63,10.0,Positive 3M return,42.98,Neutral Range,70.77,842.38,1002.71,19.03,48.78,80.0% of closes stayed inside the range | Range width 19.0% | Currently 48.8% through the range,,,2.05,0.84,-67.7,-93.76,,,,,,,,,,38.5634,5.0,,53030.78,47.47,General,0.0,0.0,0.0,0.0,2.0,2.0,0.43,,"Revenue contraction, Earnings contraction",0.0,2.0,,29.46,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.87,Avoid,"Above 200 DMA, RSI recovering, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 19.0% | Currently 48.8% through the range"
MEDANTA,Healthcare,Medical Care Facilities,1038.86,-0.93,406.36,1512.82,155.65,31.33,46.34,1083.93,1160.95,379118.45,833232.0,2.2,Bearish,27.0,"RSI recovering, Strong volume expansion",-4.55,-6.82,-14.09,-2.07,-3.27,-4.89,-2.48,-3.55,-9.2,0.0,,82.95,Accumulation Zone,75.08,1023.3,1129.03,10.33,14.71,80.0% of closes stayed inside the range | Range width 10.3% | Currently 14.7% through the range,,,,,,,,,,,,,,67.6456,41.3212,9.4493,3.0,0.14,37445.97,52.79,Pharma / Healthcare,0.0,0.0,0.0,0.0,5.0,5.0,0.21,,,0.0,5.0,,29.05,12.0,"Below 200 DMA, Limited fundamental data coverage",0.86,Avoid,"RSI recovering, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 10.3% | Currently 14.7% through the range"
TATASTEEL,Basic Materials,Steel,128.89,2.67,86.34,173.26,49.28,25.61,53.84,132.35,147.96,29158441.45,26689228.0,0.92,Bearish,30.0,"Healthy RSI momentum, Strong positive day move",-2.7,-10.1,-14.92,-2.07,-3.27,-4.89,-0.63,-6.83,-10.03,0.0,,78.07,Accumulation Zone,73.94,124.82,152.34,22.05,14.82,80.0% of closes stayed inside the range | Range width 22.1% | Currently 14.8% through the range,-4.82,-1.62,5.45,-1.95,-5.93,-150.65,94.62,0.72,0.22,7080.84,87082.12,20300.67,2094.07,21.0395,10.4022,2.2751,2.12,0.867,232271.75,56.35,Metals / Mining,0.0,0.0,4.0,17.0,13.0,34.0,1.0,,"Negative net margin, Revenue contraction, Earnings contraction",0.0,34.0,,29.46,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.82,Avoid,"Healthy RSI momentum, Strong positive day move, 80.0% of closes stayed inside the range | Range width 22.1% | Currently 14.8% through the range"
IRFC,Financial Services,Credit Services,147.18,1.83,18.59,221.22,691.52,33.47,58.23,144.18,157.81,25698123.8,50647026.0,1.97,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Positive day move",-1.8,-4.01,-20.78,-2.07,-3.27,-4.89,0.27,-0.74,-15.89,0.0,,74.44,Accumulation Zone,75.13,136.18,173.08,27.1,29.81,80.0% of closes stayed inside the range | Range width 27.1% | Currently 29.8% through the range,,,,,,,781.09,24794.68,,23.64,406528.03,-14879.93,-14880.11,16.0765,12.0904,2.0307,3.3,0.33,115342.64,100.0,Financial Services,0.0,0.0,5.0,0.0,15.0,20.0,0.5,,"Very high debt, Negative operating cash flow, Negative free cash flow",6.0,26.0,High leverage is structural for this sector,27.56,25.0,"Below 200 DMA, Very high debt, Negative operating cash flow, Negative free cash flow",0.73,Avoid,"Above 50 DMA, Healthy RSI momentum, Volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 27.1% | Currently 29.8% through the range"
ADANIENT,Energy,Thermal Coal,2285.64,1.56,1015.6,4182.39,125.05,45.35,42.08,2416.82,2897.49,1460956.75,2013345.0,1.38,Bearish,23.0,"Weak but watchable RSI, Volume expansion, Positive day move",-10.79,-22.43,-27.62,-2.07,-3.27,-4.89,-8.72,-19.16,-22.73,0.0,,64.29,Accumulation Zone,73.1,2342.14,3106.06,32.62,0.0,80.0% of closes stayed inside the range | Range width 32.6% | Currently 0.0% through the range,,,,,,,,,,,,,,52.0792,44.307,4.7693,4.0,0.808,424857.17,43.31,Metals / Mining,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,23.81,12.0,"Below 200 DMA, Limited fundamental data coverage",0.47,Avoid,"Weak but watchable RSI, Volume expansion, Positive day move, 80.0% of closes stayed inside the range | Range width 32.6% | Currently 0.0% through the range"
DRREDDY,Healthcare,Drug Manufacturers - Specialty & Generic,1202.05,1.91,778.62,1403.63,54.38,14.36,35.92,1267.12,1268.08,2169280.75,1505147.0,0.69,Bearish,13.0,"Weak but watchable RSI, Positive day move",-10.0,-3.35,-12.6,-2.07,-3.27,-4.89,-7.93,-0.08,-7.71,0.0,,82.95,Accumulation Zone,73.55,1199.09,1365.29,13.86,1.78,80.0% of closes stayed inside the range | Range width 13.9% | Currently 1.8% through the range,,,,,,,,,,,,,,30.1735,20.2046,2.607,66.0,0.242,99960.01,50.18,Pharma / Healthcare,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,29.05,12.0,"Below 200 DMA, Limited fundamental data coverage",0.16,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 13.9% | Currently 1.8% through the range"
ADANIENSOL,Utilities,Utilities - Independent Power Producers,748.35,1.09,588.0,4236.75,27.27,82.34,42.81,775.74,962.17,2507852.5,3073984.0,1.23,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-8.88,-23.54,-40.69,-2.07,-3.27,-4.89,-6.81,-20.27,-35.8,0.0,,58.82,Accumulation Zone,71.05,751.18,1046.65,39.33,0.0,80.0% of closes stayed inside the range | Range width 39.3% | Currently 0.0% through the range,,,,,,,,,,,,,,66.6528,44.2264,7.5542,,0.679,195550.42,43.66,Energy / Utilities,0.0,0.0,0.0,0.0,3.0,3.0,0.14,,,0.0,3.0,,20.04,17.0,"Below 200 DMA, Far from 52W high, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, 80.0% of closes stayed inside the range | Range width 39.3% | Currently 0.0% through the range"
ATGL,Utilities,Utilities - Regulated Gas,642.64,0.25,521.49,3994.52,23.23,83.91,42.75,691.71,810.28,1576704.7,895974.0,0.57,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-11.62,-11.05,-29.24,-2.07,-3.27,-4.89,-9.55,-7.78,-24.35,0.0,,58.82,Accumulation Zone,72.62,657.49,847.27,28.86,0.0,80.0% of closes stayed inside the range | Range width 28.9% | Currently 0.0% through the range,,,,,,,,,,,,,,116.2588,,14.9289,4.0,0.606,72625.95,28.25,Energy / Utilities,0.0,0.0,0.0,0.0,2.0,2.0,0.21,,Very high PE,0.0,2.0,,20.04,17.0,"Below 200 DMA, Far from 52W high, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.0% of closes stayed inside the range | Range width 28.9% | Currently 0.0% through the range"
ADANIGREEN,Utilities,Utilities - Renewable,997.55,2.64,439.1,2572.0,127.18,61.22,43.24,1073.65,1612.84,4052437.55,3123886.0,0.77,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-3.92,-38.9,-46.98,-2.07,-3.27,-4.89,-1.85,-35.63,-42.09,0.0,,58.82,Lower Range Watch,63.03,998.81,1925.22,92.75,0.0,80.0% of closes stayed inside the range | Range width 92.8% | Currently 0.0% through the range,,,,,,,,,,,,,,131.5202,42.438,11.3765,,1.083,219453.29,94.69,Energy / Utilities,0.0,0.0,0.0,0.0,3.0,3.0,0.14,,Very high PE,0.0,3.0,,20.04,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 92.8% | Currently 0.0% through the range"
ADANIPOWER,Utilities,Utilities - Independent Power Producers,102.64,0.86,26.48,179.17,287.61,42.71,48.31,103.59,124.97,47330735.0,19061955.0,0.4,Bearish,17.0,"RSI recovering, Positive day move",-1.39,-14.09,-29.35,-2.07,-3.27,-4.89,0.68,-10.82,-24.46,0.0,,58.82,Accumulation Zone,70.96,100.7,133.53,32.59,5.9,80.0% of closes stayed inside the range | Range width 32.6% | Currently 5.9% through the range,,,,,,,,,,,,,,27.9716,26.0646,6.1471,,0.475,399173.9,43.48,Energy / Utilities,0.0,0.0,0.0,0.0,7.0,7.0,0.14,,,0.0,7.0,,20.04,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 32.6% | Currently 5.9% through the range"
ABCAPITAL,Financial Services,Financial Conglomerates,179.39,1.25,106.65,246.9,68.2,27.34,52.17,184.43,211.74,3609242.45,2660220.0,0.74,Bearish,25.0,"Healthy RSI momentum, Positive day move",-2.74,-12.97,-15.22,-2.07,-3.27,-4.89,-0.67,-9.7,-10.33,0.0,,74.44,Accumulation Zone,73.27,176.51,226.98,28.59,5.7,80.0% of closes stayed inside the range | Range width 28.6% | Currently 5.7% through the range,12.44,1.44,29.9,8.21,42.16,-30.46,410.66,,,1554.3,110128.34,-24100.5,-24502.91,26.3092,16.2013,3.1273,,0.687,112442.53,28.11,Financial Services,13.0,10.0,0.0,0.0,9.0,32.0,0.79,,"Earnings contraction, Very high debt, Negative operating cash flow, Negative free cash flow",6.0,38.0,High leverage is structural for this sector,27.56,32.0,"Below 200 DMA, Very high debt, Earnings contraction, Negative operating cash flow, Negative free cash flow",0.0,Avoid,"Healthy RSI momentum, Positive day move, 80.0% of closes stayed inside the range | Range width 28.6% | Currently 5.7% through the range"
VOLTAS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1249.92,-0.67,724.31,1928.05,72.57,35.17,21.92,1646.24,1592.63,1635362.75,5032200.0,3.08,Bearish,19.0,"Oversold RSI, Strong volume expansion",-30.9,-23.25,-15.42,-2.07,-3.27,-4.89,-28.83,-19.98,-10.53,0.0,,69.81,Breakdown Risk,35.0,1557.43,1842.22,18.29,0.0,80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range | Below lower band on elevated volume,,,,,,,,,,,,,,113.2572,38.3226,6.6943,31.0,0.138,42684.13,22.23,Consumer Discretionary,0.0,0.0,0.0,0.0,5.0,5.0,0.21,,Very high PE,0.0,5.0,,27.4,20.0,"Below 200 DMA, Extreme RSI weakness, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 0.0% through the range | Below lower band on elevated volume"
LINDEINDIA,Basic Materials,Specialty Chemicals,6245.62,1.12,2911.17,9885.09,114.54,36.82,53.69,6350.56,7615.88,95332.35,36441.0,0.38,Bearish,25.0,"Healthy RSI momentum, Positive day move",-0.97,-20.04,-22.18,-2.07,-3.27,-4.89,1.1,-16.77,-17.29,0.0,,78.07,Accumulation Zone,71.07,5998.01,8289.57,38.21,10.81,80.0% of closes stayed inside the range | Range width 38.2% | Currently 10.8% through the range,,,22.6,19.2,-78.12,-73.2,,,,,,,,105.6673,78.7623,13.5476,6.0,,57801.38,58.55,Chemicals,11.0,0.0,0.0,0.0,5.0,16.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,16.0,,29.46,23.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction",0.0,Avoid,"Healthy RSI momentum, Positive day move, 80.0% of closes stayed inside the range | Range width 38.2% | Currently 10.8% through the range"
KEI,Industrials,Electrical Equipment & Parts,4018.84,1.58,1330.3,5029.01,202.1,20.09,45.15,4250.7,4239.34,338678.15,139970.0,0.41,Bearish,17.0,"RSI recovering, Positive day move",-7.71,-0.68,-5.15,-2.07,-3.27,-4.89,-5.64,2.59,-0.26,0.0,,65.7,Accumulation Zone,72.94,3956.93,4536.62,14.65,10.68,80.0% of closes stayed inside the range | Range width 14.6% | Currently 10.7% through the range,,,,,,,,,,,,,,55.0991,39.2189,8.2533,8.0,0.529,55008.58,23.88,Capital Goods / Infra,0.0,0.0,0.0,0.0,7.0,7.0,0.21,,,0.0,7.0,,25.97,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 14.6% | Currently 10.7% through the range"
NMDC,Basic Materials,Steel,61.15,1.63,24.26,87.7,152.1,30.27,47.59,65.36,71.2,24700270.9,15982195.0,0.65,Bearish,17.0,"RSI recovering, Positive day move",-2.31,-11.01,-15.36,-2.07,-3.27,-4.89,-0.24,-7.74,-10.47,0.0,,78.07,Accumulation Zone,73.6,60.97,72.79,19.38,1.53,80.0% of closes stayed inside the range | Range width 19.4% | Currently 1.5% through the range,,,34.55,28.65,-69.17,-66.24,,,,,,,,10.094,8.3816,2.2131,4.1,0.643,75521.71,45.64,Metals / Mining,12.0,0.0,0.0,0.0,15.0,27.0,0.5,,"Revenue contraction, Earnings contraction",0.0,27.0,,29.46,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 19.4% | Currently 1.5% through the range"
ICICIPRULI,Financial Services,Insurance - Life,613.06,0.75,378.11,792.99,62.14,22.69,41.95,652.68,667.36,1664839.4,536251.0,0.32,Bearish,13.0,"Weak but watchable RSI, Positive day move",-8.55,-17.31,-15.45,-2.07,-3.27,-4.89,-6.48,-14.04,-10.56,0.0,,74.44,Accumulation Zone,73.17,639.0,755.08,18.17,0.0,80.0% of closes stayed inside the range | Range width 18.2% | Currently 0.0% through the range,,,,,,,,,,,,,,43.0979,35.6732,5.3841,33.0,0.471,73415.47,10.44,Financial Services,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,-4.0,5.0,Expensive relative to book value for this sector,27.56,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 18.2% | Currently 0.0% through the range"
JSWENERGY,Utilities,Utilities - Independent Power Producers,504.88,5.12,200.89,799.01,151.32,36.81,35.31,611.24,661.92,4751817.6,3358679.0,0.71,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-19.83,-25.5,-29.56,-2.07,-3.27,-4.89,-17.76,-22.23,-24.67,0.0,,58.82,Accumulation Zone,71.96,553.56,737.55,33.24,0.0,80.0% of closes stayed inside the range | Range width 33.2% | Currently 0.0% through the range,,,,,,,,,,,,,,43.9269,32.8867,3.191,36.0,0.133,102383.84,66.89,Energy / Utilities,0.0,0.0,0.0,0.0,9.0,9.0,0.21,,,0.0,9.0,,20.04,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 33.2% | Currently 0.0% through the range"
