symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
SBFC,Financial Services,Credit Services,108.88,1.43,72.4,123.0,50.39,11.48,47.02,110.23,103.48,2976658.0,594141.0,0.2,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-5.31,0.71,0.13,1.04,6.04,5.87,-6.35,-5.33,-5.74,20.0,"Positive 3M return, Positive 6M return",33.45,Lower Range Watch,73.03,104.22,115.48,10.8,41.38,80.8% of closes stayed inside the range | Range width 10.8% | Currently 41.4% through the range,,,,,,,,,,,,,,22.6491,16.1166,2.9311,,0.583,10936.53,99.75,Financial Services,0.0,0.0,0.0,0.0,11.0,11.0,0.14,,,0.0,11.0,,26.02,7.0,"Low volume participation, Limited fundamental data coverage",13.75,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Positive 6M return, 80.8% of closes stayed inside the range | Range width 10.8% | Currently 41.4% through the range"
SURANAT&P,Utilities,Utilities - Independent Power Producers,20.37,-0.63,7.6,29.6,168.03,31.18,43.17,21.66,19.98,125486.8,86265.0,0.69,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-7.99,9.81,1.7,1.04,6.04,5.87,-9.03,3.77,-4.17,20.0,"Positive 3M return, Positive 6M return",23.81,Lower Range Watch,68.68,18.66,23.17,24.16,37.95,80.0% of closes stayed inside the range | Range width 24.2% | Currently 38.0% through the range,,,,,,,,,,,,,,7.32,,1.3889,,0.304,223.6,23.12,Energy / Utilities,0.0,0.0,0.0,0.0,10.0,10.0,0.14,,,0.0,10.0,,22.81,4.0,Limited fundamental data coverage,13.67,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 24.2% | Currently 38.0% through the range"
SALONA,Consumer Cyclical,Textile Manufacturing,271.3,1.1,209.43,354.28,29.54,23.42,52.97,261.29,252.55,1635.7,1878.0,1.15,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move",-0.88,14.54,0.68,1.04,6.04,5.87,-1.92,8.5,-5.19,20.0,"Positive 3M return, Positive 6M return",27.69,Profit Booking Zone,82.78,240.56,273.36,13.64,93.72,80.0% of closes stayed inside the range | Range width 13.6% | Currently 93.7% through the range,1.25,0.3,3.72,0.63,8.7,-30.29,278.4,1.12,0.82,0.19,237.13,,,91.6074,,1.7177,22.0,0.22,143.66,16.89,Consumer Discretionary,0.0,5.0,2.0,0.0,6.0,13.0,0.86,,"Earnings contraction, Very high debt, Very high PE",0.0,13.0,,24.2,15.0,"Very high debt, Earnings contraction",13.18,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 13.6% | Currently 93.7% through the range"
TALBROAUTO,Consumer Cyclical,Auto Parts,278.65,0.11,73.26,394.02,280.38,29.28,45.93,290.88,274.24,87404.75,73568.0,0.84,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-6.52,7.16,-4.52,1.04,6.04,5.87,-7.56,1.12,-10.39,10.0,Positive 3M return,44.77,Lower Range Watch,72.9,267.16,301.07,12.69,33.88,80.0% of closes stayed inside the range | Range width 12.7% | Currently 33.9% through the range,,,,,,,,,,,,,,22.1251,,3.336,18.0,0.431,2477.46,48.52,Automobile,0.0,0.0,0.0,0.0,8.0,8.0,0.21,,,0.0,8.0,,24.2,4.0,Limited fundamental data coverage,12.93,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.7% | Currently 33.9% through the range"
SCI,Industrials,Marine Shipping,229.97,0.24,74.57,362.95,208.4,36.64,40.51,234.41,195.77,8533494.95,3209611.0,0.38,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-9.95,15.26,18.07,1.04,6.04,5.87,-10.99,9.22,12.2,20.0,"Positive 3M return, Positive 6M return",26.98,Neutral Range,68.46,200.07,253.37,26.64,56.09,80.0% of closes stayed inside the range | Range width 26.6% | Currently 56.1% through the range,,,,,,,,,,,,,,8.4168,90.6212,1.5307,2.56,,13929.72,23.03,Capital Goods / Infra,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,23.35,7.0,"Low volume participation, Limited fundamental data coverage",12.7,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 26.6% | Currently 56.1% through the range"
VAIBHAVGBL,Consumer Cyclical,Luxury Goods,232.87,0.27,187.73,509.72,24.04,54.31,41.67,237.28,228.87,2164602.45,345182.0,0.16,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Positive day move",-0.51,14.92,-4.57,1.04,6.04,5.87,-1.55,8.88,-10.44,10.0,Positive 3M return,44.77,Neutral Range,70.08,213.37,251.53,17.88,51.1,80.0% of closes stayed inside the range | Range width 17.9% | Currently 51.1% through the range,,,,,,,,,,,,,,13.1562,4.5775,2.2455,2.71,0.235,3706.2,66.29,Consumer Discretionary,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,24.2,7.0,"Low volume participation, Limited fundamental data coverage",12.63,Avoid,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 17.9% | Currently 51.1% through the range"
SKYGOLD,Consumer Cyclical,Luxury Goods,337.6,0.04,20.57,488.55,1541.46,30.9,45.78,327.12,326.87,1020281.95,316806.0,0.31,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",-3.49,10.76,-9.84,1.04,6.04,5.87,-4.53,4.72,-15.71,10.0,Positive 3M return,44.77,Neutral Range,74.03,275.63,362.36,31.47,71.45,80.0% of closes stayed inside the range | Range width 31.5% | Currently 71.5% through the range,,,,,,,,,,,,,,38.7673,22.7474,10.4885,,0.098,12566.47,8.76,Consumer Discretionary,0.0,0.0,0.0,0.0,5.0,5.0,0.14,,,0.0,5.0,,24.2,7.0,"Low volume participation, Limited fundamental data coverage",12.63,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 31.5% | Currently 71.5% through the range"
VEEDOL,Basic Materials,Specialty Chemicals,1619.97,1.98,717.14,2611.27,125.89,37.96,39.4,1738.35,1568.78,9293.9,4279.0,0.46,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-4.96,3.56,2.41,1.04,6.04,5.87,-6.0,-2.48,-3.46,20.0,"Positive 3M return, Positive 6M return",26.01,Accumulation Zone,73.65,1571.1,1798.23,14.46,21.52,80.0% of closes stayed inside the range | Range width 14.5% | Currently 21.5% through the range,,,,,,,,,,,,,,11.5699,,2.4552,3.88,0.545,2542.6,40.98,Chemicals,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,22.67,7.0,"Low volume participation, Limited fundamental data coverage",12.6,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 14.5% | Currently 21.5% through the range"
SAMBHV,Basic Materials,Steel,107.55,1.5,96.25,149.4,11.74,28.01,44.42,113.45,,1163204.55,479504.0,0.41,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-2.26,-11.81,,1.04,6.04,5.87,-3.3,-17.85,,0.0,,74.54,Accumulation Zone,74.56,108.09,126.93,17.43,0.0,80.2% of closes stayed inside the range | Range width 17.4% | Currently 0.0% through the range,3.13,2.01,8.29,5.27,3.86,-9.66,19.47,1.24,0.56,7.88,190.31,,,21.8918,,3.5618,,,3754.41,28.46,Metals / Mining,0.0,2.0,11.0,0.0,6.0,19.0,0.79,,Earnings contraction,2.0,21.0,General low-debt support,22.67,3.0,Low volume participation,12.25,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.2% of closes stayed inside the range | Range width 17.4% | Currently 0.0% through the range"
SHIVAUM,Basic Materials,Steel,284.95,0.69,162.5,325.0,75.35,12.32,36.55,296.26,279.15,35.8,59.0,1.65,Bearish,38.0,"Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move",-5.02,-8.08,9.55,1.04,6.04,5.87,-6.06,-14.12,3.68,10.0,Positive 6M return,37.36,Accumulation Zone,83.11,280.5,309.0,10.16,15.61,88.3% of closes stayed inside the range | Range width 10.2% | Currently 15.6% through the range,,,,,,,,,,,,,,83.9623,,5.0105,,-0.717,605.22,4.79,Metals / Mining,0.0,0.0,0.0,0.0,2.0,2.0,0.14,,Very high PE,0.0,2.0,,22.67,4.0,Limited fundamental data coverage,12.1,Avoid,"Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move, Positive 6M return, 88.3% of closes stayed inside the range | Range width 10.2% | Currently 15.6% through the range"
VIMTALABS,Healthcare,Diagnostics & Research,617.72,0.88,143.82,899.33,329.49,31.31,39.79,690.57,573.8,346905.5,125208.0,0.36,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-6.87,-1.78,26.86,1.04,6.04,5.87,-7.91,-7.82,20.99,25.0,"Positive 6M return, 6M Nifty outperformance",24.11,Neutral Range,62.51,463.39,774.09,67.05,49.67,80.8% of closes stayed inside the range | Range width 67.1% | Currently 49.7% through the range,,,,,,,,,,,,,,34.6244,,6.0394,32.0,-0.086,2760.31,75.17,Pharma / Healthcare,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,23.65,7.0,"Low volume participation, Limited fundamental data coverage",11.9,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 6M return, 6M Nifty outperformance, 80.8% of closes stayed inside the range | Range width 67.1% | Currently 49.7% through the range"
SHALBY,Healthcare,Medical Care Facilities,212.54,0.74,113.82,338.06,86.73,37.13,32.71,241.25,208.05,138184.8,56784.0,0.41,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-11.85,10.8,6.56,1.04,6.04,5.87,-12.89,4.76,0.69,20.0,"Positive 3M return, Positive 6M return",27.23,Lower Range Watch,66.98,183.05,251.69,37.5,42.96,80.0% of closes stayed inside the range | Range width 37.5% | Currently 43.0% through the range,,,,,,,,,,,,,,44.1857,16.4521,1.6384,,0.629,1662.78,23.88,Pharma / Healthcare,0.0,0.0,0.0,0.0,9.0,9.0,0.14,,,0.0,9.0,,23.65,7.0,"Low volume participation, Limited fundamental data coverage",11.7,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 37.5% | Currently 43.0% through the range"
SHRIRAMPPS,Real Estate,Real Estate - Development,88.74,1.07,53.0,147.6,67.43,39.88,45.2,91.39,86.91,783740.45,206820.0,0.26,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-4.16,2.78,-6.08,1.04,6.04,5.87,-5.2,-3.26,-11.95,10.0,Positive 3M return,41.27,Accumulation Zone,77.38,88.26,99.1,12.28,4.45,80.0% of closes stayed inside the range | Range width 12.3% | Currently 4.5% through the range,,,,,,,,,,,,,,14.2,6.384,0.8882,,0.834,1296.46,27.19,Cement / Realty,0.0,0.0,0.0,0.0,13.0,13.0,0.14,,,0.0,13.0,,22.82,7.0,"Low volume participation, Limited fundamental data coverage",11.47,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.3% | Currently 4.5% through the range"
TRANSRAILL,Industrials,Engineering & Construction,647.76,0.8,391.79,849.82,65.33,23.78,40.63,714.03,638.0,1208613.85,346924.0,0.29,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-11.08,-14.33,3.57,1.04,6.04,5.87,-12.12,-20.37,-2.3,10.0,Positive 6M return,38.71,Accumulation Zone,73.94,632.36,783.12,23.84,10.22,80.0% of closes stayed inside the range | Range width 23.8% | Currently 10.2% through the range,,,,,,,,,,,,,,15.0315,11.8832,2.6636,44.0,,6078.44,30.44,Capital Goods / Infra,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,23.35,7.0,"Low volume participation, Limited fundamental data coverage",11.25,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 23.8% | Currently 10.2% through the range"
TINNARUBR,Basic Materials,Specialty Chemicals,840.4,2.56,791.11,1083.52,6.23,22.44,35.95,931.41,,22237.25,11597.0,0.52,Bearish,26.0,"Weak but watchable RSI, Near 52W low with stable RSI, Strong positive day move",-13.8,3.45,-14.41,1.04,6.04,5.87,-14.84,-2.59,-20.28,10.0,Positive 3M return,37.36,Accumulation Zone,73.68,819.16,982.72,19.97,12.99,80.0% of closes stayed inside the range | Range width 20.0% | Currently 13.0% through the range,,,,,,,,,,,,,,29.0832,,5.906,33.0,0.531,1794.55,38.71,Chemicals,0.0,0.0,0.0,0.0,8.0,8.0,0.21,,,0.0,8.0,,22.67,4.0,Limited fundamental data coverage,11.2,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 20.0% | Currently 13.0% through the range"
TCS,Technology,Information Technology Services,3048.16,1.4,2575.22,4266.48,18.37,28.56,62.32,2930.72,3166.26,2788960.9,2508527.0,0.9,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",3.43,0.55,-8.12,1.04,6.04,5.87,2.39,-5.49,-13.99,18.0,"Positive 1M return, Positive 3M return",35.71,Lower Range Watch,74.26,2880.48,3282.29,13.95,41.73,80.0% of closes stayed inside the range | Range width 13.9% | Currently 41.7% through the range,,,,,,,,,,,,,,16.3399,14.4124,7.729,2.89,0.164,,40.39,IT / Technology,0.0,0.0,0.0,0.0,11.0,11.0,0.21,,,0.0,11.0,,23.89,12.0,"Below 200 DMA, Limited fundamental data coverage",11.18,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 13.9% | Currently 41.7% through the range"
VTL,Consumer Cyclical,Textile Manufacturing,428.57,1.66,260.12,575.53,64.76,25.53,46.6,423.69,437.11,274603.1,1279153.0,4.66,Bullish,47.0,"Above 50 DMA, RSI recovering, Strong volume expansion, Positive day move",-0.25,9.77,-12.34,1.04,6.04,5.87,-1.29,3.73,-18.21,10.0,Positive 3M return,44.77,Lower Range Watch,74.65,398.56,488.85,22.65,33.23,80.0% of closes stayed inside the range | Range width 22.7% | Currently 33.2% through the range,,,,,,,,,,,,,,19.8976,13.5331,1.6046,84.0,0.213,17158.68,45.48,Consumer Discretionary,0.0,0.0,0.0,0.0,15.0,15.0,0.21,,,0.0,15.0,,24.2,12.0,"Below 200 DMA, Limited fundamental data coverage",11.13,Avoid,"Above 50 DMA, RSI recovering, Strong volume expansion, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 22.7% | Currently 33.2% through the range"
WAAREERTL,Industrials,Engineering & Construction,1078.6,2.51,841.15,1358.0,28.23,20.57,37.78,1146.76,,448196.85,308899.0,0.69,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-16.5,5.27,4.99,1.04,6.04,5.87,-17.54,-0.77,-0.88,20.0,"Positive 3M return, Positive 6M return",26.98,Lower Range Watch,67.74,989.38,1230.69,24.39,36.97,80.0% of closes stayed inside the range | Range width 24.4% | Currently 37.0% through the range,,,,,,,,,,,,,,18.0617,,13.914,,,9171.8,100.0,Capital Goods / Infra,0.0,0.0,0.0,0.0,6.0,6.0,0.14,,,0.0,6.0,,23.35,4.0,Limited fundamental data coverage,11.1,Avoid,"Weak but watchable RSI, Strong positive day move, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 24.4% | Currently 37.0% through the range"
VRLLOG,Industrials,Trucking,264.83,1.05,209.57,383.04,26.37,30.86,46.67,269.17,261.54,322738.95,65397.0,0.2,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",0.41,-2.87,-4.97,1.04,6.04,5.87,-0.63,-8.91,-10.84,8.0,Positive 1M return,46.33,Accumulation Zone,77.62,264.19,299.21,13.25,1.83,80.0% of closes stayed inside the range | Range width 13.3% | Currently 1.8% through the range,,,,,,,,,,,,,,19.23,15.742,4.7251,3.4,0.022,5177.26,23.21,Capital Goods / Infra,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,23.35,7.0,"Low volume participation, Limited fundamental data coverage",11.05,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 1.8% through the range"
SHIVATEX,Consumer Cyclical,Textile Manufacturing,189.27,2.16,106.34,296.89,77.99,36.25,58.95,182.32,192.36,44380.35,11083.0,0.25,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Strong positive day move",6.72,4.61,-9.66,1.04,6.04,5.87,5.68,-1.43,-15.53,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",23.85,Lower Range Watch,74.18,178.0,205.71,15.57,40.69,80.0% of closes stayed inside the range | Range width 15.6% | Currently 40.7% through the range,,,,,,,,,,,,,,23.7736,,1.5741,35.0,0.645,242.36,48.23,Consumer Discretionary,0.0,0.0,0.0,0.0,10.0,10.0,0.21,,,0.0,10.0,,24.2,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",10.38,Avoid,"Above 50 DMA, Healthy RSI momentum, Strong positive day move, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 15.6% | Currently 40.7% through the range"
UNITEDTEA,Consumer Defensive,Farm Products,437.27,-0.45,249.31,610.64,75.39,28.39,46.61,453.42,433.38,5783.8,2664.0,0.46,Bearish,27.0,"Above 200 DMA, RSI recovering",-1.28,-6.73,4.86,1.04,6.04,5.87,-2.32,-12.77,-1.01,10.0,Positive 6M return,34.87,Accumulation Zone,74.54,428.58,483.48,12.81,15.82,80.0% of closes stayed inside the range | Range width 12.8% | Currently 15.8% through the range,,,,,,,,,,,,,,11.1768,,0.9403,70.0,,226.84,75.69,General,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,24.38,7.0,"Low volume participation, Limited fundamental data coverage",10.11,Avoid,"Above 200 DMA, RSI recovering, Positive 6M return, 80.0% of closes stayed inside the range | Range width 12.8% | Currently 15.8% through the range"
SAGARDEEP,Basic Materials,Copper,26.84,2.29,17.85,40.45,50.36,33.65,45.57,27.91,29.46,10955.4,4755.0,0.43,Bearish,22.0,"RSI recovering, Strong positive day move",-8.11,-3.94,-8.65,1.04,6.04,5.87,-9.15,-9.98,-14.52,0.0,,74.54,Accumulation Zone,74.58,26.69,31.56,18.26,3.14,80.0% of closes stayed inside the range | Range width 18.3% | Currently 3.1% through the range,1.31,0.83,0.05,1.2,-4.99,18.45,39.67,1.79,1.41,0.08,12.19,,,18.1692,,1.1701,,0.288,40.29,4.8,Metals / Mining,0.0,8.0,13.0,0.0,10.0,31.0,0.79,,Revenue contraction,2.0,33.0,General low-debt support,22.67,11.0,"Below 200 DMA, Low volume participation",9.45,Avoid,"RSI recovering, Strong positive day move, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 3.1% through the range"
SPAL,Consumer Cyclical,Apparel Manufacturing,767.2,-0.66,268.78,1130.01,185.44,32.11,54.33,732.12,768.78,81713.7,29484.0,0.36,Bullish,35.0,"Above 50 DMA, Healthy RSI momentum",7.35,7.71,-11.44,1.04,6.04,5.87,6.31,1.67,-17.31,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",23.85,Neutral Range,70.92,707.27,839.72,18.73,45.25,80.0% of closes stayed inside the range | Range width 18.7% | Currently 45.2% through the range,,,,,,,,,,,,,,22.8329,16.2739,2.7129,29.0,0.101,2569.19,57.16,Consumer Discretionary,0.0,0.0,0.0,0.0,13.0,13.0,0.21,,,0.0,13.0,,24.2,15.0,"Below 200 DMA, Low volume participation, Limited fundamental data coverage",8.93,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 18.7% | Currently 45.2% through the range"
SPCENET,Unknown,Unknown,8.31,-0.83,4.77,39.29,74.27,78.86,39.33,8.7,7.66,711352.3,419351.0,0.59,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-24.0,61.43,-0.83,1.04,6.04,5.87,-25.04,55.39,-6.7,35.0,"Strong 3M absolute return, 3M Nifty outperformance",25.0,Neutral Range,63.18,5.84,9.6,64.43,65.64,80.0% of closes stayed inside the range | Range width 64.4% | Currently 65.6% through the range,,,,,,,,,,,,,,,,,,,,,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,21.68,9.0,"Far from 52W high, Limited fundamental data coverage",8.75,Avoid,"Above 200 DMA, Weak but watchable RSI, Strong 3M absolute return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 64.4% | Currently 65.6% through the range"
SIGNATURE,Real Estate,Real Estate - Development,1132.8,1.9,444.0,1647.0,155.14,31.22,61.33,1080.59,1145.38,353336.85,253841.0,0.72,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",4.24,1.44,-6.62,1.04,6.04,5.87,3.2,-4.6,-12.49,18.0,"Positive 1M return, Positive 3M return",32.54,Lower Range Watch,72.82,1053.87,1255.02,19.09,39.24,80.0% of closes stayed inside the range | Range width 19.1% | Currently 39.2% through the range,,,,,,,,,,,,,,10.502,14.1404,5.9203,,0.815,10962.96,25.55,Cement / Realty,0.0,0.0,0.0,0.0,8.0,8.0,0.14,,,0.0,8.0,,22.82,12.0,"Below 200 DMA, Limited fundamental data coverage",8.72,Avoid,"Above 50 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 19.1% | Currently 39.2% through the range"
SHANTIGOLD,Consumer Cyclical,Luxury Goods,217.41,1.86,195.42,274.1,11.25,20.68,45.33,218.82,,1103205.9,222659.0,0.2,Bearish,22.0,"RSI recovering, Near 52W low zone, Positive day move",2.66,-4.92,,1.04,6.04,5.87,1.62,-10.96,,8.0,Positive 1M return,55.38,,,,,,,,,,,,,,,,,,,,,10.4933,7.9701,2.6743,,,1859.32,9.92,Consumer Discretionary,0.0,0.0,0.0,0.0,13.0,13.0,0.14,,,0.0,13.0,,24.2,7.0,"Low volume participation, Limited fundamental data coverage",8.68,Avoid,"RSI recovering, Near 52W low zone, Positive day move, Positive 1M return"
STYLEBAAZA,Consumer Cyclical,Apparel Retail,303.7,2.91,181.0,431.15,67.79,29.56,44.86,332.36,292.36,418839.75,159475.0,0.38,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Strong positive day move",-7.44,-5.18,15.61,1.04,6.04,5.87,-8.48,-11.22,9.74,10.0,Positive 6M return,44.77,Lower Range Watch,68.14,262.12,363.69,38.75,40.94,80.0% of closes stayed inside the range | Range width 38.7% | Currently 40.9% through the range,,,,,,,,,,,,,,64.0874,27.5705,6.8029,,,3126.9,33.09,Consumer Discretionary,0.0,0.0,0.0,0.0,3.0,3.0,0.14,,,0.0,3.0,,24.2,7.0,"Low volume participation, Limited fundamental data coverage",8.43,Avoid,"Above 200 DMA, Weak but watchable RSI, Strong positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 38.7% | Currently 40.9% through the range"
SINDHUTRAD,Industrials,Conglomerates,23.77,0.38,13.0,45.15,82.85,47.35,45.94,25.64,23.22,1188522.0,252885.0,0.21,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-0.92,-1.37,6.69,1.04,6.04,5.87,-1.96,-7.41,0.82,10.0,Positive 6M return,38.71,Accumulation Zone,74.74,23.73,31.78,33.9,0.44,80.0% of closes stayed inside the range | Range width 33.9% | Currently 0.4% through the range,,,,,,,,,,,,,,69.4167,,2.8662,,0.493,3853.28,24.45,Capital Goods / Infra,0.0,0.0,0.0,0.0,4.0,4.0,0.14,,,0.0,4.0,,23.35,7.0,"Low volume participation, Limited fundamental data coverage",8.4,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 6M return, 80.0% of closes stayed inside the range | Range width 33.9% | Currently 0.4% through the range"
TRIVENI,Consumer Defensive,Confectioners,353.51,0.37,222.24,527.72,59.06,33.01,46.84,351.88,370.54,282066.2,143939.0,0.51,Bullish,32.0,"Above 50 DMA, RSI recovering, Positive day move",1.32,5.85,-20.46,1.04,6.04,5.87,0.28,-0.19,-26.33,18.0,"Positive 1M return, Positive 3M return",26.05,Lower Range Watch,72.14,334.89,386.17,15.31,36.3,80.0% of closes stayed inside the range | Range width 15.3% | Currently 36.3% through the range,,,,,,,,,,,,,,22.2779,16.622,1.8707,1.86,0.284,6254.34,27.04,General,0.0,0.0,0.0,0.0,12.0,12.0,0.21,,,0.0,12.0,,24.38,12.0,"Below 200 DMA, Limited fundamental data coverage",8.36,Avoid,"Above 50 DMA, RSI recovering, Positive day move, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 15.3% | Currently 36.3% through the range"
RUCHIRA,Basic Materials,Paper & Paper Products,122.68,2.05,82.68,167.91,48.38,26.94,36.11,137.79,129.66,71060.2,25425.0,0.36,Bearish,18.0,"Weak but watchable RSI, Strong positive day move",-8.26,-13.92,-9.44,1.04,6.04,5.87,-9.3,-19.96,-15.31,0.0,,74.54,Accumulation Zone,75.07,130.41,146.74,12.52,0.0,80.0% of closes stayed inside the range | Range width 12.5% | Currently 0.0% through the range,3.13,1.99,12.32,9.36,-1.1,-8.16,38.02,1.79,0.91,1.09,189.48,,,9.1971,,0.6195,2.43,-0.044,306.33,22.04,General,6.0,0.0,11.0,0.0,12.0,29.0,0.86,,"Revenue contraction, Earnings contraction",2.0,31.0,General low-debt support,22.67,11.0,"Below 200 DMA, Low volume participation",7.75,Avoid,"Weak but watchable RSI, Strong positive day move, 80.0% of closes stayed inside the range | Range width 12.5% | Currently 0.0% through the range"
